,0
2385,Azura: Yes. I'll be fine. You can trust me.
2386,"Corrin: All right. Everyone, forget trying to escape. Focus your attention on the Faceless! Let's take 'em down!"
2387,"Corrin: Their leader is dead. Azura, now's your chance!"
2388,Azura: I'll do my best. Ahem...
2389,Azura: You are the ocean's gray waves... ♪
2390,"Corrin: It's working...the walls are going back to normal. Let's work quickly, now. Hyaaah!"
2391,"Corrin: Yes! We've done it. Everyone, get out while you can! Great work, Azura!"
2392,"Corrin: Whew...that was close. Thank you, Azura. We couldn't have done it without you."
2393,Azura: It was nothing. You guys did all the hard work.
2394,"Corrin: Oh, come on. Anyone who can swing a sword can take out some Faceless. But only you could have broken the spell that Iago cast. Now that we're safe...how are you feeling?"
2395,"Azura: I...I'm fine. But let's not linger here too long. Iago said he was able to watch us somehow, so he knows we escaped. We should flee while he's busy apologizing to King Garon."
2396,Corrin: You're right.
2397,Azura: Ohhh...
2398,Corrin: Hmm? Azura?
2399,Azura: Yes?
2400,Corrin: Are you sure you're feeling well? I thought I heard a whimper...
2401,Azura: You're imagining things. I'm fine. Let's just get moving!
2402,"Corrin: Very well. Come on, everyone. Let's— Wait, Azura...what's happening?!"
2403,Azura: Please...don't come any closer...
2404,Corrin: No! Azura! How can I help?
2405,Azura: Ngh...ugh...
2406,"Corrin: It's...it's like you're fading away! This is even worse than last time! Azura, please tell me you'll be OK... AZURA!"
2407,Azura: Gah... *huff* *huff* I...I told you to leave me alone. I'll be fine...eventually.
2408,Corrin: Azura. It's time you told me the truth about your song.
2409,Azura: There's nothing more to tell. I...I'm feeling better already...
2410,"Corrin: A moment ago, it looked as though you were literally fading out of existence. Please, tell me the truth. If you truly care about me, be honest. Are you risking your life each time you sing the song?"
2411,Azura: ...
2412,Corrin: Azura...
2413,"Azura: I, um... OK, here's the truth. The stronger an enemy is, the stronger my song must be in order to work. And the more powerful I sing—the more power I draw from my amulet...the more damage I sustain."
2414,Corrin: And this damage... What's the worst that could happen?
2415,"Azura: It's possible that if I sang long enough, and with enough power... I could disintegrate completely."
2416,"Corrin: What?! But you told me back in Cyrkensia that there was no danger! You said that the song could cause you pain, but never kill you."
2417,"Azura: I'm so sorry, Corrin. I lied. I knew that telling you the truth would only make you worry. And for the good of us all—and the entire worlds—your focus can't be on me."
2418,Corrin: I don't know. I don't think you should use your song anymore. I think we're just going to have to figure out a way to get by without it.
2419,Azura: Corrin...I really appreciate your concern... Bu the reality is that we can't get by without my song. We can't defeat King Garon without it. The war will just rage on. I want to bring peace to this world. And if I have to sacrifice...so be it. I believe it's my purpose in life...
2420,Corrin: But...
2421,"Azura: Please, don't worry. It doesn't mean that I'm destined to die. It only means that I'm willing to give my life for this cause. My dream is to live a long and happy life in a peaceful world. So, believe me...I don't want to go anywhere. I will be cautious."
2422,Corrin: ...
2423,"Azura: Trust me, Corrin. I know I lied to you before, but... I won't ever disappear."
2424,Corrin: I suppose I don't have a choice but to believe you. It's not like I can stop you from using your power anyway. But I expect you to honor your promise. Be mindful of your own well-being!
2425,"Azura: Yes. I promise, Corrin."
2426,Garon: So Iago has failed yet again. Pitiful. I'll have to dispose of him one of these days... No matter. Plan B will spring into action anytime now. Oh...and to see the look on Corrin's face when it does... Bwahahaha!
2427,"Elise: No, Father... How could you?"
2428,"Xander: Hello, Elise. Might I ask what you're doing out here?"
2429,"Elise: Gah! Xander, don't spook me like that."
2430,Xander: Be honest—were you spying on Father?
2431,Elise: ... Yes.
2432,Xander: Elise. You should know better. Father would not be pleased if he found out someone was listening in on him. Even you would likely face some unpleasant consequences.
2433,Elise: I know. It's just... *sob*
2434,Xander: Elise! What's wrong?
2435,"Elise: I don't know what to do! Corrin is gone... Leo is gone... Camilla is so depressed that she hardly even leaves her quarters. What's happened to our family, Xander? How can we go back to the way things were?"
2436,"Xander: Elise... Don't worry, Sister. When this war is over, everything will go back to normal."
2437,Elise: *sniffle* R-really? But how can you be so sure?
2438,"Xander: Because I believe. That's why I can keep fighting in the face of heartache. We must all believe that what we're doing is for the greater good... We must trust in our cause and fight for it with all we have! That's all we can do, at least for now."
2439,"Ryoma: Well, we had to take the long way around, but we're finally here. This ferry will take us right to your childhood home, Corrin."
2440,Corrin: I know. I'm having a hard time believing this is really happening.
2441,"Takumi: Yeah, well, don't get too nostalgic or anything. As soon as we step off this boat, there won't be any place to hide."
2442,Corrin: You're right. We should begin preparing for battle now. There won't be any time to rest once we reach the dock.
2443,"Ryoma: Before we get to that, I need to brief you on something, Corrin."
2444,Corrin: Yes?
2445,"Ryoma: Just before we boarded this vessel, I received a message from Yukimura."
2446,Corrin: Really? How is that possible?!
2447,Ryoma: He sent a young pegasus rider from the Bottomless Canyon to find us. Both rider and steed appeared exhausted. Sakura is tending to them now.
2448,"Corrin: I see. So, what was the message?"
2449,"Ryoma: It's bad news, I'm afraid. Yukimura reports that the royal troops are still holding the line in Hoshido. But it appears that soldiers from Mokushu have joined Nohr in attacking us. It sounds like it's only a matter of time until our defenses are breached."
2450,Corrin: No!
2451,Ryoma: It gets worse. That message is at least several weeks old. I wouldn't be surprised to find that the situation has deteriorated even further.
2452,Corrin: It sounds like we don't have much time left. We need to defeat Garon and end this war before our castle falls. How long until we reach our destination?
2453,"Ryoma: Another day—maybe two. According to the captain, we need to go far upstream to reach a docking point."
2454,Takumi: But...according to the map that the Rainbow Sage gave us...our destination is directly across the river from us. Why can't we go straight there?
2455,Ryoma: Hmm. I'm not sure. The captain didn't indicate that we had any options.
2456,Takumi: Look. Right there. A port marked Demon's Fall on the map.
2457,Ryoma: Demon's Fall? Show me!
2458,"Corrin: He's right. It's handwritten very faintly, right there. Have you heard of the place, Ryoma?"
2459,"Ryoma: Yes, but I believed it to be a legend. They say it's a waterfall made of fire, which seemed too fantastical to be true."
2460,Corrin: Perhaps it's worth checking out. It could save us a few precious days.
2461,"Takumi: Well, we better decide quickly. We're coming up on a fork in the river!"
2462,"Ryoma: I believe it's worth a shot. What do you say, Corrin?"
2463,Corrin: I agree. We must act quickly...or else there may no longer BE a Hoshido to save. I think we're ready to take on anything we might find at Demon's Fall. Who's with me?
2464,"Ryoma: We're all with you, Corrin! I'll inform the captain."
2465,Ryoma: By gods...the waterfall IS on fire!
2466,"Jakob: Yes. It is a strange phenomenon, but I can explain how it came to be. There is a massive reservoir of oil nearby that has mixed with the water. At some point, hundreds of years ago, the river was set aflame. It may have been a lightning strike, or an accident, but regardless... It has burned ever since. All of us living in Nohr have avoided the general area, for obvious reasons. So naturally, there doesn't appear to be any sort of a path for us to follow."
2467,Ryoma: Hmm...
2468,"Ryoma: Corrin, do you see that statue over there? I feel the presence of a Dragon Vein nearby...maybe even two!"
2469,Jakob: Be careful! I also sense a hostile presence in the area...
2470,Corrin: What's happening? Is this another of Iago's traps?
2471,"Ryoma: Corrin, look!"
2472,"Corrin: A cave! That wasn't here before, was it?"
2473,"Felicia: Jakob, is that...what I think it is?"
2474,"Jakob: Yes, this must be it."
2475,Corrin: What are you two talking about? Care to enlighten the rest of us?
2476,"Jakob: Do you feel that breeze? It's fresh air, coming from that passageway. Unless I'm mistaken, it will take us directly to the capital of Nohr, Windmire. There were rumors of such a thing, but I never knew it actually existed..."
2477,"Corrin: That's...that's good news, right?"
2478,"Ryoma: Yes, if what they suspect is true, this passage would be a massive shortcut."
2479,Jakob: The air is unmistakable. But I don't see why the path would lead here...
2480,Ryoma: The Rainbow Sage must have known about this.
2481,Sakura: O-or maybe he built the secret path himself!
2482,Takumi: Yeah? Well then why didn't he just tell us about it? Sure woulda saved us a lot of trouble and guesswork...
2483,Hinoka: Hey! The Rainbow Sage gave us a hand-drawn map. What else do you want from the guy?
2484,"Takumi: Yeah, yeah. I know. Maybe he didn't tell us directly becaus he knew we still had a rat problem. I can just see the traitor now, telling the Nohrians our EXACT route..."
2485,Corrin: Takumi...do you truly believe there is still a spy among us?
2486,"Takumi: I'd like to believe not, but...we haven't exactly had the best luck so far."
2487,"Ryoma: There's no time to debate this. Not when we're about to enter Nohr proper. Now is a time for unity, not division."
2488,"Corrin: That's right. We're probably going to have to face off against Xander and Camilla soon... But I'm prepared to fight even them, if I have to. Hear me, King Garon—we're coming for you!"
2489,Ryoma: So this is Windmire...
2490,"Corrin: Yes. I'm finally back... It feels like it's been a lifetime. I never got to spend much time out here. I was always locked away. Still, being so close to the castle. It feels like...returning home. *sigh* It's strange, though. I haven't seen a soul since we arrived. It's so empty and quiet here. It's like the complete opposite of Hoshido."
2491,"Ryoma: Yes, it's hard to believe that this is the capital city of a major kingdom."
2492,Silas: Believe it. I'm afraid that the city has been this way for quite some time now. Most regular folks just stay indoors. That way they won't be harassed by brigands or roving Faceless... That's just how it is in Nohr.
2493,Ryoma: Is that so?
2494,"Silas: Yes, I'm afraid so. Remember the Woods of the Forlorn? How the trees arched and craned to soak up every possible bit of light? That's how us Nohrians must live as well. Food, resources and even light are limited. That's why our kingdom learned to fight and conquer other countries to prosper. We're like those trees, searching for the sun and trying to survive as best as we can."
2495,"Ryoma: That's terrible. Coming from the fruitful land of Hoshido, I had no idea... When this war ends, we'll have to see what we can do to share our resources."
2496,Silas: You're...you're offering aid to a kingdom that you're at war with?
2497,"Ryoma: Of course. As the next of kin, I will naturally ascend the throne once I return to Hoshido. And my first priority as king will be revising our foreign policy toward Nohr. We have an abundance of food in Hoshido. More than we can even consume. Why should our neighbors suffer while we live in excess?"
2498,"Silas: That's much appreciated, milord. You are an inspiration! I am prepared to give up my own life to fight for you. Because truly, fighting for you is as good as fighting for Nohr!"
2499,"Ryoma: Thank you, Silas. I appreciate your support."
2500,Corrin: Thank you both. It's things like this that keep my dream of peace between Nohr and Hoshido alive.
2501,"Shura: Well, what do we have here? Couple of travelers, are you?"
2502,Corrin: Who are you?
2503,"Shura: Never mind that. This is the bad part of town, kiddo. You shouldn't be walking around here by yourselves. After all, you're might run into some real bad characters. Not unlike...us. Heh, heh."
2504,Corrin: Us? What are you talking about— Oh.
2505,"Takumi: Yep, we're surrounded. I don't think these are Nohrian soldiers, though..."
2506,Corrin: Argh! we don't have time for this!
2507,"Shura: The hell are you mumbling about? Now, we can make this nice and easy. Just give us all of your valuables, including that fancy-lookin' sword there..."
2508,"Corrin: It looks like we have no choice. Get ready for battle, everyone!"
2509,"Ryoma: You're the leader of this pathetic gang, are you not? Someone tie him up! The fewer people who know we're here, the better."
2510,"Shura: Geez, just kill me if you're going to kill me!"
2511,"Azura: Hold on, Ryoma. I want to speak with this man. As a thief, he may know something about the secret passageway into the castle..."
2512,Ryoma: Hmm? What passageway?
2513,Azura: It's something I've always remembered about the day I was kidnapped from Nohr... My captors stole me away from the castle through some kind of secret tunnel.
2514,Ryoma: Is that so?
2515,Shura: ...
2516,"Azura: It must have been made long ago for the purpose of infiltrating the castle unseen. I'm certain that King Garon and the Nohrian royals know nothing about it. If the tunnel is still there, it would benefit us greatly to make use of it. Do you know anything about this, thief?"
2517,Shura: Heh. I know a lot of stuff.
2518,"Azura: In that case, you must tell us. It is imperative that we reach the castle!"
2519,Shura: Or what—you'll kill me? Go ahead.
2520,Azura: ...
2521,"Shura: Ha! You can't kill me, can you? You need the information too badly. Well... you just need to grease the wheels, kiddo."
2522,Azura: What is it that you desire?
2523,"Shura: Ah, now we're talking! Money. And lots of it."
2524,"Ryoma: Very well. Money is no object for us. If your motivations are so base and pathetic, we can bury you in coin. On my honor as High Prince of Hoshido, you shall be paid at the first opportunity."
2525,Shura: What did you say? The High Prince of Hoshido?
2526,"Ryoma: That's right. I'm Ryoma, heir to the throne of Hoshido. I shall ascend the throne as soon as this war ends. At that time I will grant you as much money as your pathetic mind can comprehend."
2527,"Takumi: Um, Ryoma? You sure you want to reveal your true identity to this guy? Not to mention promising him unlimited money..."
2528,"Ryoma: He has information that could help save us invaluable time. We have no choice. Although, I suppose we haven't yet tried interrogation..."
2529,"Shura: Milord, please accept my sincerest apologies. I didn't know who you were."
2530,Ryoma: Excuse me?
2531,Shura: The name's Shura. My family once served yours. I am a ninja of Kohga... a land that exists only in memory now.
2532,"Ryoma: Kohga! That's a name I haven't heard for many, many years."
2533,"Corrin: Hey, Takumi. Do you know what they're talking about? I've never heard of Kohga before."
2534,"Takumi: Yeah, Kohga was a small kingdom that bordered Mokushu. The place was known for its ninja dojos...until Mokushu burned it to the ground. Now that territory belongs to Mokushu and nothing remains of Kohga."
2535,Corrin: That's terrible...
2536,"Shura: The day Kohga fell to Mokushu, almost all of my people were slaughtered. I was a child... Chased from my homeland and separated from the other survivors. Even as a refugee, I was denied entry to Hoshido. So I wound up in Nohr. I was exiled and alone. My only choice was to steal or die. You can guess what I chose. I've been here ever since, searching for others like me and trying to stay afloat..."
2537,"Ryoma: I'm sorry for your troubles and that you weren't able to find safe haven in Hoshido. When this war is over, I will do all I can to help your people reclaim your homeland. There's just one condition. Join us! Join us and fight to make our world a better place!"
2538,Shura: Lord Ryoma... Anyone who would help my people claim what was taken from us has my support.
2539,"Ryoma: Excellent. Now, I believe Azura mentioned something about a secret passageway..."
2540,Shura: Of course. The tunnel.
2541,"Azura: Thank you for your help, Shura. I apologize for threatening you earlier."
2542,Shura: Don't worry about it. I had it coming.
2543,"Azura: Well, I'm glad to have you on our side from now on. With your help, we just might gain the advantage we need to defeat King Garon."
2544,"Shura: (That girl... She's the same one who I... She was much younger back then. She seems to have grown up strong. That's...a relief. Still, I had no idea I'd ever see her face again...) Ehem! Are you folks ready to get moving? We've kicked up enough dust that I'm sure some soldiers will be poking around soon. I'll lead you to the capital's underground. From there, we'll enter the secret tunnel. You're in for a wild ride, heh."
2545,Ryoma: What...what is this place?
2546,Shura: Heh. I told you. This is the REAL Nohr. The royals don't even know about this place. It's how the ordinary people around here get by.
2547,Corrin: It's so...lively! There are so many shops and people. This is more like what I imagine when I think of a capital city.
2548,"Shura: Yeah, this is the true heart of Nohr. It's a place free from the prying eyes of the king's spies and soldiers. Here you can see a real glimpse of what it means to be a Nohrian! Only rich foreigners and idiots venture out into the streets above, heh."
2549,Corrin: I see.
2550,"Ryoma: This is encouraging. I do see some poverty, but aside from a few differences, this could be Hoshido. I'd like to think our kingdoms have more in common than we thought."
2551,"Corrin: It makes me so happy to hear you say that, Ryoma. Maybe one day...our two kingdoms will coexist peacefully."
2552,"Flower Girl: Hi, hi! Want to buy a flower? I'll make you a special deal, heehee!"
2553,"Shura: Not today, girlie. Bug off."
2554,"Flower Girl: Hey, that's mean! The least you could do is take a look! See? I have all different kinds! They're all so pretty and— *GASP*"
2555,Corrin: What's wrong? What's going on?
2556,Elise: Corrin!
2557,Corrin: Elise?!
2558,Elise: Is it really you? What are you doing here?
2559,Corrin: Elise...I could ask you the same question! You're a princess! What are you doing selling flowers in the market?
2560,Elise: I...I can't talk about it here. I've got a place just around the corner. Come with me and we'll talk!
2561,Corrin: You've got a...place? This really is some kind of alternate world!
2562,"Elise: Heehee! Don't worry—not all that much has changed. I'm just so happy to see you again! Father doesn't know I'm here, so you don't need to worry. Follow me!"
2563,Cassita: So you're this big brother/sister I keep hearing about. You're so handsome/lovely!
2564,"Corrin: Oh, um, thank you."
2565,"Elise: Corrin, this is my nanny, Cassita. She lives down here. I...I've been spending a lot of time with her since you left."
2566,"Cassita: She gets so lonely. Why don't you come home and visit more often, young man/lady?"
2567,"Elise: Cassita! Please, that's embarrassing. Would you mind making some tea for everyone?"
2568,"Cassita: I'm sorry, dear. Yes, of course. Be right back..."
2569,"Corrin: So, Elise..."
2570,"Elise: You want to know why I'm here, don't you? *sigh* Well, the castle just doesn't feel like home anymore."
2571,Corrin: What do you mean?
2572,"Elise: A lot has changed since you left, and since the war started. Us siblings, well... We were all so upset over losing you, we could hardly look at each other anymore... Now Xander's always gone, Leo's left, and Camilla barely speaks. It's like the heart's been ripped from the castle. I get so lonely there. Camilla taught me about the passage that leads here. I've been using it to get away."
2573,"Corrin: I'm so sorry, Elise. But why are you selling flowers? Surely you don't need the money..."
2574,"Elise: Oh, that's just to help out Cassita a little bit. I collect the flowers at the castle and bring them here to sell. It takes my mind off the whole situation, and I give the money to Cassita. Flowers make people happy! If I can't be happy, at least I can make others happy."
2575,"Corrin: There's that smile again. I've missed it terribly. When I saw you in Cyrkensia, you looked so worried..."
2576,"Elise: Yes, well...I was with Father... He's been acting so strangely..."
2577,Corrin: Oh? Why do you say that?
2578,"Elise: He's been...scarier than usual. If someone crosses him, he kills them like it's nothing. He even...killed Zola. Right in front of me. It's more than that too. He always has this cold, empty expression on his face. I think even Xander is beginning to question him. Xander said Father is like a different person from the one he knew growing up."
2579,Corrin: A different person... Xander said that?
2580,"Elise: Yep. He said Father wasn't nearly as scary when he was younger. He said Father wasn't cruel back then. That he loved showing his strength... But he had dignity and charm and didn't care for conquering other kingdoms. He told me that things started getting bad when Queen Arete died. I'm the daughter of someone who came after Arete, so I never got to meet her."
2581,"Corrin: I've never even heard of Queen Arete. I've only heard Xander talk about his mother, Queen Katerina."
2582,"Cassita: Oh, my! Now THOSE names bring back some memories. Queen Arete! And Queen Katerina, too. I haven't thought of her in ages! Such lovely ladies!"
2583,Elise: Cassita! Were you listening to our whole conversation? Yeesh!
2584,"Cassita: I'm sorry, honey, but your tea has been ready for ages! I couldn't help but overhear a few little words here and there..."
2585,"Corrin: It's all right, ma'am. I'm curious, though. Did you know Queen Arete or Queen Katerina?"
2586,"Cassita: Oh, yes. I worked for both of them for a time. Both fine ladies, just fine! I remember King Garon was really broken up when queen Katerina died. Said he'd never marry again! Hah! That changed the minute he met Lady Arete. She had such an amazing voice. Her singing would fill the castle. And she was so beautiful! She looked an awful lot like your friend there, actually. You know—the one with the blue hair!"
2587,"Ryoma: Well, that makes sense. Azura was born in Nohr. She's probably King Garon's daughter with Queen Arete."
2588,Elise: WHAT?! I have another sister I didn't even know about?
2589,"Azura: Oh, um... I... ..."
2590,Corrin: Azura?
2591,"Cassita: Wowee! This is the most exciting teatime I've had in ages! Let's take it to the next level with some cookies, shall we?"
2592,"Azura: I'm sorry, but we really must be going. Thank you very much for the tea and your hospitality."
2593,"Cassita: Oh, that's too bad. I wish you could stay longer."
2594,Elise: I...I still can't believe I have another sister! I wish I'd known earlier... Big sister! I'm so glad I met you!
2595,Azura: Yes... It was nice meeting you as well.
2596,Corrin: Hmm...
2597,"
(Note: Only if Effie or him hasn't been spoken to)"
2598,"
(Note: Only if Arthur or her hasn't been spoken to)"
2599,Ryoma: This is quite a passage. It's more like a catacomb than a tunnel.
2600,"Elise: Yeah, there's some spooky stuff down here for sure!"
2601,Ryoma: Heh. Thank you for the warning. But I think we'll be all right.
2602,"Corrin: Yes, thank you so much for accompanying us here, Elise. We'll be alright from here. I'd recommend that you stay with Cassita for a while..."
2603,Elise: What? Why?
2604,"Corrin: Because...we're heading to the castle. That means that we'll be facing off against King Garon, and likely Xander too. Things could get ugly, and there's no need for you to be there."
2605,Elise: So what you're saying is...you're going to try to kill Xander and Father. Right?
2606,"Corrin: I...I'm afraid I must do whatever it takes to end this war. Ultimately, I have to do what's right for the people of Hoshido and Nohr. If that means killing King Garon, or even Xander... Well..."
2607,Elise: I see... That settles it. I'm coming with you!
2608,"Corrin: Huh?! No, Elise! It's too dangerous! And I can't let you fight your family! That's a burden I alone must bear."
2609,"Elise: Oh, don't be silly. I'm not gonna fight with anyone, and neither are you! I'm not siding with or against you, Brother/Sister. I want to help bring both sides together! I want the war to end just as much as you do. So! I'm coming with you to let Xander and Father and everyone else know how I feel. They're still super mad at YOU, but maybe they'll hear me out! Maybe we CAN end the war without any more fighting! Don't we at least have to try to end this without hurting each other more?"
2610,Corrin: Elise... All right. I suppose you won't be in any danger from either side. Just promise me that you won't do anything reckless.
2611,"Elise: Yep, yep! I promise!"
2612,"Corrin: All right, then. Let's get moving!"
2613,"Corrin: So far, so good. This passage appears fairly well traveled. Although...I see a fork in the road ahead. Which way do we go, Elise?"
2614,Elise: The path on the right leads to an area near my quarters. Camilla said that the other path leads more or less to the throne room.
2615,Corrin: Right. Left path it is.
2616,"Elise: But...she also said the left path is like a maze. She warned me to NEVER take that path, you guys!"
2617,"Corrin: Don't worry, Elise. You wouldn't believe what we've had to overcome to get here. I'm confident that we can get through anything together."
2618,Elise: If you say so...
2619,Corrin: What's the matter?
2620,Elise: It's just...you almost seem like a different person now. You're so...commanding. I guess I just have to get used to you being all grown up...
2621,"Corrin: It's true...I've done a lot of growing since I left Nohr. But don't worry, Elise. I'm still the same old Corrin. And I'll always do everything I can to protect you, Little Sister."
2622,"Elise: Aww, thank you. I'm so glad you came back! I love you so much!"
2623,Corrin: Haha! Whoa! Easy with the monster hugs. I almost fell over!
2624,Elise: Heehee!
2625,??? (Effie): Ah! Did you hear that? That's Lady Elise's laugh!
2626,??? (Arthur): Oh ho! You're right! Let's report this to Lady Camilla posthaste...
2627,"Ryoma: This part of the tunnel seems a bit ominous. Be on guard, everyone!"
2628,"Takumi: Yeah, are you seeing all of these traps? Most of 'em have been sprung, but I bet there are even more that haven't."
2629,Hinoka: And the ones that did spring look like they were pretty effective. I'm seeing more corpses than I'd like...
2630,"Sakura: C-corpses? Eek! I thought those were just decorations to make it spooky! I'm scared, Corrin."
2631,"Corrin: It's OK, Sakura. If you want to close your eyes, I can lead you through this part."
2632,Sakura: Oh...th-thank you so much...
2633,Elise: What about me? I'm scared too!
2634,"Corrin: Heh. I can help lead you, too. Just come over to this side."
2635,Elise: Yay! Heehee! Uh-oh...do you hear that? There's someone behind us!
2636,Corrin: Elise...have you ever seen any Faceless down here?
2637,"Camilla: Ah, Elise. There you are! I've been looking all over for you."
2638,Elise: Camilla! What are you doing down here?
2639,"Camilla: Like I said, I was looking for you. Are you hurt, darling? Who are all these people? Are you being kidnapped right now?!"
2640,Elise: What? No! These are—
2641,"Camilla: The Hoshidans! I knew it. Well, I'm so glad we could meet down here. How DARE you bother my baby sister. I shall now make you all dearly regret ever stepping foot in here!"
2642,"Corrin: Hold on, Camilla. It's me, Corrin! We're not kidnapping Elise!"
2643,Camilla: Corrin! How can this be? You're back in Nohr!
2644,Corrin: It's...a long story.
2645,"Camilla: Well, have you come to your senses? Are you returning to Nohr for good?"
2646,"Corrin: Oh...um... Sorry, but no. I want Hoshido and Nohr to be at peace, and that can't happen while Garon lives."
2647,"Camilla: Hmm. I see. So you want to come back, but these awful people are still confusing your little head. Don't worry, darling. Big Sister is here to take care of these monsters for you!"
2648,"Corrin: Camilla, no! You don't understand!"
2649,"Elise: Please listen, Sister!"
2650,"Camilla: Don't worry, Elise. I promise to save our precious Corrin. Once I've killed all his/her friends, he's/she's sure to remember his/her true family. Right? Right!"
2651,"Arthur: Never fear, Lady Elise! Arthur is here to vanquish your captors!"
2652,Effie: This won't be anything more than a light workout...
2653,"Elise: Oh, Arthur. I don't need saving! And, Effie...save your energy!"
2654,"Corrin: Oh, Arthur and Effie... Those are your retainers, aren't they?"
2655,"Elise: Yep! They're the best! They seem to think you're kidnapping me... Whoops! This is all my fault for sneaking out and running around with you. If you can get me over to them, I'm sure we can smooth this over."
2656,"Corrin: OK, I'll give it a shot. But remember...this is still a battlefield. Stay close!"
2657,Arthur: Lady Elise! I'm so glad you're safe. I was so disappointed in myself when I heard you were missing.
2658,"Elise: Oh, Arthur. I just came down to get away from the castle for a while. And just to be perfectly clear—Corrin is not kidnapping me!"
2659,"Arthur: Oh. So there'll be no valiant rescue for me to perform today, I suppose..."
2660,"Elise: Heehee! No, sorry about that, Arthur. I'm perfectly safe with Corrin. I'm trying to help him/her gain an audience with Father, that's all."
2661,"Arthur: Very well. I'll retreat the way I came. And I'll let Effie know as well. However, there's nothing I can do to stop Lady Camilla at this point. I hope you understand, milady."
2662,"Elise: *sigh* I know. My big sister can be so stubborn sometimes... Anyway, when this is all over, I'd like it if you came to my quarters for tea."
2663,Arthur: Erm...you mean it's not over...now?
2664,Elise: There's one last thing I gotta help Corrin with! It's all up to me! Don't worry about me. I'll be perfectly safe with Corrin. And afterward we can celebrate a new era of peace with some tea! Heehee!
2665,"Arthur: Nothing would please me more, milady. I shall await your triumphant return!"
2666,"Elise: Yup! Thanks, Arthur. I'm lucky to have you as my retainer!"
2667,Arthur: You kind words are much appreciated.
2668,"Effie: Corrin, step away from Lady Elise at once!"
2669,"Elise: No, Effie...it's OK! Corrin isn't kidnapping me. I snuck out of the castle on my own."
2670,Effie: I don't understand... We've all been worried sick!
2671,Elise: I'm trying to help Corrin settle things with Father before someone gets hurt. I can't stand watching people I love trying to kill each other. That includes you!
2672,"Effie: Well...my allegiance is to you above all others, Lady Elise. So as long as it appears you are in no danger, I will retreat. However, I'm not sure I can persuade Lady Camilla to stand down. I'm sorry. I hope you understand."
2673,"Elise: It's OK. I understand. When all of this is over, please meet me back at my quarters."
2674,Effie: When all of this is over? What do you mean?
2675,"Elise: There's still something I need to help Corrin with! I won't be long. Don't worry about me, Effie. Like I said, when this all blows over, we'll have tea in my quarters. I can't wait!"
2676,"Effie: Very well, milady. I'll let Arthur know you're OK. Please stay safe."
2677,"Elise: Yup! Thanks, Effie. Love you!"
2678,"Effie: I love you, too..."
2679,Selena: Ugh. You again.
2680,Corrin: Why do you seem so unhappy to see me?
2681,"Selena: We're about to fight, dummy! Lady Camilla told me not to kill you, though, so I guess it's your lucky day."
2682,"Corrin: Heh, so you're going to go easy on me, then?"
2683,"Selena: Argh! Yes, but ONLY because Lady Camilla said so! Geez! Anyway, I'm not allowed to kill you, but that doesn't mean I can't beat you up!"
2684,Corrin: *sigh*
2685,"Beruka: What are you doing? I'm not supposed to kill you. Just get out of my way, and I'll let you live."
2686,"Corrin: Sorry, I can't do that. You'll have to get through me to get to my friends."
2687,Beruka: But I...I'm not allowed to kill you. This doesn't make sense.
2688,Corrin: You're exactly right! There's no need for us to fight.
2689,Beruka: Hmm. I can't disobey an order. I suppose I'll just have to render you unconscious and then kill your friends.
2690,"Camilla: Oh, I'm so happy you're coming back to us, Corrin!"
2691,"Corrin: Camilla...I'm not coming back. I'm trying to end this war! I don't want to fight you, but I can't let you stand in my way."
2692,"Camilla: Awww, I can't stand to see you upset like this. Come over here, and I'll just put you to sleep for a little while. I won't hurt you! I just need you to stay calm while I kill these fiends..."
2693,Corrin: You leave me no choice...
2694,"Camilla: So...it wasn't meant to be...you coming back to us... And now it looks like I'm losing my precious Elise, too..."
2695,Corrin: Camilla. You're not losing anyone. Elise is just coming with us to help persuade King Garon and Xander.
2696,Camilla: Persuade them? Is it...possible?
2697,"Elise: Well, we won't know until we try. We have to change their minds to stop the fighting! I'm just doing whatever I can to bring our family back together again. It turns out we all want the same thing, Camilla! To be together again!"
2698,"Camilla: Oh, Elise..."
2699,"Corrin: Listen. When the war is over, I want to establish a peaceful alliance. If Nohr and Hoshido are on cordial terms, we don't have to be estranged. I must believe that if I end the war, I'll be able to return to my family one day."
2700,Camilla: Do you really think peace is possible? I'd love to be a family again...
2701,Corrin: What is the point of believing otherwise? We will either forge a peaceful future or die trying.
2702,"Camilla: I see. Well, I suppose it would be wonderful if we could all get along... I think I understand what you're trying to do. I hope you can make it happen."
2703,"Corrin: Thank you, Camilla."
2704,"Camilla: Yes...I can imagine it now. Xander, Leo, Elise, and...the Hoshidan Prince/Princess Corrin. We could all have a picnic! And there would be games, and food, and... Oh, dear...I'm feeling a bit woozy..."
2705,"Elise: Camilla, are you OK?"
2706,"Selena: Her pulse is strong, and she's breathing normally. I think she's fine. But she took quite a beating in that fight, and she must have been exhausted... No matter. We can take care of her. The rest of you are free to go."
2707,Corrin: Oh? You won't try to stop us?
2708,"Selena: Yeah! You heard what she said, right? We can't go against Lady Camilla's orders just because she's unconscious! As much as I'd like to keep fighting..."
2709,Beruka: Selena...anger is clouding your judgment.
2710,"Selena: Whatever, Beruka! I'm tired—why don't you pick up Camilla and carry her back to her quarters."
2711,Beruka: Why me?
2712,Selena: Did you not hear me? I'm tired! That's why you!
