,0
970,"Gangrel: Bwa ha ha! Oh, did an army of living corpses just APPEAR out of the blue?! Truly, the heavens smile upon mighty King Gangrel this day! Bwa ha ha ha!"
971,"Phila: Risen... How... Y-your Grace, I... Forgive me... Uhh..."
972,Emmeryn: Phila!
973,"Gangrel: Exeunt one pegasus knight! Bwa ha ha! Watch how they fall, one by one!"
974,Robin: No no no...
975,Chrom: We've lost...
976,Gangrel: I believe this is what they call a reversal of fortunes. Now... grovel before me. Plead! Beg for your worthless lives!
977,Chrom: I'd give up my life before I beg for it from you.
978,"Gangrel: Oh, now THAT is a good line. A fitting epitaph for your tombstone, perhaps? But it's not just your life in the balance. The exalt still stands upon the block. And I have a dozen bows trained on her. All it would take is one word from me..."
979,"Chrom: Emm! Hold on, I'm--"
980,"Gangrel: ARCHERS! If this Ylissean pup so much as twitches, let fly your arrows!"
981,Chrom: I... I'll kill you!
982,"Gangrel: Go ahead! I welcome it. Just know you were responsible for Big Sister's bloody demise! ...And what of the rest of you? Eh? Who wants the honor of killing the exalt? ...No one? Bah! Your merry band isn't quite so headstrong anymore, is it? Pathetic!"
983,Chrom: Damn you!
984,"Gangrel: Now, now, my boy—no one needs to die today. Not you. Not the exalt. Not your friends. Just lay down your sword and give me the Fire Emblem."
985,Chrom: ...I...
986,Robin: Chrom! You can't trust him! 
987,"Chrom: Of COURSE I can't trust him! I'm not an idiot! But if I say no, he'll kill her! The gods are cruel, damn them! My sister or my duty... A problem with no right answer, yet I must choose!"
988,"Robin: I know it's hard to admit, Chrom, but it's the only choice. Compared to the lives of thousands, one person, any one person, is--"
989,Chrom: DON'T! Just... don't say it.
990,"Gangrel: What's this? You'll let your sister and ruler die, all to save some old family trinket? Oh, so delicious! I can't WAIT to hear what your people have to say about it! ""THE EXALT IS DEAD! LONG LIVE HER MURDERER!"" Your halidom will collapse before you could even begin your rule..."
991,"Chrom: We'll see, when the time comes. But first, I'll see you dead."
992,Robin: That's right. Don't give up! There has to be a way...
993,"Chrom: If there is, I can't see it... Ah, gods!"
994,"Gangrel: I will count to three! Throw down your weapons, or your exalt becomes the world's largest quiver. One! Two! Thr--"
995,"Chrom: Gangrel, hold! ...You win. Everyone, lay down yo--"
996,Emmeryn: No wait!
997,Gangrel: SILENCE!
998,Chrom: Emm...
999,"Emmeryn: King Gangrel, is there no hope you will listen to reason? "
1000,"Gangrel: You mean listen to more of your sanctimonious babble?! I think not. No, all I want is to hear a THUNK of arrows, and a SPLAT as you hit the ground. Take one, long, last look from your perch. You do so enjoy looking down on people... Then prepare to meet the ground, and your maker! That is, unless if someone were to give me the Emblem... NOW!"
1001,Emmeryn: ......
1002,"Chrom: ALL RIGHT! All right... Emm, I know you won't approve, but this is my final decision. MAYBE someday we'll face a crisis where MAYBE the Emblem would've helped. But I know for a fact that Ylisse needs you, today! The people need their exalt... And we need our sister. If those dark days should come, we'll face them together. "
1003,Emmeryn: Chrom... Th-Thank you. I know now what I must do...
1004,"Chrom: Emm, what are you--"
1005,"Emmeryn: Plegians! I ask that you hear the truth of my words! War will win you nothing but sadness and pain, both inside your borders and out. Free yourselves from this hatred! From this cycle of pain and vengeance. Do what you must... As I will do. See now that one selfless act has the power to change the world!"
1006,"Chrom: Emm, no! No!"
1007,Emmeryn: No reaction... Was I wrong then?
1008,Emmeryn: Chrom... This is some torch I'm passing you.
1009,Emmeryn: Hmph... So be it.
1010,Emmeryn: Chrom...
1011,Emmeryn: ...Lissa...
1012,Emmeryn: ...And all my people.
1013,Emmeryn: Know...
1014,Emmeryn: ...that I loved you.
1015,Chrom: Emm...
1016,Robin: Oh gods...
1017,"Chrom: DAMN YOU, GANGREL!"
1018,Lissa: NOOOOOO!
1019,"Gangrel: Bwa ha ha haa! Well now! ...How disgustingly noble. And so lovely a fall! Here I thought death to be an ugly thing. I've never seen one fall so gracefully, in fact. ...And I've seen many fall! Ah... So ends Emmeryn, Ylisse's most exalted! But how can we ensure everyone remembers this beautiful moment of her sacrifice? Perhaps we should gather up her body and put it on display! Bwa ha ha..."
1020,Chrom: Gangrel! You die today!
1021,"Basilio: No, boy! I secured an escape route! We have to flee!"
1022,Chrom: B-But...her body... I have to...
1023,Basilio: You have to RUN! Now do it! Robin! Don't let him do anything stupid!
1024,Marth: No! No... I'm too late... Our bleak future is written once more... And darkness awaits us all. 
1025,Victory: Rout the enemy
1026,"Mustafa:  I am General Mustafa of Plegia. If you wish to keep your lives, then you must win them!
"
1027,"Mustafa:  Well done, Ylisseans... Hrrggh! Please...spare my men...
"
1028,Basilio: Hurry! There should be carriages waiting just through the ravine!
1029,Chrom: ......
1030,"Robin: Chrom, please!"
1031,Chrom: Rrgh... I'm... I'm coming.
1032,Basilio: Quickly! We're almost... Huh? Damn! (two barbarians intercept the trio) Plegians! I knew it couldn't be that easy... They're right in our way! We must fight!
1033,Mustafa: Ylisseans! I offer you mercy! Surrender to me now and live!
1034,"Basilio: Surrender? Sorry, I'm not familiar with the word."
1035,Mustafa: Emmeryn would not have wished for this to come to bloodshed.
1036,Chrom: Don't speak her name!
1037,"Mustafa: Your rage is justified, Prince Chrom. But the meaning of your sister's final sacrifice was not lost on me. I suspect many Plegians who heard her final words would say the same. If you lay down your weapons, I vow to protect you as best I can."
1038,Frederick: How can we trust you after what your barbarous king has done? I think we shall take our chances with weapons in hand!
1039,"Mustafa: I suspected you would say as much. So be it, Prince Chrom. I shall endeavor to grant you a swift and dignified end."
1040,"Mustafa: What are those--thieves I see scattered about? So, they found our battlefield... They comb it for trinkets and spoils, then scurry away like mice. Pah! We shall bring them to justice later. First, the Ylisseans!"
1041,"Soldier: Forgive me sir, but I...I no longer see the justice in hunting these people down. I accept any punishment you see fit, but after all that's happened...I just can't."
1042,Wyvern Rider: How dare you question the general's orders! You know full well the punishment of insubordination is death!
1043,"Soldier: B-but, sir! These people are--"
1044,"Mustafa: These questions are not ours to ponder, lad. The soldier does not judge. The soldier delivers judgment."
1045,"Soldier: Sir, I... I cannot raise my lance against them. Even if... Even if it means death."
1046,"Mustafa: ...You were there when Emmeryn spoke, weren't you? So be it! Those of you unwilling to fight are dismissed!"
1047,"Soldier: But I don't wish to abandon you, sir!"
1048,"Mustafa: I cannot defy the king, lad. I know him well. He would murder my wife and child to set an example. I will accept the blame for your actions today. Now go!"
1049,"Soldier: W-wait, General! I see a cause worth fighting for, one I believe in: loyalty to my general."
1050,Mustafa: ...Aye. That's a good lad.
1051,"Mustafa: Call in the reinforcements! Draw them close, then strike!"
1052,Olivia: Khan Basilio!
1053,Basilio: Olivia! I'm sorry we kept you waiting.
1054,"Olivia: When I didn't hear from you, I thought... I assumed the worst."
1055,Basilio: Chrom? Robin? Meet Olivia. She'll be smuggling us out of here.
1056,Olivia: Only if you hurry! Doubtless more of the Mad King's men are on their way.
1057,"Basilio: Right. Pile in, you lot! And bid farewell to this Plegian hellhole."
1058,Olivia: Ready? Hold on tight!
1059,Robin: All that... For nothing...
1060,"Lissa: *Sob* *sniff* Emm... Oh, Emm..."
1061,Frederick: I should have died before allowing the exalt to be captured. I have failed as a knight...
1062,"Flavia: So what now, oaf?"
1063,Basilio: Don't look to me—I'm not in charge!
1064,Flavia: Ugh... I picked a fine time to regain the full throne...
1065,"Robin: Chrom, I'm... I'm so sorry. My plan just wasn't enough."
1066,"Chrom: You did your best, Robin. ...You have my thanks. It's my own failures that haunt me now. Gods, I was just so powerless!"
1067,"Robin: It's not your fault either, Chrom."
1068,"Chrom: ...She did it for me, Robin. So that I wouldn't have to live with the guilt of either choice, she chose for me. She sacrificed herself rather than give up what could one day save her people..."
1069,Robin: Chrom... Listen to me. Look at me.
1070,Chrom: ......
1071,"Robin: I was powerless once, too, remember? And yes, alone, I don't think either one of us is half the person your sister was. But together...maybe we can be something more. If you fall, I'll be there to pull you back up. When you fight for your sister's ideals, I'll be by your side. You don't have to become your sister, you know. You can still be true to yourself. You just have to give people hope in whatever way you can."
1072,"Chrom: And what if I can't? What if I'm not worthy of her ideals? Robin, what if I drag you down with me?"
1073,"Robin: If you aren't worthy, you'll keep at it until you are. And if we both fall down, well, that's what friends are for, isn't it?"
1074,Nowi: That's right. I wouldn't be even here if not for you.
1075,Tharja: You gave me your trust and now you have mine. ...For the time being.
1076,"Lon'qu: Were you unworthy, I would have left long ago."
1077,"Virion: It took great courage and charisma to unite all of us. ...I knew I possessed such talents, but clearly you do as well!"
1078,Ricken: Yeah. We all look up to you! You're like a hero to us.
1079,"Chrom: Thank you, everyone. Your words mean more than you could know. My Shepherds... My warriors... There is work to be done. Gangrel must be stopped so that peace can once again reign in Ylisse. Will you help me?"
1080,Lissa: You can count me in! I'm tired of crying all the time! It's time to start punchin' stuff!
1081,"Maribelle: Hear, hear, darling! Our people have suffered enough."
1082,Stahl: Gladly would I fight and die for House Ylisse!
1083,Sully: Gladly would I fight and KILL those dastards for House Ylisse!
1084,"Libra: Our hearts echo yours, sire."
1085,Sumia: I will be the the unbreakable shield by your side!
1086,"Kellam: I'm with you, too! You know. Just in case anyone...Hello?"
1087,Vaike: Teach is here and class is in session!
1088,Gregor: How much you pay Gregor? Hee hee haw! Gregor make joke! ...Why you look at Gregor like that?
1089,Panne: Your sister earned my respect. The last taguel shall champion her.
1090,"Frederick: You have grown strong, milord. I may have set a poor example as a knight... but I swear to you, I shall die before any more exalted blood is spilled!"
1091,Chrom: ...Thank you all. Truly. You honor me with your fealty. I will not falter again. We shall answer this outrage! The Mad King must be stopped!
1092,Flavia: Right! It's time for ol' Gangrel to get a dose of his own vulnerary! The whole of the Feroxi army is yours to send crashing against him!
1093,"Basilio: Har! You young folk—your passions run so hot! If I had any gray hairs, you would've singed 'em right off. In other words, count me in!"
1094,"Olivia: I'd like to go too, if I may. The exalt did me a kindness once."
1095,Chrom: She did?
1096,"Olivia: Y-yes, sire. It would honor me to have a part in giving her justice! Although all I can do is dance... And I'm not so skilled at that, if we're being honest..."
1097,"Basilio: Har har! She's too modest! Olivia is a Feroxi treasure. You won't meet a finer dancer in all the realms! Her moves inspire soldiers to work twice as hard! You'll do well to bring her along, Commander."
1098,"Chrom: ""Commander""? What happened to ""boy""?"
1099,"Basilio: You've earned your way up from that name, I think. Now, where were we? Oh yes! I was just about to start cracking skulls! Flavia will lead me and the other Feroxi in a head-on assault. That should buy you enough time to take down Gangrel. Hear that, boy! You get the fun part!"
1100,Chrom: I thought you weren't going to call me--
1101,"Basilio: You and Robin have my every confidence. You're a born leader, and he/she has a knack of guiding troops to victory. You both have some growing to do yet, but I can already see you'll grow tall."
1102,"Chrom: Thanks, Basilio."
1103,"Basilio: All right, enough talk. It's time to raise some hell!"
1104,Chrom: Right.
1105,"Basilio: Let's get to it, then! Gangrel may try to hit us while we're still licking our wounds."
1106,"Chrom: Let him try. This time, I'm ready to dethrone the Mad King, once and for all."
1107,Victory: Rout the enemy
1108,"And so the war between Ylisse and Plegia was ended. Prince Chrom and Robin worked tirelessly to restore Ylisse's splendor. This would be no easy task, for the war had taken a heavy toll on the halidom. But with Feroxi muscle and Plegian gold, they brought peace back to the people. All the while, the prince forswore the title of exalt, out of respect to his late sister. Even so, his subjects grew eager for their new ruler to take a wife. And in his heart, Chrom had always known who that woman would be. The royal wedding was a joyous occasion, attended by thousands from near and far. Finally, it seemed that the last lingering wounds of Ylisse's history had healed. But then, two years later...
"
1109,"Aversa: The enemy has taken the field, milord."
1110,Gangrel: Back already? Ha! It feels as though we just said our good-byes...
1111,Aversa: Our scouts report they are in surprisingly good spirits.
1112,"Gangrel: Since when do you trust our scouts? Besides, what does it matter? They're armed like beggars compared to us! I could break their ranks as easily as I break wind."
1113,Aversa: I'd love to hear the song the bards make of that.
1114,"Gangrel: Aversa, there is a truth about he world this Ylissean welp must learn. A man is either strong... ...or he is dead! Bwa ha haaa!"
1115,Soldier: Y-Your Highness! Dire news!
1116,Gangrel: Oh? Speak.
1117,"Soldier: Our troops are laying down their weapons and deserting en masse! Please, sire... I am but a messenger... Have mercy..."
1118,"Frederick: Milord, I've a report from Khan Flavia. The Plegian army is in disarray."
1119,Chrom: How do you mean?
1120,"Frederick: It seems man of their soldiers are opposed to further violence. There has been infighting, desertion... Gangrel is trying to stamp out the mutiny by force, but with little success. Outside of a few faithful who serve him directly, his army has all but collapsed."
1121,Chrom: This is incredible news. But why...? ...Emmeryn.
1122,"Frederick: Yes, milord. Emmeryn. The report says Gangrel's men chant her name as they abandon the field. Her words, and her sacrifice, have made her a folk hero of sorts."
1123,"Chrom: Emmeryn... Why did it take me so long to understand? She believed all people desire peace. She knew, deep down, the Plegians wanted it, too. It just took her to bring it to the surface."
1124,Robin: ......
1125,"Chrom: I hope she can see this, wherever she is... Today, we put an end to Mad King Gangrel and bring peace back to the land."
1126,"Gangrel: Good day, my little princeling! Still dreaming of your squashed sister?"
1127,"Chrom: No more talk, Gangrel. Today, you die, and peace returns to Ylisse and Plegia."
1128,"Gangrel: Pah! Such hypocrisy! You despise me, wretch! You want to cut me down! You don't know the first thing about peace! No man does!"
1129,Chrom: I know more than you ever will.
1130,"Gangrel: More than me? More than ME?! Bwa ha! ...You ARE me! When life asks you a question, you answer with blood!"
1131,"Chrom: Maybe you're right... I will never be my sister. I cannot forgive men like you—men who sow nothing but evil. All I have left arc words and her memory. Were I alone, I would be driven to madness. ...Or worse. But I'm not alone. My friends and brothers-in-arms stand behind me."
1132,"Gangrel: ...Are you done? May I vomit now? Bwa ha ha! What a flowery harangue! Men are beasts! Nothing more! We fight! We kill! We devour our prey! Beasts do not stand behind beasts, little prince... They use each other only so long as it suits their own selfish purpose!"
1133,Chrom: Perhaps this explains why your own soldiers refuse to stand behind you? You are a poison. A festering wound. And I will do what my sister could not.
1134,"Gangrel: Such a clever tongue you have, little prince... It will look quite fetching hanging on my mantle, next to your sister's corpse!"
1135,"Olivia: Milord, I have come! Am I too late? I don't claim my dance as anything special, but Khan Basilio says it renews the spirit!"
1136,Gangrel: Yes—draw closer! Let them charge at me with their RAGE! More of my soldiers shall greet them at every foolish step.
1137,Gangrel: Clinging to each other won't save you maggots when the boot falls!
1138,"Gangrel: Come, princeling! I've sharpened my sword just for you!"
1139,"Chrom: My sister wished for our people to know peace, Gangrel. But as long as you draw breath, it can never come. For Ylisse!"
1140,Gangrel: F-fool of...a prince... Your people care not for you... You are...alone... As every man lives and dies: ...alone...
1141,"Soldier: Sire, the remaining Plegian forces are surrendering en masse!"
1142,Chrom: Order our forces to cease fighting at once.
1143,"Soldier: Yes, sire!"
1144,"Flavia: Then it's finished. Once their messenger delivers our terms, that's it. We put an end to this bloody business, once and for all."
1145,Chrom: We've won... Somehow I don't feel like celebrating.
1146,"Basilio: Victory can be bitter as well as sweet, boy. It's good you learn that now."
1147,Flavia: Regna Ferox lost many good soldiers today. We need to see to our dead. Then it's time to attend to the living and rebuild our army.
1148,"Chrom: I'm sorry, Flavia. Your sacrifice will not be forgotten. Ylisse will compensate your nation in whatever fashion—"
1149,"Flavia: Oh? In that case, how about you hand over the Fire Emblem and we'll call it even? ...Hah! Just a little Feroxi humor. Don't worry about our finances, Chrom. Reparations will fall to Plegia, and I've seen their treasury—they can well afford it."
1150,"Basilio: Yes, pity the man who stands between Flavia and a full coffer, boy."
1151,"Chrom: Heh, I'll have to remember that when you come to visit Ylisstol."
1152,Chrom: Robin...
1153,"Robin: What's wrong, Chrom? You look so serious."
1154,Chrom: I...I think I owe you an apology. This wasn't your war to fight.
1155,Robin: But I chose to fight it.
1156,"Chrom: All I've been thinking about is stopping Gangrel, no matter the cost. Even my own life would not have been too high a price to pay."
1157,Robin: It would have been for us! ...And for me.
1158,"Chrom: I've been thinking a lot lately, about everything. And about you, Robin. In many ways, you're the best fighter I've ever known...and the best friend. You are a special woman, and I...I wonder if you think of me as more than your leader?"
1159,"Robin: I think of you as a great man, and...dear to my heart."
1160,"Chrom: I never want to let you go, Robin. Does that make me selfish?"
1161,"Robin: If so, then let me be selfish, too. I would be with you, always."
1162,Chrom: ......
1163,Robin: ......
1164,Chrom: Robin?
1165,"Robin: Yes, Chrom?"
1166,"Chrom: We met under unusual circumstances, but lives have been made from far less. My sister always followed her heart, so now I'm going to follow mine... What I want to ask you... Well, what I mean is... Will you marry me?"
1167,Robin: ...Yes.
1168,"Chrom: Ha ha! With a word you've made me the happiest man in all the realm! Now I'll need to ask for a bit of patience for the near future... My first duty must be to heal the scars of war and assume my role for the people. But then, we can begin our life together."
1169,"Robin: That's all right. I'm a tactician, remember? I'll figure something out."
1170,Chrom: Thank you.
1171,"Robin: I can't help but think back to the day we first met... Strange, isn't it, the way fate brought us together? I am a lucky woman to have met you, and luckier still now."
1172,Chrom: I know together we can bring joy back to the royal palace. I'll do everything I can to make the castle a happy home for us...my love.
1173,Robin: My love.
1174,"Sully: Ho, Captain! You hurt? I was concerned."
1175,"Chrom: No, I'm fine, Sully. I just... Wait. You were...concerned?"
1176,"Sully: Yes, you arse-head! Concerned! I have a mouth of filth, not a heart of stone."
1177,"Chrom: Ha ha! Same old Sully... You know, sometimes I forget... You've always been there for me. You've been fighting at my side for years, you know?"
1178,"Sully: Of course I know! I was there, remember?!"
1179,"Chrom: Hold on, Sully, I'm being serious. Just listen for a moment. You've been coming to my rescue for as long as the Shepherds have existed. And I've needed a lot of rescuing..."
1180,"Sully: You dolt, don't you know that's because I... *Ahem* I mean, it's my duty, sir. But you sell yourself short, Captain. Most men would collapse rather than suffer a fraction of what you've been through. But you shoulder it alone, and without complaint. You're a damn good man! You're...amazing."
1181,Chrom: ......
1182,Sully: ......
1183,"Chrom: Sully, what you said just now..."
1184,Sully: ...The arse-head bit?
1185,"Chrom: *Sigh* No, after that—about how I go it alone. I don't want to anymore, Sully. I want to have a partner to share it with, the good and the bad, all of it. My sister always followed her heart, so now I'm going to follow mine... Sully...will you marry me?"
1186,"Sully: ...Har har har! Oh, that's rich, Captain! Damn, you sure know how to... Um, how to... Oh, crap. You're serious aren't you?"
1187,Chrom: Perhaps this might answer your question?
1188,Sully: A-a ring?! But this bears the Ylissean crest! You shouldn't—
1189,Chrom: My parents had it made to celebrate my birth. They wanted me to give it to the woman I would spend my life with. Take it. Take it and know I will fight with you and for you until my last breath.
1190,"Sully: This is... Oh, Chrom. I can't friggin' believe this!"
1191,"Chrom: I'll need to ask for a bit of patience for the near future. My first duty must be to heal the scars of war and assume my role for the people. But then, we can begin our life together."
1192,"Sully: Oh, I'm not going ANYWHERE! ...It's funny. I've known you so long, we're practically one mind. But I didn't see this coming at all. I feel...happy. Happy beyond belief. What have you done to me, you damned son of a griffon?!"
1193,Chrom: I know together we can bring joy back to the royal palace. I'll do everything I can to make the castle a happy home for us...my love.
1194,"Sully: Okay, THAT's going to take some getting used to."
1195,Sumia: Captain!
1196,Chrom: Sumia?
1197,"Sumia: Oh, Captain! You made it! You're safe!"
1198,Flavia: Hoo! Give these two some room!
1199,Chrom: Sumia...you're...choking me...
1200,"Sumia: Are you hurt? Grazed, even? You look exhausted!"
1201,Lissa: Chrom?! Say something!
1202,Chrom: I'm trying to!
1203,Lissa: Uh-huh. Flavia? Robin? Maybe we should... you know.
1204,"Flavia: Carry on, lovebirds."
1205,"Chrom: Hey, are you—come on, don't cry."
1206,Sumia: *Sniff* S-sorry! I just...
1207,"Chrom: No, don't apologize. I've been so worried about everyone else lately... My sister, our party, my people... It feels nice to have someone worry about me. Especially someone who I... I mean, someone so... So gifted with pegasi."
1208,Sumia: You've been through so much.
1209,"Chrom: So many have suffered and died because of my actions. Next to my sister's legacy, I feel I'm already a disappointment..."
1210,Sumia: But that's not true! Everyone fought so hard for you! Why would we all do that for a man we didn't believe in?
1211,"Chrom: Heh. I see your point... Thanks, Sumia. You always help me see the...brighter side of things."
1212,"Sumia: To me, you're the brightest thing!"
1213,Chrom: ......
1214,Sumia: ......
1215,Chrom: Sumia...
1216,Sumia: Y-yes?
1217,"Chrom: I'm far from a perfect man, and I know you can do better. But whenever you're close...you give me strength. So, what I want to ask is... Will you be my wife?"
1218,"Sumia: YES! Yes, yes, oh yes!"
1219,"Chrom: Oh, thank gods! I was worried for a second because... Well, anyway... This is for you."
1220,"Sumia: Y-your ring? But it bears the Ylissean crest! Chrom, I...I can't take this."
1221,"Chrom: Yes, you can. My parents had it made to celebrate my birth. They wanted me to give it to the woman I would spend my life with. Take it. Please. And know I will love you until the day I die."
1222,Sumia: Capt—Chrom... Thank you. I swear I will return that love to you a hundredfold!
1223,"Chrom: Then I am a fortunate man. I'll need to ask for a bit of patience for the near future. My first duty must be to heal the scars of war and assume my role for the people. But then, we can begin our life together."
1224,"Sumia: I'll wait as long as it takes! I...I still hardly believe it. This is like a dream. So much pain surrounds us, and yet... I think this is the happiest day of my life."
1225,Chrom: I feel the same way. I know together we can bring joy back to the royal palace. I'll do everything I can to make the castle a happy home for us...my love.
1226,Sumia: My love.
1227,Maribelle: Prince Chrom! Are you hurt?
1228,"Chrom: I'm fine, Maribelle. Sorry, I didn't mean to worry you."
1229,Maribelle: I was worried about Lissa! Who would protect her if something were to befall you?
1230,Chrom: Oh. I...I see. Forgive me.
1231,"Maribelle: I'm... I'm sorry, that wasn't how I wanted that to—"
1232,"Chrom: Don't be sorry. When we lost Emmeryn, I was lost in my own pain. I was selfish... I couldn't be there to offer comfort to Lissa. ...But it was all right, because an amazing woman WAS there for her, all along..."
1233,Maribelle: Lissa is a treasure. She's the best friend I could ever have. But I'll also always...
1234,Chrom: ...Yes?
1235,"Maribelle: I'll always be there for... Oh, don't make me say it!"
1236,Chrom: Maribelle.
1237,Maribelle: Y-yes?
1238,"Chrom: I know I'm not perfect... I'm rash, I can be rude... I'm far from the gentleman you deserve. But I've seen the love you are capable of, and I've grown so very fond of you... My sister always followed her heart, so now I'm going to follow mine... Maribelle... Would you be my wife?"
1239,"Maribelle: Y-your wife?! Oh Chrom, are you sincere? This is no jest?!"
1240,"Chrom: No jest, Maribelle, I swear. And to prove it..."
1241,"Maribelle: B-but...this is your royal ring! Prince Chrom, I don't know if I can—"
1242,Chrom: Of course you can. My parents had it made to celebrate my birth. They wanted me to give it to the woman I would spend my life with. Take it. Please. And know I will love you until the day I die.
1243,Maribelle: This and your vow are the finest gifts any woman could dream of...
1244,"Chrom: Then the finest woman shall have them. I'll need to ask for a bit of patience for the near future. My first duty must be to heal the scars of war and assume my role for the people. But then, we can begin our life together."
1245,"Maribelle: I am a patient woman. ...Well, if I try. Together with you and Lissa forever... Oh, I've wanted this my whole life!"
1246,Chrom: I know together we can bring joy back to the royal palace. I'll do everything I can to make the castle a happy home for us...my love.
1247,Maribelle: My prince...
1248,"Soldier: Sire, a messenger from Regna Ferox."
1249,Chrom: See them in at once.
1250,"Soldier: Yes, milord."
1251,"Raimi: Prince Chrom, I come on behalf of Khan Regnant Flavia."
1252,"Chrom: Flavia? Well, this is a surprise. Is something amiss?"
1253,"Raimi: I fear so, milord. The khan requests your presence at a summit as soon as you're able."
1254,Chrom: What's happened?
1255,"Raimi: Our western neighbors of Valm are no longer acting so neighborly. The emperor, who they name the Conqueror, has launched warships against us."
1256,Chrom: An invasion? Are you certain of this?
1257,"Raimi: Yes, milord. The khan hopes to meet with you in Ferox, if it please you."
1258,"Frederick: What do you make of this, sire?"
1259,"Chrom: Ill business to be sure. Raimi, we will meet with Flavia at once..."
1260,Robin: Chrom...
1261,"Chrom: I know what you're thinking, Robin, but we owe Regna Ferox a great debt. I must apprise myself of the facts there before deciding on a course of action."
1262,"Robin: Nope, not what I was thinking. I was actually going to suggest we discuss strategy as we travel."
1263,Chrom: B-but Lucina is newly born! She needs her mother now.
1264,Robin: You told me House Ylisse has a tradition of wet-nursing. And you and Lissa turned out rather well from where I stand. Lucina is a strong child; she takes after her father. The Brand in her left eye proves it.
1265,Chrom: I'm not just worried about her. ...I'd worry about you as well.
1266,"Robin: All the more reason to keep me close at hand, no? Together we can be more than we can alone, remember?"
1267,"Lissa: Aw, let her come, Chrom! You could use her strategic thinking anyway."
1268,"Chrom: All right, Robin. Just promise to stay safe. Lissa and I had Emm of course, but we lost our parents when we were young. I want Lucina to grow up with her whole family around her."
1269,Robin: As do I. You have my word.
1270,Sully: Chrom.
1271,"Chrom: I know what you're going to say, Sully, but we owe Regna Ferox a great debt. I must apprise myself of the facts there before deciding on a course of action."
1272,"Sully: Ha! And I suppose I'll stay here, right? Fluff the pillows? Bake some damn pies? Maybe knit a blanket so you can snuggle up in your own damn pigheadedness?! The hell with that! I'm coming."
1273,Chrom: B-but Lucina is newly born! She needs her mother now.
1274,"Sully: She needs milk, Chrom. Not mothers. She can be wet-nursed like the rest of House Ylisse. Hell, you and Lissa turned out fine, didn't you?! Lucina is a strong child; she takes after her father. The Brand in her left eye proves it. And I'll not let you be the only one to set a strong example."
1275,"Chrom: Sully, please, will you just—"
1276,"Sully: You can try to stop me, Chrom! Maybe even sneak away on your own... But you of all people know how I ride when I'm motivated... I'll catch you."
1277,"Lissa: Ha ha! Better just give in right now, Chrom! I mean, it's not like you ever win an argument with Sully anyw—"
1278,"Chrom: LISSA! ...You're not helping. Just promise me if there's any danger you'll stay out of it, Sully. Please. Lissa and I had Emm of course, but we lost our parents when we were young. I want Lucina to grow up with her whole family around her."
1279,"Sully: Yes, her whole family. Just remember that means both of us..."
1280,Sumia: Chrom...
1281,"Chrom: I'd stay with you if I could, Sumia, but we owe Regna Ferox a great debt. I must apprise myself of the facts there before deciding on a course of action."
1282,Sumia: I'm not asking you to stay here with me. I'm saying I'm coming with you.
1283,Chrom: B-but Lucina is newly born! She needs her mother now.
1284,"Sumia: Can she not be wet-nursed as you and Lissa were? That is House Ylisse's tradition, is it not? Lucina is a strong child; she takes after her father. The Brand in her left eye is not your only gift to her."
1285,Chrom: I'm worried about more than our child. ...I'm worried about you.
1286,Sumia: That's sweet. But I'm still coming.
1287,Chrom: *Sigh* ...I know better than to argue once your mind is made.
1288,"Lissa: Wow, Sumia really has you trained well! Whh-kssssh!"
1289,"Chrom: Lissa—you're not helping. Just promise me you'll return at the first sign of danger, Sumia. Lissa and I had Emm of course, but we lost our parents when we were young. I want Lucina to grow up with her whole family around her."
1290,Sumia: I'll be careful. I promise.
1291,Maribelle: Chrom...
1292,"Chrom: I'd stay with you if I could, Maribelle, but we owe Regna Ferox a great debt. I must apprise myself of the facts there before deciding on a course of action."
1293,"Maribelle: Oh, I understand completely. So when do we leave?"
1294,Chrom: ...Leave? B-but Lucina is newly born! She needs her mother now.
1295,Maribelle: Lissa told me the two of you were wet-nursed. I don't think a little common milk will spoil our daughter. Lucina is a strong child; she takes after her father. The Brand in her left eye proves it.
1296,"Chrom: It's not that, Maribelle! I'm just... I'd be worried about you."
1297,"Maribelle: Then keep me close and all will be well! I'm sure my sister agrees, yes?"
1298,Lissa: You bet! Maribelle is family now! She belongs with us!
1299,"Chrom: Will you at least promise to stay out of any possible danger? Lissa and I had Emm of course, but we lost our parents when we were young. I want Lucina to grow up with her whole family around her."
1300,Maribelle: You have my word.
1301,"Olivia: What about me, my husband?"
1302,"Chrom: I'd stay with you if I could, Olivia, but we owe Regna Ferox a great debt. I must apprise myself of the facts there before deciding on a course of action."
1303,"Olivia: Yes, I suppose so. But I... I was hoping I could go with you. I could dance for our hosts..."
1304,"Chrom: Olivia, Lucina is still newly born. She needs her mother."
1305,"Olivia: Can't she be wet-nursed? You and Lissa turned out just fine without a mother by your side. And Lucina is strong, too! She has the Brand, just like you."
1306,Chrom: Am I not allowed to keep you safe?
1307,Olivia: How can you keep me safe if you leave me here?! *sniff*
1308,"Lissa: Aw, look at her! She's heartbroken."
1309,"Chrom: All right! All right. Gods... But you must promise to stay out of danger. Lissa and I had Emm of course, but we lost our parents when we were young. I want Lucina to grow up with her whole family around her."
1310,Olivia: I know. I promise.
