,0
364,"Woman: I hear that the shops in Port Warren sell many rare items. If you plan to travel there, don't waste your gold beforehand!"
365,"Woman: Many foes wait inside the fortresses, ready to enter the battle. Block them so they can't get out!"
366,"Young man: Boy! What's that look on your face? Haven't you ever seen a backwoods village like this before? Speaking of rare sights... When I was last in Pyrathi, I saw a manakete! An old man stood there, but suddenly, he turned into a dragon! What a shock... Truth told, I was scared out of my wits at the sight of it! I've heard rumors about the dragonkin, that some survived to this day. Still, I never thought I'd see a manakete with my own eyes! What are you looking at? Oh, this? I picked it up on my trip. It's unusual, this glowing stone... I have no idea what it's for, so you can have it! It makes me uncomfortable anyway. What a nice young man! I hope we can speak again."
367,"Wendell: Prince! I am Wendell, a bishop of Khadein. We are a peaceful people. But our pleas were met only with cruelty by Gharnef as he seized the city. Thanks to his dark influence, many mages have now allied themselves with Dolhr. Please, with the strength of your forces, find a way to put an end to Gharnef's ambitions."
368,"Merric: Oh! Master Wendell? Yes, it's you!"
369,"Wendell: Ah, Merric! How have you been, lad? You certainly look well."
370,"Merric: I was able to find Prince Marth of Altea! And I have joined his army as well. We are fighting the tyranny of Dolhr! Why are you here, Master?"
371,"Wendell: How can I say this… Sadly, Khadein has fallen into darkness. A fiend called Gharnef has seized control. He has turned the city toward the shadow… I could not bear to serve him, so I fled on my own."
372,"Merric: What awful news! Master, please… Consider lending us your strength. If Gharnef serves Dolhr, he is our enemy! We will find a way to take Khadein back. I know the prince would be overjoyed to have so great a bishop as you as an ally, Master."
373,"Wendell: Hmm… Though I deplore violence, I cannot see another path… Very well, Merric. I will join your fight. Please let the prince know I am at his service."
374,"Aurelis King: Well met, Prince Marth! Princess Nyna has taken refuge in a fortress, but you will see her soon. Many enemies await you in the castle. You face many dangers. Do be careful."
375,"Hardin: Princess Nyna, I’ve spotted them! The Altean army is on the far side of the river."
376,Nyna: They’re here? At last! Prince Marth has come for us!
377,"Hardin: So it seems. Now, what say you we turn this battle around? I’m going to take my men east to join our might with Marth’s. Together we will retake the castle. Stay here, my lady, and wait for the good news."
378,"Old man: A castle like ours must be chock full o’ royal treasure! Ah, but only a thief could get inside chests locked that tight…"
379,"Old Woman: The shops in Port Warren feature wares both rare and beautiful. Be thrifty with your gold now if you’ve any plans to venture that way later! Also keep in mind that shops keep only a limited stock of some items; once they’re sold out, you can’t buy any more."
380,Young man: Word has it that the enemy is mustering its forces in the fortresses nearby. You’d better hurry and send units to bar their exits.
381,Merric: Oh… Master Wendell! Teacher!
382,"Wendell: Well, hello, Merric! What a surprise! Good to see you haven’s blown yourself up yet."
383,"Merric: Not yet, sir. But I did find Prince Marth, just like I said I would. I’ve joined the Altean army in the fight against Dolhr. …Why are you here, Teacher?"
384,"Wendell: Hmm… It’s Khadein, lad. The land is not as you remember it. That fiend Gharnef seized power, and now he’s draped the city in darkness. I fear Khadein is doomed… I could not stay and serve him. So, I snuck out alone."
385,"Merric: Very brave of you, sir. Hmm… Why don’t you join us, then? If Gharnef is helping Dolhr, then he’s a bitter enemy of ours as much as he is to yours and Khadein’s. We couldn’t possibly leave the city in his clutches. And I’m sure the prince would be pleased as pie to have magic as robust as yours in his arsenal."
386,"Wendell: Hmm, you do know how to argue a point. I’ve no taste for war, but war is what I’ve been served. Come, Merric. We’ll fight together. Tell your prince of Altea that Wendell is at his service."
387,"Wendell: Prince Marth, I am Wendell, a pontifex of Khadein, city of magic. Our pleas for peace have failed, and Khadein has been taken over by one of the other pontifices. His name is Gharnef, and he and the many mages who swear allegiance to him have allied themselves with Dolhr. Prince Marth, I ask you now: please lend me your help in thwarting his vile ambitions."
388,"Wendell: Prince Marth, I am Wendell, a pontifex of Khadein, City of Magic. Our pleas for peace have failed, and Khadein has been taken over by one of the other pontifices. His name is Gharnef, and he and the many mages who swear allegiance to him have allied themselves with Dolhr. Prince Marth, I ask you now: please lend me your help in thwarting his vile ambitions."
389,"Marth: Lord Hardin, I am Marth of Altea. I’ve come to offer what help I can."
390,"Hardin: And I very gratefully accept it. Stories of your exploits travel fast, young prince. I feel as though I’ve gained a thousand allies in one."
391,"Marth: I’ve heard a few stories of you as well, Coyote. It will be an honor to fight alongside such a courageous man."
392,Hardin: I’ve left Princess Nyna someplace safe for now. We need to decide who will command here. I was hoping it would be you.
393,"Marth: Me? But, Sir Hardin, you are far more qualified-"
394,"Hardin: Tsk, Princess Nyna would not be pleased to hear us nitpicking over who will be listed in the history books. Take command, so we can oust this Macedonian scum and be done with it."
395,Marth: You are sure?
396,"Hardin: Make no mistake. Lord Marth. I consider myself an exceptionally good judge of character. If I thought you acted out of selfishness or ambition, I would not extend the offer I have. You have my trust."
397,"Marth: Lord Hardin, thank you. That is an honor. If you don’t mind me saying so… I feel as though I’ve made a good friend. We share the same ideals, I think."
398,Hardin: That we do. May our friendship be a long one.
399,"Young man: Well g’day, there, son! …Why the wide-eyed stare? Ain’cha never seen a country village before? You know, speakin’ o’ rare sights, I once went to Pyrathi, where I saw me a real live Manakete! Cripes, let me tell you what a shock THAT was! In a blink, this regular old feller turned into an enormous dragon! I mean, I ain’t stupid. I’d heard of the dragonkin before. I’d just always assumed Manaketes looked somethin’ like parakeets. Sheesh… …What? Oh, this? I picked this stone up while I was there. Dunno what it is, but how often do you spy a glowin’ red rock, ya know what I’m sayin’ But honestly, it’s been kinda creepin’ me out lately. You want it? Go on ‘n’ take it. Sheesh…"
400,"Aurelis King: Prince Marth, your arrival could not have been better timed. Please accept our gratitude. Princess Nyna of Archanea is en route from the fortress. I am sure she will wish to meet you. The battle is not won yet, though: many of the enemy continue to hold out within the castle’s halls. Stay wary."
401,"After shattering Macedon’s main force outside Aurelis Castle, Marth next led his army into the castle’s halls to liberate the kingdom. A number of treasures slept in Aurelis Castle’s nooks and crannies but how to extract them before they could fall into enemy hands? “Only a thief could open chests locked that tight,” grumbled one of Marth’s men. But we don’t have any thieves with us. …Do we?
"
402,"Emereus: The rebels have made it into the castle? Impossible! Grr... Well, we will show them! Knights, form up and rush the intruders! Archers, defend the throne! Thieves, loot the castle's treasures and prepare to withdraw! Hear me! Do not let them set one foot into this chamber! Not one!"
403,"Rickard: Thanks for saving me! Hey, wait a second… Aren't you the prince of Altea? My name is Rickard. I am but a humble thief. I came to loot this castle but ended up getting caught. Since you helped me out, I'll return the favor!"
404,Julian: Rickard? It can't be! What are you doing here?
405,"Rickard: Julian! It's been too long since I've seen you, Chief. I came to this castle to steal a few things. And wouldn't you know it...I got a little sloppy. And what brings you here?"
406,"Julian: Me? As of today, I've washed my hands of thievery. I'm on the side of what's good and just."
407,Rickard: Ha! I bet I know the truth behind this change of heart. Beauties have always been your weak point.
408,"Julian: N-not a chance! The spirit of justice awakened within me! Look, don't worry about it. Just join up with us!"
409,"Rickard: There you go again, trying to make up my mind for me. Since you're the one asking... Well, why not? It's settled! I'll lend you a hand. But I'll take a cut of the loot as payment!"
410,"Nyna: You must be Prince Marth. You have done well to make it here. I am the princess of Archanea, Nyna. Though Archanea has long protected this world, Dolhr overwhelmed us, throwing all into chaos. I cannot fight. Marth, I beg you... Please, lead the forces of good and defeat Dolhr! You must liberate all of the lands Dolhr has occupied!"
411,"Marth: Of course, Princess Nyna. Altea's allegiance to Archanea is steadfast. Moreover, as the prince of Altea, it is my destiny to defeat Medeus."
412,"Nyna: I thank you, Marth. I will now entrust you with this treasure... The Fire Emblem is given to one with the strength to save the world when my royal family cannot. With this, you will be able to open chests containing invaluable treasures. The battles you face will test your every skill. But fight as hard as you can. Return light to this world!"
413,"Emereus: What?! The rebels are inside the castle? Grrr…Very well! Armored units: intercept the intruders! Archers: defend the throne! Thieves, you go gather up the treasure while I make preparations to withdraw. You have your orders! Don’t let those rebels anywhere near this chamber!"
414,Julian: What the- Rickard? What are you doin’ in here?
415,"Rickard: Oh, uh… Hey there, Chief! Been a long time, huh? So, funny story: I decided to break in here and clean the place out- and then I got caught. Hilarious, right? Comedy gold. OK, your turn What are YOU doin’ here?"
416,Julian: Me? I’ve washed my hands of thievery and joined the forces of justice.
417,Rickard: Ohhh really? Justice? So then this wouldn’t have nothin’ to do with some new lady friend? You always did have a soft spot for a pretty face and the right features-
418,"Julian: Wha- Can it, you little fink! I said it’s about justice! I’m entitled to have moral crisis now and then! …You know what? Just for that, YOU are gonna work for me, startin’ right now."
419,"Rickard: What? Do I have to…? Well, all right. You drive a hard bargain, but what can I say? I missed ya, Chief. Just make sure I get a cut out of the haul!"
420,"Rickard: …Wow! Really? A prince, you say? Thanks for springin’ me! I’m Rickard, just a small-time thief, mind you, but I’ve got big aspirations! I broke in here to clean the place out, and instead it was me that got my cloak cleaned… Since you saved my hide, I guess the least I can do is lend my services in return."
421,"Rickard: So you’re the prince of Altea, then? Hello. I’m Rickard. Just a small-time thief, mind you, but I’ve got big aspirations! Julian asked me to help you out, see, and what the chief says, goes! So here I am."
422,"Nyna: Prince Marth… At long last. I am Nyna of House Archanea. ‘Tis Archanea’s burden to protect the world of crisis- a duty I have striven to fulfill. But Dolhr has laid waste to my kingdom, and now I find myself powerless to stop the world from falling into ruin. Marth… Please, pick up the banner where I have let it fall. Lead your might against Dolhr, and free us all."
423,"Marth: Of course, Princess Nyna. Altea swore fealty to Archanea long ago, a vow we have always kept. And, as you know, it is in my blood – House Altea’s blood – to destroy Medeus just as Anri did before me."
424,"Nyna: Thank you, Marth. Then let me give you this. This crest is called the Fire Emblem. House Archanea bestows it only upon a true champion, one we believe has the power to save the world. With it, you gain the right to open treasure chests across the land and wield the precious items within. I know you will use them well. Never give up, Marth. Fight, until the day you restore light to our world."
425,"“Not long after Marth’s army freed the kingdom of Aurelis, messengers arrived from a western village to plea for the prince’s help. Pirates had struck the war-torn village at its weakest and abducted its children. Marth could not ignore such an injustice, and rode with his army to the rescue…”
"
426,"Elder:“Athena! My lady, wait! Where are you going all by yourself? This is madness!”"
427,Athena:“Vy vould you vant to stop us? Your children vere taken by the pirates. Ve are offering to go get them back.”
428,"Elder:“But you’re barely recovered! If you try to fight the pirates in that state, you’ll only-“"
429,"Athena:“Only vat? Die? If your villagers had not pulled us from the sea, ve vould have been svallowed by the vaves anyway. That is the least ve can do. Vat sort of selfish creature do you take us for?”"
430,"Elder:“But there’s no way you can stop them! There’s only one of you-er, yous. Look, please, just wait a little longer. I’ve sent our younger folk to find help. Give them a chance to return!”"
431,"Athena:“…Very well. Ve vill vait for this “help”. But if no vun comes, make no mistake: ve vill not sit idly by.”"
432,"Athena:“Vell, vell… You must be the help. Ve vish to fight vith you.”"
433,"Marth:“Ah, splendid. How many of you? Gather your men, and we’ll be on our way at once.”"
434,"Athena:“Men? Ve are a voman. Vun voman! Are you blind, stupid manchild?”"
435,"Marth:“Vat? …Ahem, what? Oh. Right, pardon me. I, uh, I am Marth, prince of Altea. I heard pirates took the village children, so I brought my army straightaway.”"
436,"Athena:“…If you say so. Ve are called Athena. The vee vuns have been visked away to a castle south of here. Come. Ve have a fair bit of skill vith a sword; hopefully the same can be said of you, Marth of Altea.”"
437,"Bathys:“Ye be makin’ a grave mistake, meddlin’ in the affairs o’ pirates!”"
438,"Bathys:“Nngh…Avast! Spare me me life, matey…!”"
439,Boy:*sniff* I wanna go home…
440,"Girl:“Thanks, mister.”"
441,"Elder:“Prince Marth, bless you, bless you…I haven’t the words to express our gratitude. We were ready to abandon all hope, but you came to our aid when no one else would, when you did not have to. I know today’s battle means little when the entire world is at war. History may not remember it- but we will. Our village will speak of your feats for generations to come.”"
442,Athena:“Marth. Ve have decided to go vith you.”
443,Marth:“You have?”
444,"Athena:“It is the least ve can do. Vat sort of selfish creature do you take us for? Ve vill join you, and you vill be grateful. Do ve make ourselves clear?”"
445,"Marth:“P-perfectly clear, Athena. Your swordsmanship will turn the tides in many a battle to come.”"
446,"Aurelis was free, but Marth and his army- now known as the Archanean League still had much work ahead of them. They followed the Middleroad south, bound for Archanea Palace- a perilous route, for it took them right into Lefcandith Valley and the jaws of trouble. The countless fortresses lining the valley made it a veritable gauntlet and compounding the danger was the presence of the Whitewings, a knightly order led by Princess Minerva of Macedon. It would be a fierce battle.
"
447,"Note: Minerva does not die here.
"
448,"Minerva: I do not agree with your strategy, General Harmein. As a knight of Macedon, I have my pride. I wish to fight them head-on. A fair battle."
449,"Harmein: Many of the soldiers of Macedon were lost in Aurelis. Surely you understand this? We must regroup in the castle and stall for time. The king has put his faith in me. I would ask that you do the same. After all, if you do not trust the empire...your little sister, Maria, is the one who will suffer the consequences."
450,"Minerva: ... I understand. I will leave this matter in your hands. I doubt you can defeat Altea's knights with your schemes, however... I expect that you will end up regretting this. Though she is feared by all, I have heard that she is very beautiful and kind. I wonder if anyone can help her."
451,Old man: The warrior Minerva is actually a princess from Macedon! It is said that she fights for the Dolhr Empire because they are holding her sister hostage.
452,"Bantu: Excuse me... Have you met a young girl by the name of Tiki? She is the last of the Naga, the Divine Dragon clan. There is no one but she who can defeat the manaketes serving Medeus. I'm so old that I don't have much fight left in me, but without my stone, I can't become a dragon at all. I'll come along with you, so please help me find Tiki."
453,"Minerva: This fighting is more than I can stomach. Palla, Catria, Est... Let's get out of here."
454,"Malledus: Prince Marth. It is time I tell you the legend of the manaketes. A long, long time ago...the manaketes arrived in Archanea. They were of three clans. The divine Dragons of Naga, the Mage Dragons of Basilisk, and the Fire Dragons of Salamander. The Divine Dragons were the most powerful. They stopped the others from conquering mankind. They carried stones that allowed them to conceal their true selves by taking human form. The dragonkin lived in peace with humans until the arrival of Medeus, an earth dragon. Medeus used his great power to destroy the Divine Dragons and found the Dolhr Empire. He launched attacks on the human lands and conquered them. Though the humans fought bravely, there was nothing they could do against Medeus. But the young warrior Anri faced Medeus! He gripped a sword that shone brightly: the blade of light, Falchion! After a fierce battle, he at last defeated Medeus. Yes, my prince. You do recognize this young man's name. He is indeed Anri, the first king of Altea. It has been 100 years since thos dark days. And now Medeus has appeared once again. Prince Marth! You are the chosen one. The last of Anri's line... Your father, King Cornelius, was defeated before he could accomplish his task. It is up to you now!"
455,"Minerva: General Harmein, I cannot abide by these tactics of yours. Let me attack the rebels head-on, and keep my pride as a knight of Macedon."
456,"Harmein: Ah, you mean the same pride that cost us all those soldiers back in Aurelis? I think not, Princess. If we’re to regroup, we need to buy time. My tactics are necessary. The emperor himself has named me commander of this post. Either obey, or accept the consequences. Your little sister Maria is still under our word, is she not? What a shame it would be, if we decided we could no longer care for her…"
457,"Minerva: Enough! …I will obey. But the Altean knights are smarter than you give them credit for. They will prevail here, and you will regret having acting so rashly, General."
458,"Middle-aged Man: Say, did you happen to get a look at the axe wrapped in Minerva’s princessly fingers? No, I suppose not, otherwise you’d not be standing here. That axe is Hauteclere, the strongest axe of ‘em all. Nobody knows who made it or where, but it’s said to rival even the three regalia, Archanea’s mightiest weapons. Why, if she got her hands on Iote’s Shield (that’un being Macedon’s treasure, see) she’d be nigh unstoppable!"
459,"Minerva: Fie, enough! I’ve no stomach for these cat-and-mouse tactics. Come, Whitewings, we fly! Hyah!"
460,Minerva: “Rrgh… I can’t keep up the fight with these wounds… I must withdraw.”
461,"Palla: “I serve Princess Minerva, not Grust. This battle is over.”"
462,Catria: “The commander left? Then I’ve no reason to stay.”
463,"Est: “Sorry, General. My place is with the commander.”"
464,"Bantu: You there. Have you come across a young girl, one by the name of Tiki? She must be found, boy! Tiki is the last of the Naga, the divine-dragon clan. Without her powers, we cannot challenge the Manaketes who serve Medeus… Me? I haven’t the power. I am a fire dragon, yes… But in the name alone, in name alone. I lost my firestone in Pyrathi. Without it, I cannot do battle. …You will be traveling much, yes? I wish to go with you. Perhaps together we can find Tiki."
465,"Malledus: Prince Marth, I was wondering if we might talk about the Manaketes."
466,Marth: Manaketes? You mean the dragonkin?
467,"Malledus: Yes, sire. I was not sure how much knowledge you had of the Manaketes. The Manaketes inhabited our continent long before the dawn of humanity. However, ordinarily their draconic disposition stayed suppressed; their power sealed within special stones. Thus rather than terrorizing humankind, they chose to live simple, peaceful lives in the quieter reaches of the world. However, a century ago, something changed. Medeus, the Shadow Dragon, surfaced in the Dolhr region and created what would be a great empire there. His forces invaded the human realm, and in the blink of an eye, he had subjected all of the land. It was then, in that darkest hour, that a young man named Anri appeared, and rose against the Shadow Dragon. In his head was a shining blade of light- Falchion- which he plunged into Medeus- and the tyrant was no more. Anri went on to found Altea- and the rest, I believe, you know."
468,"Marth: Yes, Malledus… Is that what this was about? I do know my own kingdom’s history. And I know what I must do, now that Medeus has revived and restored Dolhr to its former might."
469,"Malledus: You are Anri’s last male descendant, the only one who can wield Falchion. You must find the blade that was taken, and put an end to Doluna and its misguided Manakete rulers."
470,"Marth: I will finish what my father started. I will avenge him, and bring light back into our world."
471,"The League had reached Archanean soil, so Marth gave himself leave to recuperate in Port Warren, a harbor town known for commerce. Coin alone kept the town free and they paid Dolhr dearly in taxes to preserve their autonomy. Naturally, then, theirs was a warm welcome when the Archanean League arrived. Marth's soldiers were glad to rest there, nestled between mountain and sea, but their joy was spoiled by news that the enemy was fast approaching- as harsh an awakening as a rock beneath the pillow.
"
472,"Caesar: Prince Marth, we are mercenaries hired to protect Port Warren. Grust has gathered its forces in the northern fortresses. They have put the port to siege. It's very dangerous here. But there is a castle to the east that looks a bit safer. We should make it our target. Let's head out there together without delay!"
473,"Woman: Many foes wait inside the fortresses, ready to enter the battle. Block them so they can't get out!"
474,Woman: I've heard tell that a princess of Macedon is being held captive in Castle Deil. Macedon and Dolhr are supposed to be allies! I wonder what happened...
475,"Caeda: Hello there. I am Caeda of Talys, and I come in peace."
476,"Roger: Ack! You caught me off guard, calling out like that... What do you want?"
477,Caeda: I have a question for you. Do you believe in love? Is there someone that matters to you?
478,Roger: Wh-What? What kind of question is that?
479,"Caeda: I apologize. You look very kind, and I thought we might have a chat. Would you mind telling me your name?"
480,"Roger: Er, well... The name's Roger. Roger of Grust."
481,"Caeda: Roger, I want you to thing about something... Those who cry because of war. We in the Archanean League wish to put an end to fighting, to this sadness. Surely you can understand this."
482,Roger: Of course I do. I don't fight because I enjoy it... But I can't betray my homeland.
483,Caeda: Is there someone precious to you in Grust?
484,"Roger: My parents have passed on, and I am unmarried... But betraying my homeland is out of the question!"
485,Caeda: So what I ask is impossible?
486,"Roger: I am sorry to say so, but yes."
487,"Caeda: And I am sorry to hear it. I do understand. Still, I was glad to speak. You are the man I expected."
488,"Roger: Oh, you're leaving, then..."
489,"Caeda: I must. If I stay with you too long, your comrades might think you a turncoat."
490,"Roger: You are too kind... Why can't I meet someone like you in Grust? Hey... Wait a moment. I... I don't want you to leave. I am on my own, so...I will join you."
491,"Malledus: Prince, if we stay here, we'd be putting ourselves in danger. We must head to Pyrathi with haste. There are rumors that the Pyrathi king, Mannu, is a descendant of the dragonkin, however. This is also reason for concern. But we have no choice. Please, be cautious."
492,"Caesar: Prince Marth, I am Caesar, and this is Radd. We are hired swords in the service of Port Warren. Grust has gathered its knights by the fortresses to the north. It's dangerous for you to stay here. Thankfully, the eastern castle has been left almost entirely unguarded; that's the place to strike. Please be careful, sire. We'll be fighting with you all the way."
493,"Old Woman: They say a princess of Macedon is being held captive inside Castle Deil. That's odd, don’t you think? Why would Dolhr imprison their own ally?"
494,Young Man: I saw loads of enemy soldiers up by the northern fortresses! They’ll be pouring out of the gates any minute now. You’d better send someone to bar the exits before they do!
495,"Caeda: Good day, sir."
496,Roger: Ack!
497,"Caeda: Peace, I’ve no wish to fight you. My name is Caeda. I hail from Talys."
498,Roger: Wh-what are you talking to me for?! This is a battlefield!
499,"Caeda: Might I trouble you by asking your name, good sir?"
500,Roger: M-my name? That’s- It’s Roger... Why?
501,"Caeda: Hee hee, forgive me, Roger, it’s just you looked sweet and kind. I just had to stop and talk to you. Tell me: do you believe in love? Oh, listen to me. I’m sure you already have a sweetheart back in Grust."
502,"Roger: What?! No, no! I... mean, er, I’m quite unattached at the moment."
503,"Caeda: Roger, think of the children- the poor women and children who shed tears every day this war drags on. I joined the Archanean League to put an end to it, but I just...just...*Sniff* Oh, Roger, doesn't it break your heart?"
504,"Roger: Aye, miss. There, there. I, too, wish nothing more than for this needless war to end."
505,Caeda: Then...would you consider fighting with us to end it?
506,"Roger: What? Oh heavens, no... I’m sorry, but I could never betray my kingdom."
507,"Caeda: Ah, yes, I see. You must have family back in Grust who are counting on you."
508,"Roger: No, not especially. My parents are dead, and it’s not as if I’ve a girl to call my own. But Grust is my home- always has been. I won’t betray her."
509,Caeda: And I cannot convince you to change your mind?
510,"Roger: I’m afraid not, miss."
511,"Caeda: All right, sorry to bother you. But I’m glad we had this chance to talk, Roger. You’re every bit the man I thought you were. Goodbye, then..."
512,Roger: Wait- you’re leaving?!
513,"Caeda: Well, yes, Roger, I must! Every moment I stay here, I put you at risk. What if your comrades thought you were conspiring with the enemy? No, I must go..."
514,"Roger: ...You’re very kind, Caeda. Dare I say, we don’t have girls quite like you back in Grust. Um, perhaps...I suppose I could...Aw, heck, I’m going with you!"
515,"Roger: Prince Marth? I’m Roger, a Grustian soldier. Well, at least I was. I’m through fighting against you. Let me join your League."
516,"Marth: Well, certainly. We need all the strong allies we can get. But why the sudden change of heart?"
517,"Roger: Well, er... There’s this fetching girl named Caeda who asked me to, and, uh... What can I say? I think I’m in love. Try saying no to a girl who comes racing up to you in the heat of battle just to ask if you believe in love! Whew! I must’ve turned red as a strawberry! Heh heh..."
518,Marth: ......
519,"Malledus: Sire, it's too dangerous to stay here. We must flee to Pyrathi. There are risks there, too- the Pyrathi king Mannu is said to be a descendant of the dragonkin, a Manakete. Still, we've no other recourse. We'll just have to take our chances... Keep your wits about you, sire."
520,"Grust had caught the League unawares, forcing them to flee to Pyrathi. But the kingdom of Pyrathi seldom made contact with the outside world, and their king, Mannu, was wroth when he heard of the League's unexpected visit. There were whispers Mannu was a dragonkin- rumors soon to be proved true.
"
521,"Mannu: Interlopers that dare set foot on the sacred land of Pyrathi! I will not permit even one of you to remain alive. Our god, Salamander, will burn you to ash!"
522,"Man: To defeat a Manakete, you'll want a sword called a wyrmslayer. Rumors tell of such a sword hidden in a shrine to the east."
523,"Jeorge: Greetings, Prince Marth! I am Jeorge, a sniper of Archanea. I was captured when Archanea was defeated, but, with effort, I escaped. I have been awaiting you. I hear Princess Nyna is under your protection. I wish to join you. With my silver bow in hand, I will expend every effort to set my land free."
524,"Catria: Prince Marth, I am Catria of Macedon's Whitewings. I have come to you with a secret request. Princess Minerva's forces are planning to rebel against Dolhr. However, the princess's younger sister, Maria, has been taken hostage by Dolhr so we cannot act. We beg of you, please help us save the young princess!"
525,Mannu: Interlopers! Barbarous filth! They dare dig their heels and hooves into this hallowed ground? I will kill them for this- one by one- then turn the crimson grass beneath them into their pyre!
526,"Teenage Boy: Your best chance of stopping a Manakete lies in what they call a wyrmslayer. It’s a type of sword, and I hear one is enshrined in the eastern palace."
527,"Jeorge: Prince Marth, I am Jeorge, an Archanean sniper. I fought to defend our palace from Dolhr but the enemy’s strength was too great. We lost, and I was captured. Thankfully, they’re not half as bright as they are strong, and I managed to slip away when they were not looking. I heard you were on your way to Pyrathi, and that Princess Nyna was with you, so I came here to offer my help. Let me fight with you to save my land, and I will use this silver bow to show you marksmanship unlike any you’ve ever seen."
528,"Catria: Prince Marth. I am Catria, of the Whitewinged Order of Macedon. I have come with a request from our mistress, the princess Minerva. She is planning to lead us against Dolhr in rebellion; however, hero hands are tied so long as the enemy holds her younger sister, the princess Maria, captive. Will you rescue Princess Maria from their clutches, that my Whitewing sisters and I might join in your fight?"
529,"Heeding Catria's request, Marth draws close to Castle Deil in order to save Maria. However, a large force from Grust appears before him. Hurry, Marth! Do not waste a moment. Maria is waiting! Take the castle now!
"
530,"Not all of the League's soldiers took Catria of the Whitewings at her word. Some insisted her plea was a ruse, a trap concocted by Princess Minerva herself. Marth doubted that, though; he had seen the woman in Lefcandith Valley, and she did not strike him as a sort of conniving menace his followers feared. As the brunt of Grust's might drew closer, Marth led the League to Castle Deil, determined to attack the citadel and rescue the young Macedonian princess, Maria.
"
531,"Old man: There were three great bishops in this land. Miloah, the Master of Aura. Gharnef, The Dark Pontifex. And Gotoh, the White Sage. But now that Miloah has been defeated, no one can stand up to Gharnef."
532,Old man: The levin sword... It is said that they who wield it can loose lightning that will crush even heavy armor.
533,"Maria: Ah... You must be Prince Marth! (Wow! He's so dashing!) Thank you for saving me! You have to tell my older sister that I am safe! She must be worried... One other thing... I would like to join you, Prince. Let me stay by your side! Oh, please don't say no!"
534,"Minerva: Greetings, Prince Marth. I am Minerva of Macedon. For saving Maria, you have my thanks. I had no choice but to be your enemy. I regret that very much. Still, many in Macedon do support Dolhr, including my elder brother Michalis. To me, though, Dolhr is responsible for my father's death. I seek revenge for that. I must also worry aobut my troops, however. Especially the three Whitewings: Palla, Catria, and Est. Dolhr feared our rebellion and separated us. If they knew I was safe, they would happily join your ranks. How I detest Dolhr for trampling Macedon underfoot. Please, allow us to join your fight."
535,"Nyna: Prince Marth, do you know of the archbishop of Archanea, Miloah?"
536,"Marth: I have heard he was a great man and the wielder of Aura, a powerful spell. He protected Archanea. It is my understanding that he fell fighting Gharnef, who has allied with Dolhr."
537,"Nyna: That is so. But he had a daughter named Linde. It is said she inherited the magic of Aura. Unfortunately, we do not know where Linde is now. No one does. I fear that something terrible has befallen her. Please, seek her out. Her father is no more, so we must protect her now. For Archanea's sake!"
538,"Zharov: Princess Minerva, what brings you here? You've left your post: not very wise. Might I remind you, poor conduct on your part could have repercussions on how...comfortable...your sister remains."
539,"Minerva: I am aware of my sister, thank you. ...I did not come to make trouble. Just let me see Maria, for a little while. She's only a child, General. Think of what she must be going through."
540,"Zharov: Impossible, I'm afraid. She is a hostage. If your sister's well-being concerns you, then start following orders."
541,Enemy Soldier: General! Grave news! The rebel army has been sighted east of Castle Deil!
542,Zharov: What?! Why in creation would the rebels come here? Blast...Order the Dragoons to sortie! And don't forget to send word to the main army. We need reinforcements!
543,Minerva: Rebels...? Then Marth has arrived...
544,"Middle-aged Man: You know, once, there were three great magi in our world: Miloah, the Master of Aura; Gharnef, the Dark Pontifex; and Gotoh, the White Sage. But now Miloah is gone... If only there were somebody left powerful enough to stop Gharnef..."
545,"Young Man: ""That Medonian princess, Minerva... She doesn’t seem like a bad sort. I have a sister, too, and if somebody threatened to hurt her... Well, I’m just sayin' you can’t always judge people based on their actions."
546,"Maria: Oh! You must be Prince Marth! (My, he's so dashing!) ...Thank you for rescuing me. Please be sure to tell my sister I am free. She'll be grateful for the news. Now then. Shall we be off? I'm coming with you, of course.; ...No protesting! I wish to help!"
547,"Minerva: Greetings, Prince Marth. I am Minerva of Macedon. Thank you for saving my sister. Maria's plight forced me to treat you as an enemy when I knew you were not; suffice to say, I am deeply sorry for that. ...The whole world has gone mad. Most of Macedon fights for Dolhr now. My own brother Michalis leads them. And on their hands is the blood of their king, my father. They must be stopped; I must stop them. Still, I fear for my soldiers whom I can no longer protect, especially the three Whitewing sisters: Palla, Catria, and Est. Dolhr worried we would rebel, and forced us to separate. If they knew I was safe, they would join your ranks in a heartbeat. We are yours to command, sire. Let us help you defeat Dolhr, and repay them for sullying Macedon's honor."
548,"Maria: Sister!"""
549,"Minerva: Maria... Are you all right?"""
550,Maria: Fine. Have you heard? Marth made me one of his soldiers! Well...I made him make me one.
551,"Minerva: ...What am I going to do with you? Listen to me, Maria... you cannot stay here. It's too dangerous. Real war is nothing like your stories of princes and damsels."
552,Maria: I'm not going anywhere! I want to stay with you!
553,"Minerva: Maria, you're being selfish–"
554,Maria: I am not! I'm just...sick of being helpless. I've burdened you long enough. How can I ever help you if you don't give me a chance to be strong? I'm staying here and fighting! No protesting!
555,"Minerva: ...Ha ha. Somehow I knew you would say that. All right, Maria. If you feel that strongly about it, who am I to stop you? All I ask is that you be careful. If you need help, you come find me. Understood?"
556,"Maria: Of course! Thank you, Sister!"
