,0
523,"Old man: Well, I guess there's no helpin' it... Me grandson Cliff is never comin' home... I was a fool, gettin' me hopes up when y'all busted outta the castle. Yer no Crusaders, just common riffraff. Sun still rises in the east and we still got no hope. What else is new?"
524,"Woman: The Magi helped me kid brother, Bowie, escape to another village. Y'all wouldn't know anythin' about that, wouldja...? Listen, I don't know how I can ever thank ya. Not a day'll go by when I don't remember yer kindness. But words are wind, right? Look, this here is a set of writings that's been handed down in me family fer as long as there've been stars in the sky. Folk who read 'em get some kinda strange power, but shoot, we can hardly read, anyhow! It'll help you more'n it'll ever help us."
525,Woman: I'd... I'd already accepted Bowie was never comin' home. Wasn't nuthin' anybody could've done. It ain't on y'all. It ain't. I'd tell ya if it was...
526,"Man: Oh, I been waitin' fer ya! Bless you fer helpin' me little sis, Leena! ...Oh, I know! Take this! I found it tryin' to uproot a tree from me backyard... Gods know how long it's been buried there, but it looks like a page outta some history book or somethin'. I figure it's gotta be somethin' good, but there's no way I deserve it more'n y'all!"
527,"Man: Some Liberation Army y'all turned out to be! You busted outta that castle, but me kin, Leena, is still wearin' chains inside! If you ain't up to the task of rescuin' one little girl, what hope d'you have of changin' anything?!"
528,"Woman: Y-Yer the ones what saved me daughter, Emily! Oh, I gotta find some way to thank ya proper... Ah, I know! Take a look at this: it's a medal fer chivalry an' knightly valor. Been an heirloom in the family fer generations, but it can be replaced. My Emily sure can't be, though! I'd like y'all to have it. If you ain't worthy of this medal, nobody is."
529,"Woman: Oh, Emily... Wh-Where have you gone off to...?"
530,"Woman: Me little sis, Bella, told me yer the ones who helped her. Thanks be to ye! We're poorer'n dirt, so there ain't much I can give ye, but I do got somethin' I can part with. If it please ye, good folk, this here is a flask of Pure Water. There's enough in there fer ye to get a few uses outta it."
531,"Woman: Bella ... Yer never comin' home... Bah, away with ye...! I don't know why I expected better from ye..."
532,"Soldier: Baron Raydrik, we regret to report that Prince Leif has made it clear of the castle. He's... escaped."
533,"Raydrik: And just what were you doing, you idiots?! We had them trapped like rats, and you still couldn't handle it?!"
534,"Soldier: We... We offer our deepest apologies, sire! We're truly sorry!"
535,"Raydrik: Your apologies are as empty as your brains! Clearly, this requires a man of greater intellect... Send for General Aizenau and his knights immediately! He is to lead his troops in pursuit of these upstart rebels. If they escape into Thracia proper, there's no end to the trouble they could cause..."
536,"Soldier: At once, milord!"
537,"Raydrik: Hold! What became of that girl... Mareeta, was it? I've not seen her since this fiasco started..."
538,"Soldier: ...I'm aware of her fate, Baron Raydrik, but I... wished to inform you later, when you were in a better mood... Someone attacked the guards that were stationed, and made off with her. I... I cannot begin to express my apologies, sire!"
539,"Raydrik: ...I swear, I've never encountered a group of adults more incapable of being useful... Do you buffoons even have a clue who this assailant was?!"
540,"Soldier: There's no doubt they were quite skilled, based on what's left of the guards... But one of our own claims to have seen that sellsword, Galzus, near the site of the attack. Are you certain we can trust him?"
541,Raydrik: No... Galzus...?
542,"Soldier: What's more, another man is sure he's seen a Brand on Galzus's back: the mark of Od, to be specific. Though if that's true, it would mean he's part of the Isaachian royal family..."
543,"Raydrik: Hmph. I'm already aware of his heritage. I'm not so foolish as to hire a sellsword without knowing everything about them. He is indeed Isaachian royalty—cousin to Prince Shannan, in fact. With the deaths of his kin, he's technically the prince of Rivough, himself."
544,Soldier: B-But Prince Shannan is one of the most influential rebel leaders! Are we to open this castle to a man who shares his blood?
545,"Raydrik: ...I can see I'll have to spell this out for you. Galzus's kin, the royal family of Rivough, betrayed their home kingdom of Isaach and were killed for it. The man leading the troops that defeated them was none other than Shannan's grandfather, King Mananan. Since then, Galzus has endured nothing but hardship from a very young age. Do you honestly think such a man would ever help the likes of Shannan and his rebels?"
546,Soldier: I see your point...
547,"Raydrik: Ah... Then Galzus would have every reason to free that girl, wouldn't he? She bore the Brand of Od on her back as well... Heh, heh, heh..."
548,"Soldier: Uh, sire?"
549,"Raydrik: Mm, it's nothing you need concern yourself with. We can't do anything about the girl now, but as for Galzus? Our position is too vulnerable to risk losing him. Don't act against him unless I say otherwise."
550,"The reason given was: Official translations, formatting, and html markups needed.
"
551,"His mind consumed by regret, Leif managed to escape Manster. He was joined by several members of the Magi, who pledged themselves to his service. Yet there was no time to celebrate: an enormous price had been placed on Leif's head, and countless bounty hunters were determined to claim it. What's more, the Knights of Manster had doggedly pursued Leif, and their forces were growing dangerously close...
"
552,"Man:
“You’re going to Tahra? Then take this antidote. If you ever get hit by poison, just rub this on the wound and it’ll go away just like that. I’ve heard the rogues in the west use poisoned weapons. You’ll be glad you took this antidote along.”
"
553,"Man:
“P-Please, I just couldn’t resist…don’t take me away… Huh?
You’re not the castle guards? Oh… Just forget what I said, then. Here, I’ll give you this to keep your mouth shut.”
"
554,"Old woman:
“If you have the time, why don’t you visit the arena to the south? If you fight and win, you’ll get rewarded with cash, and it’s a good way to test your skills. Oh, but you’ll die if you lose, so don’t get carried away. You must never overdo anything. If you do decide to go, then take this. I’m sure it’ll be of some use.”
"
555,"Hannibal:
“Oh, and one more thing…”
"
556,"August: Prince Leif, the Knights of Manster will catch up with us before long."
557,Leif: What should I do?
558,"August: There are two options: first, you could flee through the mountain range to the west, and lose the knights in the rocky terrain. Second, you could continue south and seek refuge in Castle Meath. In either case, it will be necessary to petition Thracia for aid immediately."
559,"Leif: A-Ask Thracia for aid?! That's absurd! Those damnable cowards took everything from me: my kingdom, my mother, my father... I'll not come crawling to them with cup in hand!"
560,"August: Do you expect to fight off the Knights of Manster with the strength of your pride alone? We are not fighting to satisfy your own sense of vengeance, my prince—we fight to liberate North Thracia from the tyranny of the Empire. You yourself said that there was ""no hardship you would be unwilling to endure"" to accomplish this. Did you think the only kind of hardship in this war would be from battle?"
561,"Leif: ...Even supposing I did agree, what makes you think we can trust Thracia? They're allies of the Empire!"
562,"August: And if foreign invaders amass at their borders, they'll respond with force all the same. I imagine the retaliation from General Hannibal of Meath would be especially great. He's a famed military leader that the people revere as the ""Shield of Thracia."" Between us and Raydrik's men, who do you think he would help?"
563,"Leif: ...I understand. We'll take refuge in Castle Meath, and head for Tahra afterward."
564,"August: You want to make for Tahra...? As in, the city refusing to take part in child hunts? The same city being besieged by the Imperial Army for their rebellion? Going there with the small force we have now is certain death. Does my prince wish an early grave?"
565,"Leif: Tahra is... my home away from home, you could say. The Duke of Tahra sheltered me for years and was killed by the Empire for it. I have many friends there, August. I won't abandon them now!"
566,"August: ...Very well, but let's discuss this later. Right now, focus on our escape!"
567,Shiva: ...What's all the ruckus?
568,"Mercenary: Couple rebels in Manster kicked the hornet's nest. I hear the ringleader is a young'un named Leif, a Leonster prince with a price on 'is head to match. The boy's got stones, all right. Almost seems like a shame to kill 'im, but coin is coin. He's comin' our way already—haven't had a bounty this convenient in a long while."
569,Shiva: Hmm...
570,"Soldier: Welcome back, General Hannibal."
571,"Hannibal: I see our dungeon is considerably more full than when I departed. What, pray tell, happened while I was away?"
572,"Soldier: A group of suspicious characters were making their way down the mountains near here, so we saw fit to arrest them. I reckon they're bandits from the eastern frontier."
573,Hannibal: Hmm... What have they to say for themselves?
574,"Soldier: ""We're just villagers!"" and other obvious tripe. What kind of villagers trek through the Thracian mountains? They must be up to something—otherwise, why lie?"
575,"Hannibal: Understood. I'll go have a word with the prisoners myself. In the meantime, there's some sort of commotion over in Manster. Raydrik may be up to something... Let's not give the Twofold Traitor any openings, eh?"
576,"Soldier: Hah! Of course, milord."
577,"Soldier: ""We're just villagers!"" and other obvious tripe. What kind of villagers trek through the Thracian mountains? They must be up to something—otherwise, why lie? What's more, we saw what looked like a knight among them, but the man escaped. We've assembled search parties to find him."
578,"Hannibal: Understood. I'll go have a word with the prisoners myself. In the meantime, there's some sort of commotion over in Manster. Raydrik may be up to something... Let's not give the Twofold Traitor any openings, eh?"
579,"Soldier: Hah! Of course, milord."
580,"Finn: I must reach Lord Leif at once... Ah, I pray that he's still safe..."
581,"Finn: I cannot allow myself to be delayed any longer. Sister, please make your way back to Tahra."
582,"Safy: Am I that much of a burden to you, Sir Finn?"
583,"Finn: Not at all. Your presence has been most heartening—but where I go, I'm not certain I could protect you."
584,"Safy: When I left Tahra, I swore to Saint Heim that, for those willing to defend the city, there was nothing I wouldn't do. If I can help Lord Leif—and in so doing, help Tahra—then I must. We are both bound by duty, Sir Finn. Allow me to uphold my own oath."
585,"Finn: ...I understand, Sister. Let's get moving before we lose any more daylight."
586,Safy: I pray that Lord Leif is safe...
587,"Raydrik: The rebels have a head start, but they're only on foot. Aizenau, chase them down with your knights and eliminate them. Don't allow them to set even one foot on Castle Meath's soil."
588,"Aizenau: Aye, milord, but... Thracia is our sworn ally. Why would the rebels head to Castle Meath?"
589,"Raydrik: Oh, please... Thracia and the Empire can mix no better than oil and water. We may be allies, but we're certainly not friends. If the rebels have any sense, they'll use that to their advantage."
590,Aizenau: Ah... I see.
591,"Raydrik: Perhaps I'm overestimating them, but I'll not be made a fool of twice. Still, we can't overplay our hand: Hannibal's elite knights, the Panzerritter, lie in wait inside the castle. Attacking them would be tantamount to a declaration of war. If they take the field, you must not lay a hand on them, no matter what!"
592,"Aizenau: Aye, milord!"
593,"Hannibal: The Knights of Manster dare to cross the border?! Raydrik, do you hold me in such contempt as to attack so brazenly?! Men of the Panzerritter, sortie and engage the knights! We'll show them the wrath of Meath!"
594,"Raydrik: H-Hannibal himself has taken the field?! Of all the times for that doddering fool to show his face... All knights, fall back! Retreat to Manster!"
595,Finn: Lord Leif! You're all right!
596,"Leif: I'm sorry to have worried you, Finn."
597,Finn: Worried? Of... Of course not! I never doubted you'd be able to keep yourself safe. I just... didn't expect we'd meet again so soon.
598,Leif: You can thank the Magi for that.
599,"Finn: Magi...? I assumed your retinue to be made up of common sellswords and former knights... Who are they, then?"
600,Leif: They're a group of rebels from up north. They've pledged to serve me until the day that Manster stands free.
601,"Finn: Their loyalty to you is most important above all. If they've promised you as much, their personal details are none of my concern. Though now that I get a look at everyone... I don't see Eyvel among them. Milord, is she...?"
602,Leif: The Commander is still in Manster... She... She was turned to stone by the fell magic of a Loptian bishop. There's... nothing I can do for her now...
603,Finn: Gods' breath! Th-That can't be...! Lord Leif... I'm sorry. I... I don't know what to say...
604,"Leif: You've nothing to apologize for, Finn. As for the Commander... Nothing will stop me from getting her back. Between the two of us, we're sure to find a way to reverse what's been done to her! So, Finn... I'm giving you an order: don't die. I want you there with me, head held high, on the day we take back Manster!"
605,"Finn: Gladly, milord! On my honor, never again shall you and I be parted! I'll be at your side, Brave Lance in hand, until the very end!"
606,"Leif: Thank you, Finn... ...Ahem. Now, where has the rest of our former group gone?"
607,"Finn: They were captured by General Hannibal's Panzerritter, and imprisoned in Castle Meath. I... considered rescuing them, but my duty to you comes first, so I set out without them."
608,"Leif: Then our road leads to Meath regardless. Very well... Finn, let's head for the castle and see to their release. With our forces bolstered, we can make our way to Tahra. ...You've missed the city as well, haven't you? I can tell."
609,"Finn: Ah... I have, milord."
610,Nanna: Father!?
611,"Finn: Nanna...! Are you all right? You weren't hurt, were you?"
612,Nanna: I'm fine. Eyvel was there to... to protect me...
613,"Finn: Was she? Then that's yet another thing I'm indebted to her for. ...You know, if there's anything on your mind, I'm always here to listen."
614,Nanna: Father…
615,Finn: Yes? What's wrong?
616,"Nanna: ...No, it's nothing. I apologize."
617,"Finn: All right, all right, I know better than to press the issue with you. Ah... It's good to see you again, child. Now, try to stay focused—there's no shortage of danger here. I want you to stay to the rear as we fight. Your healing magic will be invaluable, but don't linger on the front lines after you've used your staff."
618,"Nanna: Of... Of course, Father."
619,"Safy: Hm? Oh, you're..."
620,"Shiva: Ah, Sister... It's been a while."
621,Safy: Why are you doing this? I know you're not a bad person.
622,"Shiva: This is the job. I'm a sellsword—and frankly, the details are no business of yours. ...Time for you to leave, Sister. I'm trouble to be around."
623,Safy: I'm not going anywhere.
624,Shiva: ...You really willing to risk everything for that little boy?
625,"Safy: If it came to that, I would give my life to protect Prince Leif, yes."
626,Shiva: ……
627,"Safy: Losing Prince Leif, losing what he represents, would be an irreplaceable loss to the entire Thracian Peninsula. If I needed to give my life to save his, it would only be right to do so."
628,"Shiva: Hmph... You're quite the fool, Sister. ...Well, all the better. I can appreciate that kind of naive innocence."
629,"Safy: Hm? Will you... agree to aid the prince, then?"
630,"Shiva: Ah, this is getting absurd... But yes, I suppose I will. Just one thing: don't talk so lightly about throwing your life away. There's nothing more loathsome than people rushing toward their own death."
631,Safy: I apologize... I'll be mindful of that.
632,"Shiva: Can I ask you something, though? What is it that YOU want? What is it that brightens your day, that brings you laughter?"
633,"Safy: I suppose that I want to see everyone around me be happy. When they laugh, when they feel joy, I share in it."
634,"Shiva: I see... Well, I already said you were quite the fool. ...You know, I don't think I even know your name. I'm Shiva of SaVan, by the way. What do you go by?"
635,Safy: Safy. I'm Safy of Tahra.
636,"Hannibal: Clearly, your group wanted to flee Manster, but I would hear your reasons."
637,"Leif: Most of us lived in a village on the eastern shore. I was... captured while freeing several children from an Imperial prison. The Magi, the local resistance, later rescued me, and we fled the province together."
638,"Hannibal: Hmm... For one so young, you don't seem to bend easily. What's your name, lad?"
639,"Leif: Lugh Faris, at your service, General Hannibal."
640,Hannibal: Hmm... You share... quite the resemblance...
641,"Leif: Resemblance? What do you mean, General...?"
642,"Hannibal: It's... nothing you need concern yourself with. More importantly, what do you plan to do now that you're free of Manster?"
643,Leif: We'll head to Tahra to break the siege on the city. I've many friends there in need of help.
644,Hannibal: Are you planning a route through the central mountains?
645,"Leif: That was my intent, yes. As rebels, we obviously can't risk crossing through Imperial territory."
646,Hannibal: Is that so? Then be warned: many bandits make their home there. Don't let your guard down.
647,"Leif: Thank you, General. Now, would you release the men you captured earlier? They're good friends of mine."
648,"Hannibal: Ah, of course. Men, bring the prisoners here, on the double!"
649,"Soldier: Yes, General!"
650,"Halvan: Prince Leif! Sheesh, some help I turned out to be, huh? Might as well have stayed in Fiana, for all the good I did..."
651,"Orsin: Damned Thracians! Next time I see you, you'll pay for what you've done!"
652,"Ronan: I'm awful sorry, Prince Leif... I guess I'm just not very strong..."
653,"Hannibal: Good folk, let me introduce you to Carrion. There are many perils in the central mountains—not the least of which is a massive hunt for bandits around Mount Violdrake. If you're mistaken for these bandits, you could very well lose your lives over it. Carrion here will see that you cross the mountains safely."
654,"Carrion: Of course, sire. They can count on me!"
655,"Leif: General, there's no need to reassign your man. We don't need to go as far into the mountains as Mount Violdrake. I'm sure there's a detour we can find—"
656,Carrion: Nonsense! I'd be honored to join you!
657,"Leif: ...If you insist, I certainly would appreciate your help."
658,Carrion: Think nothing of it!
659,"Hannibal: Sir Lugh, you'd best be setting out. It'll be dark before long."
660,"Leif: Of course. Many thanks for your help, General Hannibal. I won't forget the kindness you've done us!"
661,"Coirpre: Good day, sir!"
662,"Leif: Oh, you were one of the children imprisoned at Kelves' Gate... What are you doing here?"
663,"Coirpre: General Hannibal is my lord father, you see. On the off chance we met again, I prepared you a token of my gratitude. Here you are. It's a very powerful staff imbued with Warp magic."
664,Leif: Thank you! This is most generous...!
665,"Hannibal: Sir Lugh, you'd best be setting out. It'll be dark before long."
666,"Leif: Of course. Many thanks for your help, General Hannibal. I won't forget the kindness you've done us!"
667,"The reason given was: Official translations, formatting, and html markups needed.
"
668,"Reuniting with the remnants of the Fiana Freeblades, Leif made his way west. Carrion, the knight entrusted to him by General Hannibal, served as his guide through the treacherous mountain range. They now approached the foot of Mount Violdrake, home to Dagdar and his familiar group of brigands...
"
669,"Carrion: Ah, feel that earthy, mountain air! That's how you can tell we're just at the base of Mount Violdrake."
670,"Leif: Your help has been invaluable, Carrion. You should make your way back to General Hannibal—we can take it from here."
671,"Carrion: I'm... not returning to Thracia, milord. I told General Hannibal of my intentions, and he gave me his blessing."
672,Leif: What?
673,"Carrion: Do you think the General a fool? He knew full well who you really were—as does half the Thracian Peninsula. Rumors of a surviving Leonster heir have been circulating for years. Anyone with sense knew it was only a matter of time until this survivor took up arms and rallied an army to battle the Empire. I always expected—nay, prayed—that this day would come, and now I have the honor of taking part in the liberation myself! The motherland shall soon breathe free again!"
674,Leif: Motherland? You... mean to say you're not Thracian?
675,"Carrion: Indeed. I was born to a sworn knight of House Leonster. My father perished in the war, but my mother and I were taken in by General Hannibal. Ah... but I'm being presumptuous, aren't I? If it pleases you, Prince Leif, I want nothing more than to fight for House Leonster again, and reclaim our sovereign land."
676,"Leif: I'm... not sure that I'm the liege you seek, frankly. I don't know that I have power enough to reclaim Leonster—for the time being, I merely want to aid Tahra."
677,"Carrion: Even so, as long as I fight beneath the banner of House Leonster, I care not what the cause is. If you wish us elsewhere, milord, so be it. Assuming you accept my oath, I suggest we make for General Hannibal's villa."
678,Leif: Hm? General Hannibal didn't seem the type to own a lavish mountain villa...
679,"Carrion: He's not. The villa is a safehouse for those like me: the many refugees of the fallen families of Leonster. There, under the protection of General Hannibal, Duke Dorias trains us in the ways of knighthood."
680,Leif: D-Did I hear you correctly? Dorias...?! I can scarcely believe it... Duke Dorias is alive...?
681,"Carrion: See for yourself, milord. Shall we be off?"
682,"Leif: Of course, at once! Being able to see Duke Dorias again... It's like a waking dream!"
683,"August: Begging your pardon, my prince, but I've a matter of some urgency. The bandits of this area—Dagdar's gang, to be precise—are out in force, and seem to be pillaging a nearby village. What are your orders, sire?"
684,"Leif: Say no more. I apologize, Callion, but it seems Duke Dorias will have to wait. Will you aid me in defending the villagers?"
685,"Carrion: Hah! You needn't ask—I'd be worried if you didn't want to help them, milord! Still, this is most curious... This is Dagdar's territory, and the villages are under his protection. Why are they attacking...?"
686,"Rumei: All right, pay up. Your crew might be happy spendin' all day stickin' up farmers, but I got an actual army to get back to."
687,"Gomes: Change of plans. Gonna need you to put in a little extra elbow grease—looks like there's a whole group of folk comin' this way. Dunno why they're here, but I need you to keep 'em clear of the manor while I'm inside. Once that's done, you'll get every coin."
688,"Rumei: Damn, this was just supposed to be a one-time thing... All right, fine—but it'll cost you extra if you want me to stick around."
689,"Rumei: Ugh, I didn't know Gomez an' his boys were gonna take forever and a day! Hmm... This ain't worth it. Can't get caught up in this whole scene an' have someone recognize me..."
690,"Marty: Calm down, Marty, he ain't recognized you... Now wait fer an openin' and run for the hills—"
691,"Orsin: Hm? Wait, you're... Hey, Marty, ol' buddy!"
692,Marty: What? Marty? Don't know no Marty. Haven't even heard the name before—
693,"Orsin: Marty, pal, I could spot that chin of yours from a mile away. What are you doing here?"
694,"Marty: Er, well... It weren't my idea, I swear! It was all Gomes' idea! He made me do it...!"
695,"Orsin: That isn't the problem here! C'mon, Marty! Raiding villages?! You think that's what Dagdar would want? Or the Commander? If you've seen fit to go against everything they taught you, then you're just another bandit, and I got no choice but to cut you down!"
696,"Marty: Wait, wait! I... ...Boy, you sure know how to guilt-trip a guy, don'tcha? Musta learned it from that father of yours... *Sigh* When yer right, yer right. It was wrong of me to go along with this..."
697,"Orsin: ...So you're with us, then? You'll help us fight off these bandits?"
698,"Marty: F-F-Fight off the bandits? Even Gomes?! Er... Well, y'see... I, uh..."
699,"Orsin: Argh! You should be ashamed, Marty! Just man up and say it: are you with us, or against us?!"
700,Marty: I'm with you! I'll help you fight the bandits! Just... please don't yell at me no more...
701,"Marty: Calm down, Marty, he ain't recognized you... Now wait fer an openin' and run for the hills—"
702,"Halvan: Hm? Is that... Marty, is that you?"
703,Marty: What? Marty? Don't know no Marty. Haven't even heard the name before—
704,"Halvan: Marty, you're tall enough to be a lightning rod. I could spot you all the way from Belhalla. What I can't figure out is why you're here..."
705,"Marty: Er, well... It weren't my idea, I swear! It was all Gomes' idea! He made me do it...!"
706,"Halvan: ""He made me do it!"" Listen to yourself, Marty! It's not enough that you're raiding villages? You've gotta make up excuses too?"
707,Marty: I couldn't do nuthin' about it! It ain't my fault...
708,"Halvan: ...All right, we're going in circles here. Just tell me one thing: have you gone against what Dagdar and the Commander taught you? Are you just a common bandit now?"
709,"Marty: W-Well, when you put it like that... I... g-guess it was wrong of me to go along with this..."
710,"Halvan: Then you're still a friend of the Freeblades, right? So you'll fight alongside us like a friend would?"
711,Marty: ……
712,Halvan: Marty!
713,"Marty: Y-Yessir! 'Course I will, sir!"
714,"Leif: That's the end of that, I suppose..."
715,"August: Seems we've largely disposed of the bandits, sire."
716,"Leif: Without Dagdar to keep them in line, look how quickly they reverted to this savagery..."
717,"August: I'm reminded of a certain proverb: ""A thousand pegasi led by one dragon can defeat a thousand dragons led by one pegasus."" There is nothing more essential than the authority a man answers to: a king, a god, a conscience, a code... Through it, evil men can be led to do good, and good men can be led to do evil. We've seen as much with Dagdar's men, here. This is true of any group, be it a grand army or a small gang of bandits. The example set by their leader is what the people will follow. ...Do you understand, Prince Leif?"
718,Leif: ...Yes. I must take that lesson to heart.
719,"August: Prince Leif, I've brought the man claiming to be in charge of these ruffians."
720,"Leif: Let me get a look at you... Wait, you were in charge of these brigands? Why is the Thracian coat of arms on your breastplate, then?"
721,"Rumei: It's no business of yours, junior. Just take my head and be done with it."
722,"Leif: No. There's been enough blood spilled today. I'll make you a deal: indulge my questions, and you have my word you'll walk free."
723,"Rumei: I could... walk free? Oh, that's a cruel joke! If I accepted mercy from an enemy, I'd bring shame to the Dracoknights!"
724,"Leif: Just before we arrived here, I also had to choose between my survival and accepting help from an enemy. I... know how it feels. I take it you have a wife? Children, perhaps? If I have to kill you here, they'll be out on the street. Is that what you want?"
725,Rumei: ……
726,"Leif: I'm sure you had your reasons for doing this. As far as I'm concerned, I don't even need to know who you are or what your station is. Tell me what I want to know, and I have no reason to pursue you."
727,Rumei: ...Ask your question.
728,"Leif: The lord of that manor, Dagdar, and his daughter Tanya—where are they?"
729,"Rumei: ...... They're inside, and they're not alone. Gomez, the one who hired me, he's makin' his move on 'em. Didn't say exactly what his plans were, but he didn't have to. I could tell he was fixin' to kill 'em both."
730,"Leif: I see... Thank you. August, see that this man and his dragon mount are freed at once."
731,August: ...As you wish.
732,"Rumei: ...Sorry for the trouble, for what it's worth."
733,Leif: Dagdar! You're all right!
734,"Dagdar: Well, I'll be... Prince Leif! Heh, an' here I was the one who was supposed to be rescuin' you! Sorry fer draggin' ya into my mess... So, where's Eyvel? She head back to Fiana, or is she with you?"
735,Leif: ……
736,Dagdar: Prince... What happened?
737,Leif: Eyvel is... still in Manster. We... didn't have the forces to rescue her. I couldn't save her...
738,"Dagdar: Wh-What?! Dammit, Leif! Are you a real prince or just a child?! How the hell could ya just leave her?!"
739,"Leif: There was nothing I could do! I... I wasn't strong enough, wasn't fast enough, I... With my meager strength, what good am I to anyone? What should I do? What CAN I do?"
740,Dagdar: ……
741,"Leif: If... If I'd just been a little stronger... If I had done things differently, maybe—"
742,"Dagdar: Dammit, Prince! Yer puttin' too much of the blame on yerself."
743,Leif: But—
744,"Dagdar: Look, I'm sorry fer yellin' at you just now. I... I wasn't expecting things to go so wrong, an' I took it out on you. Truth be told, Prince, yer tougher'n most. You tried to rescue her, right? Ya made the effort, and it ain't yer fault it didn't work out."
745,Leif: D-Dagdar...
746,"Dagdar: Sure, you kids are goin' through some rough times right now, no doubt. But quit yer worryin', cuz I'll be helpin' ya from now on! It ain't like anybody can replace Eyvel, but you still got a long way to go before this war is lost. An' hey, captured ain't dead, right? We'll get Eyvel back—together."
747,Tanya: L-Lord Leif...!
748,Leif: Tanya... It's good to see you again.
749,"Tanya: Yeah, I guess... There's not much to it, really. Gomes just let me go after he found out that Papa was already dead. He... He said he was sorry about the village. There was no point to this whole damn attack with Papa long since buried..."
750,"Leif: I see... Listen, Tanya, I'm... truly sorry for what happened to your father..."
751,"Tanya: No, it's OK... Papa did what he thought was right. If he died for something, he must've really believed in it."
752,"Leif: What will you do now, Tanya? If you don't have any other plans, perhaps... perhaps you could come with us."
753,"Tanya: Is... Is that really all right with you, having me tag along?"
754,Leif: Of course! You're always welcome with us!
755,"Tanya: Yeah... Yeah, this is just what I need! You bet your Light Brand I'll come with you! Th-Thank you!"
756,"The reason given was: Official translations, formatting, and html markups needed.
"
757,"Dagdar ...Tanya, it's time fer you to go. Make a break fer it on yer own—I'll keep any of 'em from followin' ya."
758,"Tanya: No way, Papa! I leave when you leave!"
759,"Dagdar You stick around here, you'll just be a burden. Now just listen to yer old man and don't give me lip!"
760,"Tanya: I... I know I wouldn't be much help, but—"
761,"Gomes: Aw, don't tell me you were thinkin' of leavin' the party already. Nope, the only way you two are gettin' out of here is in a casket."
762,"Dagdar Listen up, Gomes! I got no reason to fight you an' yer boys. Think about this afore you do somethin' rash."
763,"Gomes: Naw, it's too late fer you to be makin' excuses, Dagdar! The soil itself don't want us here! Nothin' grows! Tryin' to till a field is like sawing through rock! All I wanted was a full belly, but you let that wench Eyvel cheat you outta the good land! She's got you wrapped around her little finger! You so desperate that you'd let everybody starve just to get lucky? Shame on you, old man!"
764,"Dagdar What'd you say?! Hmph, you talk big fer a glorified errand-boy! You ain't never known real hardship—just my petty chores! You know why? Cuz I knew I could never trust you with more! Fact is, I could barely trust you with my laundry, junior! But all these years, I still gave you a roof over yer head...! Fine! You want yerself a fight so bad, you got one!"
765,"Orsin: Tanya! You're safe! You... really had me worried there, you moron!"
766,"Tanya: Who you calling a moron, moron?! Nobody asked you to fret over me!"
767,"Orsin: Would it kill you to show a little gratitude? If we'd showed up any later, you'd just be a stain on the floor!"
768,"Tanya: What?! You're the one who started this argument! I hadn't said one word to you when you started yelling at me! Ugh, you're always like this! Gloomy little Orsin, always ready to pick a fight... Whatever I lack for gratitude, you lack for manners! Just this once, you could stand to be even a little friendly..."
769,"Orsin: H-Hey! Wait, wait, don't cry, OK? I... I just... I mean, I was really... ...I'm glad you're safe. Er... So, anyhow... Uh... Yeah."
770,Leif: Dagdar! You're all right!
771,"Dagdar: Well, I'll be... Prince Leif! Heh, an' here I was the one who was supposed to be rescuin' you! Sorry fer draggin' ya into my mess... So, where's Eyvel? She head back to Fiana, or is she with you?"
772,Leif: ……
773,Dagdar: Prince... What happened?
774,Leif: Eyvel is... still in Manster. We... didn't have the forces to rescue her. I couldn't save her...
775,"Dagdar: Wh-What?! Dammit, Leif! Are you a real prince or just a child?! How the hell could ya just leave her?!"
776,"Leif: There was nothing I could do! I... I wasn't strong enough, wasn't fast enough, I... With my meager strength, what good am I to anyone? What should I do? What CAN I do?"
777,Dagdar: ……
778,"Leif: If... If I'd just been a little stronger... If I had done things differently, maybe—"
779,"Dagdar: Dammit, Prince! Yer puttin' too much of the blame on yerself."
780,Leif: But—
781,"Dagdar: Look, I'm sorry fer yellin' at you just now. I... I wasn't expecting things to go so wrong, an' I took it out on you. Truth be told, Prince, yer tougher'n most. You tried to rescue her, right? Ya made the effort, and it ain't yer fault it didn't work out."
782,Leif: D-Dagdar...
783,"Dagdar: Sure, you kids are goin' through some rough times right now, no doubt. But quit yer worryin', cuz I'll be helpin' ya from now on! It ain't like anybody can replace Eyvel, but you still got a long way to go before this war is lost. An' hey, captured ain't dead, right? We'll get Eyvel back—together."
784,"Leif: I pity Dagdar and his men, truly, but... Why couldn't they just earn their food through honest labor?"
785,"August: And where would they labor? Their very land was infertile. Many of these men were children of Thracian farmers. Abandoned by their parents, they turned to banditry out of sheer necessity. Their choice was simple: steal or starve."
786,"Leif: Then they had cowards for parents, to have forsaken their children so!"
787,"August: And how would you know? You've been on the run for your whole life, true, but you've never known the pains of hunger. Just where do you think your food came from during all those days you were fleeing from the Empire?"
788,Leif: Where my food came from? I... don't know. I never had to worry about hunger.
