,0
1860,"Lucia: We knew the duke was up to no good. But if we had known about the decoys, we wouldn't have sent the Royal Knights to Castle Felirae. I suppose I'm just surprised that Lord Ludveck, the supposed epitome of nobility, would so willingly sacrifice his followers."
1861,"Haar: You know...you play a pretty deep game, woman."
1862,"Lucia: We all do, wouldn't you say? Her Majesty is at Fort Alpea. We're due to hear from her at any moment. I'll go check on that."
1863,"Haar: Sharp as a tack, aren't we? I think I'll excuse myself, then..."
1864,"Lucia: Actually, there's one more thing... I want you to wait here a little longer. If all goes as planned, I'll be back shortly with your payment. Then you may do as you wish."
1865,Haar: And if all doesn't go as planned?
1866,Lucia: Then set out for Fort Alpea and alert the queen. I'll also send a messenger to Geoffrey. Thank you.
1867,"Haar: Very well, time for a nap..."
1868,???: ...
1869,Lucia: ...Well? Any news from Queen Elincia?
1870,Lucia: What?! How?!
1871,Lucia: You...
1872,"Ludveck: Yes, me. I was very hurt by how cruelly you manipulated me, my lady. And I am not easily wounded."
1873,Lucia: Lord Ludveck... How did you...
1874,"Ludveck: My lady, I am certain to know of any and all facts that concern your activities. My dear, lovely Lucia. Oh yes, it was quite some time ago that I was informed of both this place and your network of shadowy assistants."
1875,Lucia: Ah.
1876,Ludveck: I would like to know one more thing... Something only you are aware of. ...Where the queen is currently hiding.
1877,Lucia: Good luck finding that out.
1878,"Ludveck: Perhaps it's a little place called...Alpea? All that foolishness... the ruses, the informers, the secret flight from the palace... Ha ha ha... All that effort, wasted."
1879,Lucia: ...Is that so?
1880,Ludveck: Hm? I can see that my lady still retains secrets. Would it trouble you so much to tell them to me?
1881,"Lucia: To you, Lord Ludveck? I am afraid there is nothing to tell."
1882,Ludveck: Lady Lucia... I'm done with these games. You'll tell me whatever I wish to know... But I believe I already know your secret.
1883,Lucia: We shall see.
1884,Calill: Come on in!
1885,Geoffrey: May I?
1886,"Calill: Well, speak of the devil! If it isn't General Geoffrey himself. I wouldn't have expected a visit, since you're leaving tomorrow."
1887,"Amy: Hi, General Geoffrey! What can we do for you today?"
1888,"Geoffrey: Sorry, Amy, but I'm not here as a customer."
1889,Amy: Huh?
1890,"Calill: Oh, I see why you're here. It's about time, too. I'm ready to string that blathering drunkard up by his heels."
1891,"Makalov: Ta dah...! Whoops... Who put that chair there? I could have been killed! Lady Calill, you beckoned?"
1892,"Geoffrey: Makalov, why are you drinking? You realize that tomorrow we have a battle to fight, yes?"
1893,"Makalov: Greetings, General! My, you're looking even more dashing and handsome than usual, Your Excellency."
1894,"Calill: Good grief... That man's an embarrassment. Are you sure he's a Royal Knight? He's like a pig pretending to fly. Why not put a dog in armor and call it ""sir""!"
1895,"Astrid: Miss Calill, that's not very nice! I think Sir Makalov deserves a little more respect than that."
1896,"Calill: Are you blind, Astrid? It's the night before a mission, and that fool is stinking drunk. Probably gambled all his money away, too. And you! You follow him around mooning over him and cleaning up his messes! Do you have no pride, girl? What the man needs is someone to slap some sense into him. Perhaps I should--"
1897,Astrid: I've chosen to look after Sir Makalov! Nobody's forced me to do it. And it's really none of your business!
1898,"Calill: You know, I'm really starting to wonder about your ""good upbringing."" Of all the men out there, what possessed you to place your bets on such a shabby prospect?"
1899,Astrid: Wh-what did you just say!? There are no gentlemen in this land half as fine as Sir Makalov!
1900,Geoffrey: Oh my...
1901,"Largo: All right, settle down, everybody. Keep this up and the general's gonna pretend he doesn't know either of you."
1902,"Calill: Fine, fine. I'm sorry, all right? Happy? So... what was it that you needed with that ale-soaked oaf, anyway?"
1903,Geoffrey: I just wanted to go over our battle plan one last time before retiring.
1904,Largo: I heard you're going after the duke of Felirae? You think you can handle him?
1905,"Geoffrey: Of course. However, he's been marshalling his forces for quite some time now. Which means our preparations will have to be flawless if we want to end this quickly."
1906,Largo: If only I were up to it. You know me. Hah! I'd crush him! I'd kick him apart!
1907,"Calill: Well, I suppose I could go? Someone of my wisdom and power is easily worth two of you clods."
1908,"Largo: Yeah! That's a great idea, lamb-blossom. Like I always say, the best enemies are the ones that are on fire."
1909,"Geoffrey: I'm sorry, but no. Although I do appreciate the enthusiasm."
1910,"Calill: I don't see the problem! Do you think I've gone soft! My magic is still in tip-top shape, I'll have you know!"
1911,Geoffrey: No. It's just that I'm sure Queen Elincia wouldn't be pleased with civilians fighting against their countrymen.
1912,Calill: Hmm. I suppose you have a point.
1913,"Danved: In that case, let Danved join you. Danved is not a citizen of Crimea. Danved will fight like ten men."
1914,Geoffrey: Devdan! When did you get here?
1915,"Largo: Actually, General... This, uh... This is not Devdan. This is a friend of mine, Danved."
1916,"Danved: Yes, it's true. People often make that mistake. But Danved is definitely not Devdan."
1917,Geoffrey: Uh-huh. You look exactly like him.
1918,"Largo: Doesn't he?! Amazing, isn't it? Anyway, you can take him with you. Oh, and no pressure, but the fate of our country depends on the Royal Knights. Good luck! Don't blow it!"
1919,"Danved: Danved will fight like a bear! like a tiger! We don't need Largo and Calill, because Danved is pretty amazing."
1920,"Geoffrey: Uh... I understand, I think. Thank you for your help."
1921,"Calill: Well, I suppose that's settled. It's time for you to discuss tomorrow's tactics. Good luck with that. As for that useless drunk... I'll have someone carry him over later."
1922,Geoffrey: Thank you.
1923,Astrid: Sir Makalov is not useless! How many times do I have to say it!?
1924,"Geoffrey: Astrid. It's about time you got back, as well."
1925,"Astrid: Y-yes, General! Forgive me! I'll hurry back as soon as Sir Makalov is feeling better!"
1926,"Geoffrey: Give me strength... The sooner, the better."
1927,Geoffrey: Your Majesty! What are you doing with that lance?
1928,"Elincia: I asked your servant for it, and he gave it to me."
1929,"Geoffrey: Why would Your Majesty, as queen, do such a thing? Who knows how tangled the web of rumors could become, because of that..."
1930,Elincia: Let the court say what it wishes. You are far more important to me than the whispers of nattering nobles.
1931,Geoffrey: ...You don't need to say that.
1932,Elincia: Geoffrey... I'm sorry.
1933,Geoffrey: I don't understand. What's wrong?
1934,"Elincia: Three years ago... you fought to free Crimea from the clutches of Daein. While you held this lance, your courage was dauntless and your prowess, legendary."
1935,"Geoffrey: Yes. It's a brave lance, and I'm very proud of it."
1936,Elincia: I... I can't have you raise the same lance against your fellow people of Crimea. I'm sorry... I just can't.
1937,Geoffrey: Your Majesty is worried about the shadow it would cast over my name? The dishonor of using that weapon on Crimeans?
1938,Elincia: I would never want to damage your pride as a knight. It would be too much to bear.
1939,"Geoffrey: Believe no such thing, Your Majesty. My pride as a knight is most deeply rooted in my service to you. That will never waver, no matter what. Elincia... You know that."
1940,Elincia: Then take your lance. Use it to fight for Crimea once again.
1941,"Kieran: Forgive my tardiness, sir! Kieran, second in command of the Royal Knights, at your service!"
1942,Geoffrey: Sorry to have disturbed your rest.
1943,"Kieran: Not at all! If it were your will, General, I would hasted to the very edge of the world at your calling."
1944,"Geoffrey: Kieran, I'm lucky to have such a devoted follower. This is no reward, but there's something I want you to have."
1945,Kieran: A silver axe!? Th-this is... It's so sharp! Do you mean I can have it!?
1946,Geoffrey: Do you like it?
1947,"Kieran: Like it? My heart is ready to burst! I feel... It's like it's my birthday, and I just got my first suit of armor!"
1948,Geoffrey: Wonderful. I'm glad to hear it.
1949,Kieran: It will look fabulous on the mantel! My family will enjoy it for years to come. I can't tell you how grateful I am.
1950,"Geoffrey: Kieran, that's an axe, not a painting. Paintings are for mantels. Axes are for fighting. I want you to use that axe."
1951,Kieran: What!? I couldn't!
1952,Geoffrey: You can't refuse. It's an order.
1953,"Kieran: Sigh... Understood, sir! I promise to keep it well protected and free from scratches!"
1954,Geoffrey: Sigh. You're hopeless.
1955,Advertisement
1956,"Having anticipated Queen Elincia's attack, the majority of Duke Ludveck's forces left Felirae. The troops stationed at Castle Felirae were merely the bait with which to lure Geoffrey and his troops away from Melior. In Geoffrey's absence, Ludveck's objective is nothing less than to take the royal palace... and Queen Elincia with it.
"
1957,"Lucia, foreseeing a possible attack on the capital, arranged for Queen Elincia and Princess Leanne to be secretly moved to Fort Alpea. Yet Lucia herself is unable to evade Duke Ludveck's agents. She is captured in the dead of night while attempting to contact an informant.
"
1958,"Queen Elincia receives the sad news the next morning.
"
1959,"Exit Base
"
1960,"Part 2 - Fin
"
1961,"Haar: So... We're guessing that flare sent up from Geoffrey's troops means Ludveck plans to come for Your Majesty. He's probably marching his troops toward this fortress as we speak. Since it's come to this, I'd like to stick around and help. Let me know if you need me."
1962,Elincia: ...I see. Thank you ever so much. Sir Haar... I have one more question. What about Lucia? Have you heard from her? Is she safe?
1963,Haar: We found a man's body in the village safehouse. We believe he was her messenger. We also found this...
1964,Elincia: No! This is... This is Lucia's hair! But... How?
1965,"Haar: Well, we assume that Ludveck infiltrated her network of spies and captured her. This is his way of letting us know. It also means she's still alive, which means we still can save her. Queen Elincia, it's up to you to determine the best course of action."
1966,"Elincia: Y-yes, I... I know... Royal guards! Arm yourselves, and prepare to meet the rebel forces in battle. I will be commanding you personally."
1967,"Crimean Soldier: Your Majesty! But...you are the queen! It's much too dangerous! Please, assign a subordinate to this duty!"
1968,Elincia: I will not. It is my indecision that has allowed the rebellion to come this far. I refuse to run from this problem any longer.
1969,"Elincia: Lucia... Lucia, I'm sorry. Somehow, I promise you... I will save you!"
1970,"Elincia: Princess Leanne, Sir Nealuchi... This fortress will soon be under siege."
1971,Nealuchi: Wh-whaaat?!
1972,Elincia: Somehow the enemy has found out that I am hiding here. My two fine friends... You must escape.
1973,Leanne: I...sing...and h-help...Queen Elincia!
1974,Elincia: No! Under no circumstances! I won't allow any such thing!
1975,Leanne: I...like help...Q-Queen...Elincia.
1976,"Nealuchi: Now, now. When my lady makes up her mind, nothing in Tellius can sway her. And me? I'm sure you wouldn't mind having these old bones on the battlefield."
1977,"Elincia: Sir Nealuchi... Honestly, I couldn't... Sigh..."
1978,"Nealuchi: Wait until you see me... Even at my age, I'll be one step ahead of those freshly hatched whippersnappers."
1979,"Elincia: ...Very well. I must prepare as well. I had hoped this day would never come... Amiti, the treasured blade of House Crimea, will awake from its long slumber."
1980,Elincia: ...The battle will begin soon. I want both of you to promise me that you will fall back if in danger. Understood?
1981,"Nealuchi: Fall back, Your Majesty? No one can hold a candle to the speed at which the raven tribe retreats."
1982,Elincia: Ha ha... That's a relief.
1983,"Crimean Rebel: Reporting, sir! Fort Alpea's gate is sealed, and they are readying their defenses."
1984,"Ludveck: I see... Lady Lucia must have arranged some way to warn the queen. But alas, even if they were to have all the energy and luck in the world, the Royal Knights wouldn't arrive for two days. In any case, there's no way we can lose, considering that we have a card which has yet to be put into the game."
1985,"Crimean Soldier: Y-Your Majesty, dire news! The rear gate is open, and the rebel army is storming in!"
1986,Elincia: What?! how could this happen?!
1987,Lethe: I think you'll understand once you question this man.
1988,"Elincia: You guard the inner garden, correct?"
1989,"Crimean Soldier: You scum! You helped the rebel army, didn't you?!"
1990,"Servant: Yes. Yes, I did. I did it because it was the best thing for the future of this country. Those Daein murderers killed my entire family, and now the queen bows down and wags her tail at them! It's a disgrace!"
1991,Crimean Soldier: Silence! You're the traitor here! Prepare to die.
1992,Elincia: Wait! Killing this man will do nothing to help our situation. We have to halt Ludveck and his men. They're already inside!
1993,"Lethe: I'm going out there, too."
1994,"Mordecai: Mordecai will fight for you, Queen Elincia."
1995,"Brom: You can count on me, Your Majesty."
1996,"Nephenee: Queen Elincia, Crimea needs you more than anything, and I reckon you could use my help."
1997,"Heather: My homeland, being ruled by a snobby stiff like Ludveck? Please. I don't think so!"
1998,Crimean Soldier: Your Majesty! We would give our lives for our queen! Allow us to fight!
1999,"Elincia: Thank you, everyone. I am indeed the queen of Crimea, and a queen does not hide. Our enemies are fellow citizens of Crimea. But we can no longer sit idle as they destroy the harmony of our nation."
2000,Ludveck: Could our situation be any better? Just look at these fragile defenses... As fragile as the queen's reign!
2001,"Ludveck: ...Oh? The queen's taken command? I expected her to abandon her people, turn tail, and run for the hills. How preciously naïve. We shall have to teach her that being overly optimistic can be fatal."
2002,???: Queen Elincia! I made it!
2003,Elincia: Marcia!
2004,"Marcia: Thanks to General Geoffrey, we spotted an ambush on the main road and snuck by on the old highway instead! The Royal Knights will be here soon. I flew ahead to tell you...and to serve you some traitor pie on my lance!"
2005,Elincia: ...Thank you. I'm impressed you made it back so quickly.
2006,"Marcia: My pleasure, Your Majesty! Now, which monkeys do you want filleted before the Royal Knights get here?"
2007,"Geoffrey: Your Majesty! We'll countercharge their flank! The Royal Knights will succeed again! Indomitable knights of Crimea, this is the hour you have trained for! Hold the line, and run them down!"
2008,"Elincia: Geoffrey! Geoffrey, oh, Geoffrey!"
2009,"Geoffrey: Find Ludveck, duke of Felirae! Seize him immediately! He must not escape!"
2010,Ludveck: What a bother! They arrived far faster than I had expected. But I will prevail. I won't lose to that worthless queen.
2011,Elincia: Geoffrey!
2012,Geoffrey: Elincia! I'm relieved you're safe. Leave the rest of the battle to us. Find someplace safe.
2013,"Elincia: No, this is my fight. This is my problem, and it will be resolved under my power!"
2014,"Geoffrey: Very well. If that's your decision, Your Majesty."
2015,"Marcia: Makalov, you lazy piece of shoe leather! What took you so long? The queen is in danger!"
2016,Makalov: What can I say? It's not like I could fly or anything. I got here as fast as I could. Man... I think I overdid it. I'm bushed! Maybe I'll just rest for a bit...
2017,"Marcia: You do, and I'll box your ears clean off! Let's go!"
2018,Makalov: You gotta be kidding me...
2019,"Ludveck: The day is upon us... A day that will stand proudly in the history of Crimea. Today, a weak queen falls...and a new king prevails!"
2020,Ludveck: Queen Elincia…
2021,Elincia: Ludveck.
2022,"Ludveck: Looking quite gallant, aren’t we? I thought you would surely be fleeing by now… or pleading for your life. I must commend you on your unexpected bravery."
2023,Elincia: I am the ruler of Crimea. I will not abandon that role.
2024,"Ludveck: Oh, I see… Self-sacrifice, is it? How very honorable of you. By the way, Your Majesty, Lady Lucia is often in your company. Wherever could she have gone to?"
2025,Elincia: Where is she?! Tell me she’s safe! Tell me--now!
2026,"Ludveck: Oh my, you look pale. You two grew up like sisters… You must be worried, then? Ha! Yet another facet of your weakness."
2027,"Geoffrey: That’s enough, Duke Ludveck! You have no chance of victory. The Royal Knights are here, and we have our queen to lead us."
2028,"Ludveck: Ho ho… It’s the valiant Geoffrey. I assume, General, that you have yet to hear about Lady Lucia?"
2029,Geoffrey: Lucia? What’s happened?
2030,"Ludveck: Well… I could tell you, but what would that gain me? Now, if you were to turn on the queen and grovel at my feet, I might reconsider telling you."
2031,"Geoffrey: How dare you, you rotten…"
2032,"Ludveck: A heron on the battlefield? And I thought I’d seen it all… Just as weak as the queen, I imagine."
2033,Ludveck: Throwing laguz into the ranks? How very like the queen.
2034,"Ludveck: Elincia! I yield to you! Please… You may imprison me. Your Majesty, be merciful! Spare our lives. We surrender our weapons."
2035,Geoffrey: Queen Elincia! I'm so glad you're safe... Please forgive my tardiness. I've let you down. I'm sorry.
2036,"Elincia: Ridiculous! You did no such thing. Geoffrey... Thank you so much. So, what of the rebel army?"
2037,"Geoffrey: Without Ludveck at the helm, they're a mess. They're all running about trying to escape. As commanded, we are not pursuing fleeing soldiers, and Lord Ludveck is locked up in the dungeon."
2038,Geoffrey: Queen Elincia?
2039,"Elincia: Lucia is being held captive! If we're to save her, we need to talk to him."
2040,Crimean Soldier: Your Majesty! General! W-we've received a missive! It concerns Lady Lucia!
2041,"Crimean Rebel: Queen of Crimea, we demand that you release the duke of Felirae! Refuse, and Lady Lucia will die!"
2042,Elincia: No!
2043,Geoffrey: ...Lucia.
2044,"Crimean Rebel: You have half a mark! If the duke is not released by then, the girl dies!"
2045,"Lucia: Queen Elincia, don't listen to them! Don't worry about me!"
2046,Lucia: Guh!
2047,"Crimean Rebel: Quiet! You can die sooner, if you like!"
2048,"Geoffrey: ...Your Majesty, you can't... You have to let me do something about this."
2049,Elincia: ...
2050,"Geoffrey: Lucia would willingly die fighting for her country, I know... But you have to help her, Elincia. If you were in her position, she would surely do the same. Please, just give the word."
2051,"Ludveck: Hello, Your Majesty... By the look on your face, I can see my plan has been a success."
2052,Elincia: ...What exactly is it that you want? To throw our country into chaos?
2053,"Ludveck: No. I want to protect it, Your Majesty."
2054,Elincia: What?!
2055,"Ludveck: Queen Elincia, you're so naïve. Cold and callous decisions are sometimes required of a nation's ruler. ...I was testing you. We all wanted to know if our queen would have the power to stop a civil war. But, no, you were too hesitant and too concerned about harming the people... Now look what has happened. The rule of Crimea cannot be kept in your hands! Please, Your Majesty! You must abdicate and cede the crown to me! And considering Lady Lucia's life is on the line, you haven't much choice. Now, let's have you free me from this prison cell, and then we can discuss any further details..."
2056,Elincia: I don't think so.
2057,Ludveck: What?! Are you truly willing to sacrifice Lady Lucia?!
2058,"Elincia: ...Lord Ludveck, all your dissatisfaction and misgivings about me are well founded. However, do you realize how many lives you've simply thrown away?! Strength without compassion does not a ruler make. You care nothing for the people, sir. You cloak your desire to rule with pretty speeches, but it is petty avarice nonetheless!"
2059,Ludveck: ...So this is how it shall be? Very well... But Lady Lucia cannot be spared without my order.
2060,"Elincia: Allowing you to plant the seeds of rebellion and play havoc with the lives of my people is a failure for which I must answer. But I will see Crimea through this trial. I will give my people the future they deserve, no matter the cost."
2061,"Ludveck: ...Ha... Ha ha ha ha! Well played, Your Majesty! Indeed, I have failed. Yet I wonder... Are you capable of watching Lucia die? Or will you crawl back to me, your face awash with tears, begging for mercy? How I pray to see that face, Your Majesty!"
2062,"Elincia: Rebel soldiers, hear me! Ludveck of Felirae, having conspired against the nation, will stand trial. As the queen and ruler of Crimea, I refuse to negotiate with those bent on destroying it."
2063,Crimean Rebel: ...So you're going to let this girl die?!
2064,Lucia: Hah!
2065,"Elincia: I will be strong, Lucia..."
2066,"Crimean Rebel: Tch... Kick, scream, beg... Give us a show, wench! Your Highness! Your trusted friend will now die. Let this burn forever in your memory!"
2067,Lucia: People of Crimea... Behold a true queen! YOUR queen! Long live Queen Elincia!
2068,Shinon: Come on. Do it. It’s a clean shot.
2069,Shinon: What’s the problem?
2070,Rolf: I’m nervous. What if I hit her?
2071,"Shinon: It’s too late for nerves, Rolf. If you’re not up to it, just leave it to the master, eh? Watch and learn. One clean motion, no hesitation."
2072,Rebel Soldier 1: The queen’s men are attacking!
2073,Rebel Soldier 2: Stop him!
2074,"Mia: Soren, always lost in your books! What have I said about watching your back?"
2075,Rebel Soldier 3: Form up! Surround them all! Don’t let a single one escape!
2076,"Mist: Hold on, Lucia! Everything will be fine! You’re safe now. Can you hear me? Hold on!"
2077,Geoffrey: Queen Elincia! It's Sir Ike and the Greil Mercenaries! They came to our aid! Now we'll get Lucia back in one piece. We've nothing more to worry about. I'll deploy my knights at once!
2078,Elincia: ...Hh... ...
2079,"Elincia: Sir Ike... If you hadn't come to help, I would have lost one of my dearest friends. Thank you... Thank you ever so much."
2080,Ike: We were happy to do it. And Bastian pays well for mercenary work.
2081,Elincia: Bastian?
2082,"Ike: Yes. The count of Fayre knew about Ludveck's plotting before he left for Daein. Bastian guessed that if he left the country, the rebels would feel confident enough to make their move. What else could you expect from Crimea's top tactician? Well...Crimea's most deceptive old dog, at any rate."
2083,"Elincia: Yes, that's just like him..."
2084,"Ike: Sorry that we had to stay hidden until the last minute. For a ruse like that to work, you have to deceive allies as well as enemies. I know you were acting in Crimea's best interests, but I'm sorry you had to let that happen to Lucia."
2085,Lucia: No... It worked out fine in the end. Please put it out of your mind.
2086,"Elincia: Lucia, Geoffrey... I value your lives more than even my own. But it's my duty to protect this country, even if that means losing you. I've learned a lot from all of this. I hope to keep them out of harm's way, and I'll never make the same mistakes again."
2087,Ike: Good to hear. So what are you going to do about all the escaped rebel soldiers?
2088,Elincia: The rebel army will be eradicated. We cannot allow them to sow the seeds of discontent among the people of Crimea.
2089,Ike: That's the right choice. Would you consider contracting my mercenaries for the job?
2090,"Elincia: ...No, Sir Ike. I'll leave that up to the Royal Knights. I'm certain this task will create anger among the people, and the Royal Knights may be resented for their role in it... But my duty as queen demands that it be done. The people will have to learn to accept that."
2091,"Ike: I respect your devotion to duty. So, you don't need me then?"
2092,"Elincia: That's right. I'm going to move on, together with my vassals and the people of this country."
2093,"Elincia: Sir Ike... Before you leave, there's something I'd like to talk to you about."
2094,Ike: What is it?
2095,Elincia: When you heard from Bastian... Did he say anything about Daein?
2096,"Ike: No, nothing."
2097,"Elincia: He informed me of a number of things. Apparently Daein's reconstruction is playing out much like Crimea's... He spoke of a new king raising the banner of war, and a charismatic young hero carrying it into battle. He compared King Pelleas to me, and a ""Silver-Haired Maiden"" to you... It's almost unnatural. He suspected that someone might be scheming, trying to manipulate Daein. Bastian seemed quite suspicious of it all."
2098,Ike: So Bastian went to Daein to try and confirm his suspicions on that?
2099,Elincia: Yes. There was also something about Daein's resurrection that we can't afford to overlook. ...The Black Knight.
2100,Ike: What?!
2101,"Elincia: I'll never forget him... He was the one warrior who the late King Ashnard trusted. Encased in pitch-black armor, standing tall with a crimson cape... When the Liberation Army fought at the capital, he was there. He sided with the Silver-Haired Maiden."
2102,"Ike: The Black Knight... The man who killed my father... But I defeated him three years ago. I'm sure of it. At the very least, he couldn't have escaped when Nados Castle came crashing down on him."
2103,"Elincia: The day after you fought, Bastian ordered some men to search the remains of Nados Castle. There was no trace of the Black Knight. No armor... No sword... No corpse."
2104,Elincia: If the Black Knight that was seen in Daein was indeed the same Black Knight... He might prove to be a threat to Crimea.
2105,"Ike: Hmm. If he's still alive... I have no doubt I'll see him again. Elincia, this is very important information to me. Thank you."
2106,Elincia: Of course.
2107,"Crimean Soldier: Queen Elincia! A visitor to see you, Your Majesty."
2108,Elincia: At this hour? Who could it be?
2109,"Calill: Good evening, Queen Elincia."
2110,Elincia: Calill! What brings you here?
2111,"Calill: Well, you see... Lady Lucia asked me to give you a hand if you ever found yourself between a rock and a hard place, Your Majesty. She instructed the workers here at Fort Alpea to notify me if they thought that you needed any kind of help."
2112,Elincia: Lucia did?
2113,"Calill: Lady Lucia has been taken, Your Majesty. But I think she'll be fine. Actually, I know she will. She had the brains to set this up in advance, so I know she has a good head on her shoulders."
2114,"Elincia: Yes, you're right. Thank you, Calill."
2115,Calill: Save the thanks for until after the duke of Felirae is taken care of. We can hold the party at my place.
2116,Elincia: Um... Sure...?
2117,"Haar: These soldiers are extremely focused, given the hectic circumstances. They are very well trained."
2118,Elincia: Lucia handpicked each one of them.
2119,Haar: Lucia and that... That official with the curly blonde beard. What was his name?
2120,Elincia: You mean Count Bastian?
2121,"Haar: Yeah, that's the one. Bastian, count of Fayre. He's usually considered the premier political mastermind of Crimea. But Lady Lucia's proving to be no slouch herself."
2122,Elincia: Yes. I really don't deserve them.
2123,Haar: Come on... Don't sell yourself short.
2124,Elincia: What do you mean?
2125,"Haar: Loyalty isn't just a personal trait. Most of it hinges on who's calling the shots. What kind of commander you're under. My first commander was only concerned with lining his own pockets. And next was the Mad King himself. Man, I don't ever want to go back to regular military duty. If Shiharam hadn't asked me, I wouldn't have stayed so long. But he showed me what a leader could be someone who makes following seem like the most natural thing in the world."
2126,Elincia: What about in Begnion's leaders and the apostle Sanaki?
2127,"Haar: The falcoknights report to the apostle, the dracoknights to the senate. Of the two, the falcoknights seem happier. I've never actually met the apostle personally. She sounds like a nice girl, but who knows?"
2128,Elincia: I see.
2129,Haar: But I'm just running at the mouth. I actually came to give you this.
2130,Elincia: A physic staff?
2131,"Haar: I want you to fight for all your loyal supporters. Losing your leader is tough, you know?"
2132,Elincia: Sir Haar... Thank you so much.
2133,"Three years ago, Crimea freed itself from Daein tyranny. Its nobles used that freedom to berate the queen and scrabble for power. Disgusted with their greed and arrogance, Ike and the Greil Mercenaries left the court behind and returned to work. Thanks to their efforts and to Queen Elincia's even-handed rule, Crimea has avoided a bloody civil war.
"
2134,"Before departing the capital once again, Ike receives disquieting news from Queen Elincia. The Black Knight, the man who murdered Ike's father, has once again been seen in Daein. The queen's words hang heavy over Ike as he leads the mercenary group back to their headquarters.
"
2135,"Rafiel, eldest prince of the heron clan, returns in the company of the wolf queen, Nailah, and the mage Tormod to tell a dire tale. The shocking story he relates ignites a terrible fury in the hearts of the laguz.
"
2136,"The assassination of the previous Begnion apostle sparked the massacre of the heron clan, as well as the burning of their home, the Serenes Forest. That murder and the resulting catastrophes were long thought to be the work of Daein's former ruler, the Mad King, Ashnard. Now, however, Prince Rafiel, a survivor of the massacre, reveals that those directly responsible... were none other than the senators of Begnion.
"
2137,"Upon hearing this tale, the hawk king, Tibarn, is consumed with an unspeakable rage. He shares this information with the raven king, Naesala, and the beast king, Caineghis, and they form a Laguz Alliance. Together with the heron royal family, they send messengers to the leadership of Begnion, demanding an explanation from the senators. Begnion rebuffs their requests, however, denying any wrongdoing and refusing to investigate Rafiel's claims. As if to emphasize their decision to silence the laguz inquiries, the empire goes so far as to murder an alliance messenger. This callous act of arrogant defiance pushes the alliance into declaring war upon the Begnion Empire.
"
2138,"Gallia's sub-commander, Ranulf, considers the merits of attempting to simply overpower Begnion. He recognizes, however, that pitting brute force against Begnion's magic and tactical prowess will result in massive alliance casualties. He decides to enlist the strength and knowledge of his old wartime ally, Ike, and the Greil Mercenaries. Ike is an acquaintance of Begnion's apostle, however, and is at first reluctant to become involved in the conflict. Yet, when he considers the senators' cold-blooded murder of the alliance messenger, he can feel the anger that burns in the laguz's hearts. Determined to force the senators to answer for their crimes, he agrees to help the Laguz Alliance.
"
2139,"Exit Base
"
2140,"Mist: Wow, how long has it been since we were here? It sure feels great to be home."
2141,"Ike: Yeah, we've been away for too long... Dealing with Crimean nobles always seems to take longer than it should. At least now we can finally get some rest."
2142,"Titania: Still, it was nice to be needed, don't you think? Especially for a band of mercenaries as poor as we are."
2143,"Mist: You know, Ike, if you hadn't renounced your lordship, we wouldn't have to run around like this to support ourselves."
2144,"Ike: Mist, I..."
2145,"Mist: Oh, I know. I'm just teasing you, silly. Besides, I'd rather spend my time helping people. Who wants to live like some overstuffed noble, anyway? Definitely not me! We have Father's legacy to look after, as well: the Greil Mercenaries."
2146,"Soren: Ike, a visitor to see you."
2147,Ike: A visitor? Who is it?
2148,"Ranulf: Long time no see, Ike. I've been looking all over Crimea for you. You're never home!"
2149,"Ike: Ranulf! How are you, my old friend? How's everyone in Gallia? Is Caineghis well?"
2150,"Ranulf: Everyone's doing great. We laguz don't take ill too easily, so it's hard not to be ""well."""
2151,Ike: Seeing you again brings back memories. We couldn't have won the war if not for Gallia's aid...and yours especially.
2152,"Ranulf: Well, same goes for you. Who knows where Gallia would be if not for Ike and the Greil Mercenaries!"
2153,"Ike: Speaking of old friends... I saw Princess Leanne in the Crimean royal court. Apparently, she'd been looking for me, too. She said, ""Please save my brothers."" Do you know what she's talking about?"
2154,"Ranulf: So, she's heard. Let me get straight to the point, Ike. I have some bad news. War has come to us once again."
2155,Ike: What?!
2156,"Ranulf: The Laguz Alliance, which is made up of Gallia, Phoenicis, and Kilvas, is setting out against Begnion. The situation has escalated very quickly."
2157,"Ike: ""Escalated"" seems a bit soft. I know there are problems between the laguz and Begnion, but I thought things were getting better."
2158,"Ranulf: Rafiel, the eldest son of the herons, brought back some disturbing news from Daein. He'd learned that Begnion senators ordered the herons' extermination. This spurred the laguz to strike against Begnion. That's why I came looking for you, Ike. We need your help."
2159,Ranulf: Flaguerre is close now. It's a fortress city near the Begnion border. We'll storm the city at night and hit them fast enough that the troops inside the fortress won't have time to take their positions.
2160,"Skrimir: Yes! Finally, a chance to rend my foes! But I would rather have a head-on fight. Why do we wait until nightfall, like a pack of cowards?"
2161,Ranulf: ...
2162,Ike: What's our role in this?
2163,Ranulf: I want the Greil Mercenaries to act as a guerrilla force. Take out their fire mages and ballistae. They're really bad news for us laguz.
2164,"Skrimir: Bah, enough talking! To the battlefield, to taste my enemies' fear! No more waiting!"
2165,"Ranulf: No, Skrimir. This isn't the kind of fight where a general takes the field. You should stay behi--"
