,0
472,Sigurd: ...Wow. That's horrible... So she was the mother of Lord Arvis...
473,Filat: Indeed. I can scarcely imagine what this was like for him... Losing both parents at only the age of seven...
474,"Sigurd: Mm. And yet, I feel so sorry for the prince. Not to mention, for Cigyun as well..."
475,"Filat: Oh! My apologies. I'm sure a soldier of your caliber has better things to worry about than court gossip. Please, don't worry about the story. You have a war with Agustria to win, after all! Farewell, Lord Sigurd. We look forward to the day that you, too, return to the fatherland in triumph."
476,Clement: You can't be serious! They've come as far as Anphony?! Are they just going to keep going until all Agustria is theirs? They'll have to come this way. We've no choice but to fight. Deploy the ballistae. We're all that stands between the capital and Grannvale's dogs of war!
477,"Erinys: King Chagall, with all due respect, may we begin already? I need to find Prince Lewyn as quickly as possible. You said you know his location. That's the only reason I'm here."
478,"Chagall: Apologies for the delay, knight, but I just received word of a lead for you. I trust you've noticed we're currently contending with a Grannvale invasion? They have taken Prince Lewyn captive! My scouts report that their army is arresting and executing anyone and anything which stands in their way. Your prince is being held in Evans Castle. Reports say that he is soon to face the axe."
479,"Erinys: No... I can't allow this! Thank you for your assistance. We'll leave to rescue him at once. Our queen, Lahna, cautioned us against clashing with other nations on our mission, but we may have no choice. Should Grannvale's troops cross our way, they'll be confronted without hesitation."
480,Chagall: Oho... This is even better than I'd hoped! Best of luck on your hunt.
481,"Erinys: I'll be on my way, then."
482,Chagall: She's gone... Pah! Stupid little girl. Ready the Agusti knights to deploy! End those pigs in a single strike!
483,Lewyn: Wait... Erinys?! The hell are you doing here?
484,"Erinys: Huh? Aren't you... ...It can't be! Prince Lewyn?! ...What exactly are you wearing, milord?"
485,"Lewyn: What, this? I'm a bard now. You know, walking the land, spreading songs and cheer? What do you say: perfect, or perfect?"
486,"Erinys: Er... Perfect? But why, milord... Aren't you supposed to be held captive at Evans? I got here as fast as I could, but..."
487,"Lewyn: I'm imprisoned at Evans, am I? Where'd you hear that one?"
488,Erinys: King Chagall of Agustria said so.
489,"Lewyn: Chagall? Hah! Hate to break it to you, Erinys, but you've been tricked! It's nice and all that you're so ready to trust, but you wouldn't last ten seconds out there in the city! It'd eat you and your innocence alive. You might even end up like Silvia..."
490,"Erinys: Silvia, milord...?"
491,"Lewyn: Oh, Silvia's... Er, it's not important. Point is, what are you doing all the way out here?"
492,"Erinys: Isn't it obvious? I'm here to find and bring you home, milord. It's been two years since you fled Silesse. Her Majesty is gravely worried about you. Please, milord. Come home with me."
493,"Lewyn: Do you have any idea what that'd do to Silesse, Erinys? If I go back, I'll have no choice but to take the throne. It's my late father's will, but my uncles would never accept it. Just one false step and we'd have a civil war, just like here. And it's always the common folk who suffer for it! If there are people who want to be kings or whatever, great! Out here, though? I'm free, and I like it that way. I don't want a thing to do with that throne. For the good of Silesse, just give it to one of my uncles."
494,"Erinys: I can't allow that, milord. You know as well as I that the kings of Silesse must bear descent from Forseti, the wind god. You, milord, are the sole living scion of his lineage. Neither of your uncles bear it. You milord, are Silesse's future! Yourself and your uncles aside, all Silesse wishes to see you claim the throne. And... And your mother, the queen, was in tears when she sent me... Please, milord... Come back."
495,"Lewyn: Erinys... Ugh, don't you start crying too! Give me a break... I can't stand to see a woman in tears... Okay, fine. I'll think about going home. Just... Give me some time to muster the nerve, alright?"
496,"Erinys: Thank you. In that case, I'm staying with you until you're ready, milord. I'll send a messenger back to Silesse to report that you're safe."
497,"Lewyn: Wow, you're persistent, I'll grant you that. All right. I think I'll stay with Sigurd's army for now. He's a pretty neat guy to work with, not to mention his army's full of beauties! Hey, Erinys, you could stand to get to know some of the ladies here. Maybe their stylishness could rub off on you a bit!"
498,"Erinys: Yes, milord..."
499,"Lewyn: Hey, I'm just kidding, Erinys! Relax a bit! Don't take everything so seriously! ...Heh, nobody in the world's as sweet as you. Don't you ever change a thing."
500,"Erinys: Y-yes, sir... I mean, no, milord..."
501,"Sigurd: Good. Mackily is ours. That leaves the capital, Agusti..."
502,"Oifey: Indeed, sire, but don't get too careless. We've been informed that Agusti still hosts a sizable defensive force. We ought to take the most utmost care."
503,"Sigurd: Mm, you're right. Who knows what Chagall has up his sleeve..."
504,"Chagall: W-what?! Mackily has fallen too? Ugh... Zane! Your unit's our last line of defense. Take the field, immediately!"
505,"Zyne: Y-yes, sir, but-"
506,Chagall: Cease your whining! Get out there!
507,"Manfroy: Chagall... So quick to panic at the first sign of trouble, are we?"
508,"Chagall: Y-you! Manfroy!! If it weren't for your schemes, I wouldn't be in this mess! How in the blazes will you fix this?!"
509,"Manfroy: Heh heh... You exaggerate my role. All I did was advise the removal of the king, obstacle to your ambition as he was. All else was your choice. Can you doubt this?"
510,"Chagall: I... Damn it all! How is Sigurd's little army even this strong? This isn't fair! Manfroy, I'm begging you... Help me. What am I supposed to do now?!"
511,"Manfroy: As I said, this isn't over. As a last resort, I do believe you have a fellow of use imprisoned here... Yes, I speak of Eldigan. Eldigan and Sigurd have been associates for years. Sigurd will unquestionably listen to Eldigan's counsel. Of course, Eldigan can't do that while locked up, can he? Go apologize to him."
512,"Chagall: Er... Y-yes, of course! Surely, Eldigan is the answer! Now, if you'll excuse me..."
513,Manfroy: Ugh... what a simpleton.
514,"Dark mage: Your Excellency, I bear news from the east. Just now, I bore witness to the assassination of Prince Kurth."
515,"Manfroy: Is that so? Excellent. This grows more interesting, if I do say so myself. With Kurth's death there remains but a single scion to Naga's holy lineage, and that old fool hardly needs our help to die. And then, all that will remain is the restoration of the dark one, and then the world will belong to us..."
516,"Dark mage: What of Duke Arvis, Your Excellency? Is he in agreement with your plan?"
517,"Manfroy: Why, of course. As a bearer of the dark one's blood, what choice does he have? Not even one of Arvis' stature can afford the wider world learning of his dark heritage, lest he be burned at the stake. Could a man as prideful as Arvis bear to meet such an end?"
518,"Dark mage: So he will betray his king and style himself emperor, and..."
519,Manfroy: Indeed... But that will not be enough. Arvis alone cannot restore the dark god. We still need one more person... That woman's daughter.
520,"Zyne: Men, move out! We may die here today, but we shall die in the fatherland's name!"
521,"Eve: Milady, we three shall return to Nordion. Before we leave, however, we have something for you. This ring will help you fight more like a mounted knight. Put it on and it will allow you to keep moving after fighting or healing. I know it will prove highly useful to you. Take care, milady!"
522,"Oifey: Sire, King Chagall survived the battle, but he was badly wounded. He's currently being attended to by a royal priest."
523,"Sigurd: From what I heard, somebody pulled him from the battlefield when he was defeated. Who in the world would've done that...?"
524,"Eldigan: That was me, Sigurd. I rescued King Chagall. I preserved the life of the last survivor of the Agusti dynasty. No matter how unwise his decisions, no matter how ill his temper, I cannot sit in silence and allow my liege to die."
525,"Sigurd: Hm? Eldigan?! You're safe! Thank the gods! I've been looking everywhere for you, since I heard you'd been arrested."
526,"Eldigan: I suppose I was... But what is the meaning of this, Sigurd? Why is your army swarming the capital the first thing I find upon release? Why are reports saying our castles are now under the rule of Grannvale officers, as if we are a mere tributary state? I'm indisposed for barely any time at all, only to find Grannvale has made itself at home in Agustria behind my back! There had better be a damned good explanation for all of this, Sigurd, or there will be consequences."
527,"Sigurd: I'm so sorry, Eldigan. You're absolutely right: none of this makes sense to me, either. As if out of nowhere, the entirety of Agustria suddenly turned against us. We had no choice. I've been order to remain here with my army for the time being, to maintain peace and order. Eldigan, please. I know this is a dreadful situation, but one year is all I need. I can restore the country's peace to normal and repair our diplomatic ties, but only if I'm allowed time to do it. Once our time is through, we'll leave your country with no objections. My king and I pledge our word."
528,"Eldigan: Hm... I suppose I've little choice but to take you at your word. Very well: you have your year. I shall relocate the king to the northern Madino Castle for his own protection. I'll also leave my Cross Knights stationed at Sylvale Castle. Offer even the slightest provocation, and your forces will have us to answer to. Remember, I'm holding you to your word. Break your promise, and we will break you. Do I make myself clear, Sigurd?"
529,"Sigurd: Of course. You know I'm not about to betray you. Please, Eldigan. You have to trust me!"
530,"Woman: War's the most dreadful thing, and 'tis always the innocent and helpless who suffer most for it. Please... go home to your families."
531,"Young woman: Hey, thanks for saving us! I want you to have this, one of my favorite things. It's a pretty little bracelet, huh? Wear it at the shops and the nice man there'll be happy to give ya a discount!"
532,"Old man: We can't thank you enough for helpin' us. This here sword's the best we can do. It's an unusual sort, innit? They call it an armorslayer. In the right hands it'll cleave right through the thickest armor. If your hands aren't the right hands, though? Maybe it can make ya a quick but at the pawn shop in town."
533,"Man: Anphony's Lord Macbeth is the foulest, most gold-obsessed man there it. He does nothin' but torment us for his own profit. I wish I could kill em' with my bare hands!"
534,"Old man: The late King Imuka was truly a great man. His sudden passing has been nothin' but devastating for us all. He's barely been buried for long and his son Chagall's already runnin' the country into the ground! If Lord Eldigan had a claim to the throne, somehow, then we wouldn't be in this mess..."
535,"Young man: There's still gotta be descendants of the dark lord Loptous livin' somewhere, right? Folk in the big cities like Agusti an' Mackily certainly seem to think so. Every year they do these huge hunts for Loptous' spawn. They arrest a ton of people, then burn 'em all at the stake, even if they're innocent... Madness, I tell ya!"
536,"Man: The great Lord Eldigan of Nordion is a descendant of Hoðr the Brave, one of the legendary Twelve Crusaders. He wield's Hoðr's old weapon, Mystletainn, the demon blade. They say it's as strong as Isaach's Balmung and Chalphy's Tyrfing... The three mightiest blades in all of creation."
537,"Woman: Psst! Wanna hear somethin' saucy? Y'know how Lord Eldigan has a li'l sister, right? Well, lookin' at 'em, wouldn't ya say there's more to it than that? If ya know what I mean... Ohoho! I love me a li'l bit of gossip! Hmm? I've better things to do than run me mouth y'say? Fine, then."
538,"Old man: Beware of Bishop Clement, the lord of Mackily Castle. That dastard wields a magical staff that they call a Sleep staff. If you're not careful, you'll find yourself snoozin' and wide open to bein' attacked."
539,"Woman: Lord Eldigan is a sincere and righteous man, but alas, his sincerity's never been welcome to the ears of King Chagall. That's gotta be why he was locked up. Please, for the good of all Agustria... Help Lord Eldigan!"
540,"Ethlyn: How are you faring so far, Deirdre? I know my brother is worried something fierce about you risking you life like this."
541,"Deirdre: Ethlyn...? Thank you for asking, but I'm doing just fine for now. Everything will be alright. I can feel it. So long as I'm at Sigurd's side, our happiness will see us through."
542,Ethlyn: I don't think I've ever seen Sigurd as happy as he's been since he met you. He's practically a changed man!
543,Deirdre: Ethlyn... Here. I'd like you have this. I've been meaning to give it to you for a while.
544,Ethlyn: Oh? ...Is- is this a light brand?! Wow... These are so rare and hard to come by! Are you sure you want to give me this?
545,Deirdre: Of course. I know that it will serve you well.
546,"Ethlyn: I can't thank you enough, Deirdre! I'll always treasure it!"
547,Dew: Hey! Lachesis! There y'are! Check out this little beauty of a sword! Thought I'd give it to ya.
548,Lachesis: Oh? I can't say I've seen a blade so peculiar before. Does it have a name?
549,Dew: It's called a thief's sword. Wanna gut the bad guys? This thing's yer best friend.
550,"Lachesis: Er... Thank you. Although, why are you giving this to me? I'm hardly complaining, but surely you need a decent sword?"
551,"Dew: Nah, I'm not bothered. There ain't any point in me keeping it. Let's just say it does a lot more than just stab... Heh. See ya around!"
552,"Quan: Finn, these Agustrians are proving to be far worthier opponents than the thugs of Verdane, wouldn't you say? For stronger enemies, what could be more fitting than a stronger weapon? Let's see how you fare with this."
553,Finn: Is that... a brave lance?! Are you sure you want to entrust me with such a rarity?
554,"Quan: Of course. You are House Leonster's most promising young knight. You are our future, and I'd sooner see you live this day. Arming you properly is the best I can do to help for now, so yes. Take this spear."
555,"Finn: What an honor, milord! Thank you."
556,"Sigurd: Lewyn, I presume? The one who's been helping defend the villages? I appreciate the aid. As I understand it, you're a bard, but you also wield magic? That's unusual."
557,"Lewyn: Something like that. I guess it's a hobby. You're that Sigurd fellow, aren't you? It's obvious what your little hobby is: War! Clearly you've got so much spare time, you spend it starting war after war!"
558,"Sigurd: Come again? You seem angry, but-"
559,"Lewyn: Don't play dumb! Think about the people of all the countries that you're flattening! You come barging in, swords flashing, and all you do is ruin the lives of normal folk who're trying to make a living here!"
560,"Sigurd: You're right. My apologies, Lewyn... I didn't even think about that, but I can't stand knowing I've done this to them."
561,"Lewyn: Words are just words without actions backing them up. If you really feel so bad, then why not pull your army out?"
562,"Sigurd: Mm, you're right... Very well. I'll consult with my troops and arrange a retreat."
563,"Lewyn: Wait, you're serious about this?"
564,"Sigurd: Of course. I've been mulling over retreating for a while already, and you just gave me the answer to all of this. I've had enough of the war approach. I think I'd rather seek a diplomatic answer."
565,"Lewyn: Yeah, no. Trying to get through to Chagall now would be a total waste of everyone's time. Besides, if you lot pull out now, then nothing stands between a peeved king and all the citizens who've helped you so far. Are you sure you're okay with leaving them all hanging like that?"
566,"Sigurd: Well, no, but... Er... I..."
567,"Lewyn: Ahahaha! Y'know, I guess I was wrong about you. You're alright, Sigurd. Say, why don't I help you finish this fight up?"
568,"Sigurd: Er... Okay, I suppose... Who are you, anyway?"
569,"Lewyn: Who, me? I'm just a wayward bard, my friend..."
570,"Beowolf: Hey, you! You're that Nordion lady, aren't ya?"
571,Lachesis: E-excuse me?! Such boorishness! What manner of lowlife is asking?
572,"Beowolf: Oh, er, sorry 'bout that, ma'am. The name's Beowolf, a hired blade."
573,Lachesis: What do you want?
574,"Beowolf: Uh... Well, I just wanted to give ya a quick heads up about fightin'. See, war ain't the fun and games you're used to. And someone as green as you... Well, you're gonna get in the way. Besides, a princess's a princess. Why not run along back to your castle now?"
575,Lachesis: H-how dare you! My business in battle is just that: my business! Not yours! I'll nail your foul mouth closed!
576,Beowolf: Heh. You really are Eldigan's sister. Shoulda known you wouldn't be a pushover.
577,Lachesis: What's that? Do you know my brother?!
578,"Beowolf: Oh, yeah. Eldigan and me, we go way back. I'd never've been so noisy if he hadn't asked me to keep an eye on ya."
579,"Lachesis: Is that so? Oh, I'm sorry for snapping at you so."
580,"Beowolf: Eh, I've seen a lot worse in me time. Hey, how about a quick battle lesson? Eldigan thought it'd be a big help."
581,"Lachesis: Why, thank you. I'd like that."
582,"Alec: Hey! You're Silvia, aren't you? Excuse me for being so foward, but you're adorable!"
583,"Silvia: Finally! Here I was, thinkin' this army's nothin' but stiff and borin' military types. It's about time someone appreciated me!"
584,"Alec: Heh, I guess I'm the only decent guy around here. Glad I found you."
585,"Silvia: Thanks! Me, too!"
586,"Alec: I guess we'll be here a while, so how about dinner sometime? Bet that'd be nice."
587,"Silvia: Ooh, yeah! Maybe I'll dance for you too! I've got a special one that nobody's seen yet. It's kinda embarrassing, 'cause it's VERY special. Maybe I'll show it to ya, though!"
588,"Alec: Y-you will? Oh, I can't wait!"
589,Silvia: Eee! It's the great Lord Sigurd!
590,"Sigurd: Er... Hello, there? You're a dancer, right? The battlefield is too dangerous for the likes of you. Go back to the castle."
591,"Silvia: Come on, sir! Don'tcha know who I am? I'm Silviaaaaaaa! You can call me Silvie if ya want, though!"
592,"Sigurd: Look, I'm sorry, but I really don't have the time to look after children. Be a good little girl and run along back to the castle, alright?"
593,"Silvia: Rrrgh... Good little girl?! Look at me! How d'you look at someone this hot and think ""little girl""?! What is wrong with you? Never thought ya'd be such a borin' old stiff, just like everyone else 'round here..."
594,Sigurd: Enough! I have work to do.
595,"Silvia: Sigh... Oh, well. Back to being a lone, delicate flower, sprouting in a battlefield... My beauty is nothing to the tide of bodies..."
596,Sigurd: Ugh... What in the world is...
597,"Erinys: Lord Sigurd, I presume?"
598,"Sigurd: I am indeed. And you, madam?"
599,"Erinys: My name is Erinys. I'm a royal knight of Silesse. I wish to join your army, so as to keep an eye on Prince Lewyn."
600,Sigurd: Er... Prince Lewyn? What are you on about?
601,"Erinys: My lord Lewyn is the rightful heir to the Silessian crown. He is a scion of Ced, the Wind Crusader, and is the sole inheritor of his power."
602,"Sigurd: Wait, THAT Lewyn?! Heh... I knew there was something odd about him, but I'd never have thought him to be Silessian royalty. Any idea why he's pretending to be a bard?"
603,"Erinys: That's a long story, sir, and I'm hardly the most qualified to tell it. Perhaps try asking him later, but for now..."
604,"Sigurd: Fair enough. It's hardly my business, anyway. I'm glad you're here, Erinys. A pegasus knight among us would be a great help. Would you mind aiding us in battle?"
605,"Erinys: Yes, sir! I'll do my part!"
606,"Arden: ...Sigh. I don't get it. No matter how hard I train or how strong I get, I'm still the butt of every joke 'round here. Maybe if I were more like Alec, with how he can attack twice... That'd be all I need to get a bit of respect, methinks... and maybe a cute lass while I'm at it... Hee hee. But I'm still just me... Back to the ol' grind, I suppose... Hang on? What's this little ring thing? Ooh, maybe it's one of those magical ones I keep hearing about. That'd be grand, wouldn't it? Let's try her on... Hm... Hwooooarh! W-what's this power I'm feeling?! IS this what Alec feels like all the time?"
607,"Generation 1
"
608,"Chapter 3: Lionheart Eldigan
"
609,"King Chagall has fled Agusti's fall and moved his royal court to Madino Castle in the north. Honoring his promise to Eldigan, Sigurd allows Chagall his freedom and does not interfere. Sigurd adopts Agusti as his headquarters, and while his troops there recuperate, he persists in negotiating Agustria's return to governance by its own king. Despite his determination to restore Chagall's rule, his orders from Belhalla never change: to remain in Agusti and to govern its citizens. Scarcely six months have passed, and yet Grannvale's ruling administrators have already grown arrogant and have taken to abusing their power over Agustria for their own gain. Day by day, the Agustrian people grow ever wearier of Grannvale's actions. Before long, as he feared, Sigurd finds himself yet again caught in a new conflict. Reports abound of Chagall raising his army anew at Madino Castle, vying to reclaim his lost capital from Sigurd. Further north beyond Madino, the reviled pirates of Orgahil prepare themselves to sweep in and profit from the land's chaos. Belhalla's orders demand that Sigurd must maintain control of Agusti above all else. Sigurd's heart lies heavy in the face of the impending crisis. Southwest of Madino, Eldigan's forces hold the defenses of Sylvale Castle. The looming battle for Agustria... A trial between friendship and loyalties. Before Sigurd looms a final battle in Agustria's north: a showdown fated to shape the course of Jugdral's history.
"
610,"Speaking with the Sylvale border guard
"
611,"Chagall: Is the army ready to move in? Those fools couldn't possibly see this coming. Right, as arranged. Move out! This is our final chance to return Agusti to our control. Just look at them... Lingering in my kingdom, oh-so-carefree. ...I grow weary of them. They will pay dearly for this! Jacobi! Where's that lousy sellsword gotten to this time?!"
612,"Jacobi: Need me, do you?"
613,Chagall: I've seen just how good a fighter you are. You're in charge of the castle defenses.
614,"Jacobi: Yeah, I know... Might be a boring job, but you're payin' awfully well for it. Let's see 'em learn to fear my bolt sword."
615,Chagall: That's what I like to hear. Don't fail me.
616,"Chagall: Now, Eldigan's still at Sylvale, is he? Hm... How will he take this? I wonder..."
617,"Soldier: Milord, we have a problem! The Madino army appears to be preparing for battle!"
618,"Eldigan: What?! What is His Majesty thinking, doing something so rash? Blast... To think, we were so close to returning Agusti to him! Gah... I couldn't possibly fight Sigurd. What in the world can I do now..."
619,"Dobarl: Oi, cap'n! Looks like the mainland down south's gettin' ready for 'nother war. This is gettin' interestin'... This is our chance, I reckon, with nuthin' stoppin' us from fleecin' the villages. Both them armies'll be at each other's throats, so there'll be nobody interested in gettin' between us an' th' villages."
620,"Brigid: Shut it, Dobarl! I won't allow any petty thefts under my watch. I refuse to let us sink so low. Don't forget, we're heroic thieves. That's what the name of Orgahill now means to the world!"
621,Dobarl: Bah! What self-respectin' pirate just lets the loot sit there an' does nothing?! The cap'n's gone soft!
622,"Pizarl: Now, now. Calm down, Dobarl, me mate. I've got me a li'l idea. That wench struts aroun' like the boss, but she ain't really the ol' cap'n's sprog. The cap'n jus' found 'er lost when she as a tiny thing an' raised 'er as 'is own. She still took over when 'e died, but little she knows she ain't really his brat. She ain't the real boss, so there's nuffin' t'worry 'bout. Now, let's go 'elp ourselves to sum treasure!"
623,"Oifey: Dire news, sire! King Chagall's army has struck, and they have the castle surrounded!"
624,Sigurd: What?! That fool... We were so close to finally withdrawing from Agustria. There's no sense in attacking us now! Where in blazes is Eldigan...
625,"Oifey: That isn't all, sire. It appears that pirates from Orgahil are attacking amidst the confusion."
626,"Sigurd: Is that so... I suppose we've no choice, then. Ready everyone for battle."
627,"Deirdre: My love... You're about to fight again, aren't you?"
628,"Sigurd: I'm afraid so. I'm sorry, Deirdre, but you mustn't come with me this time. Seliph is but a newborn, and he needs you."
629,"Deirdre: Yes, dear..."
630,"Sigurd: You needn't look so anxious, Deirdre. I'll be back before long. I promise. Shannan, I've a favor to ask of you. Would you look after Deirdre and Seliph, please?"
631,Shannan: Of course! Don't worry about a thing.
632,"Sigurd: Ha! As spirited as ever, Shannan. At the very least, Deirdre, he ought to keep you in good cheer. Don't worry about a thing, Deirdre. I'll be back for you. I promise."
633,Deirdre: Milord...
634,"Knight: We're not involved in this battle, on Lord Eldigan's orders. Move along."
635,"Oifey: King Chagall is nowhere to be found, sire."
636,"Sigurd: I see... He must have fled to Sylvale Castle, Eldigan is still posted there, after all. His Cross Knights are the last remains of Agustria's army. At this rate, all should be well if we can subdue them, but..."
637,"Oifey: Sire, we have a visitor. Father Claud of Edda has just arrived."
638,"Sigurd: Father Claud?! See him in, please."
639,"Claud: It's been a long time, Lord Sigurd. We need to talk. I regret to say that I bring dreadful news from the fatherland."
640,"Sigurd: What is it, Your Grace? What in the world could have happened?"
641,Claud: Prince Kurth is dead. Somebody murdered him en rout from Isaach.
642,Sigurd: What?! This can't be... Who could have done this?
643,"Claud: Lord Byron was once constantly by His Highness's side... Yet, ever since his murder, he has been nowhere to be found. I regret to say this, but... As it stands, Lord Byron - your father - is the prime suspect."
644,Sigurd: Wh-what?! That's impossible!
645,"Claud: I regret to say that there's been naught but horrid rumors in Grannvale lately. Among them are those which allege that you and your father worked in concert to assassinate the prince... Alas, His Majesty's anguish at the affair has rendered him dreadfully ill."
646,"Sigurd: My father was already the prince's closest confidant. What could he have possible gained from the prince's demise?! Surely, shouldn't Reptor, Lombard, and the others who opposed the prince be the likely culprits?"
647,"Claud: I am of the same mind, but we've no evidence tying either to the crime. And Reptor and his minions currently hold a great sway over the royal court."
648,"Sigurd: What about Lord Arvis, His Majesty's aide? Do you know where he stands on this?"
649,"Claud: I cannot say for sure. He seems to hold no enmity toward you, but I am loath to consider him an ally..."
650,"Sigurd: Hm... I'm worried for my father. If I could, I'd head home now and do what I can to help, but my orders haven't changed. I still need to hold Agustria. Please, Your Grace... Do you have any idea what I should do?"
651,"Claud: I am on my way to the Tower of Bragi, on the island to the north-west of here. As an heir to the great Saint Bragi, if I pray at our sacred tower, then the truth shall be revealed to me alone. With this knowledge, I can convince His Majesty of Byron's innocence. You needn't worry, Lord Sigurd."
652,"Tailtiu: Claaaaaud! C'mon, let's go! Stop chewing off the poor man's ear. I'm getting bored here."
653,Sigurd: Hm? Aren't you Tailtiu of House Friege? What are you doing with Father Claud?
654,Tailtiu: Wouldn't you worry if I left him to wander all on his lonesome? Somebody's got to protect him.
655,"Sigurd: But you're Duke Reptor's daughter, so..."
656,"Tailtiu: I just can't wrap my head around Father's schemes, y'know? Besides, I love the priest!"
657,"Claud: Gods, give me strength to cope with this child... Anyway, I'll rendezvous with your group once I've learned the truth. I pray we'll both return home this day."
658,"Sigurd: As do I, Father Claud. As do I. I can't thank you enough."
659,"Deirdre: Shannan, did you hear the news? Sigurd has captured Madino Castle. I... I need to see him again!"
660,"Shannan: Deirdre, no! I can't let you do that. It's still too dangerous to go out there now, and Seliph still needs you!"
661,Deirdre: I know. I want you to look after Seliph while I'm gone.
662,Shannan: No way! I'm just a kid. I can't look after a baby all by myself.
663,"Deirdre: I won't be long. I promise. Please, Shannan... I implore you..."
664,"Shannan: Okay, fine. I'll look after him. Just be careful out there and get back here as soon as you can, okay?"
665,"Deirdre: Thank you, Shannan. I'm sorry, Seliph. I'll be back for you right away."
666,Manfroy: Cigyun's daughter... I've found you at last...
667,Deirdre: Oh? Who are you? Wait... How do you know my mother?
668,"Manfroy: Kehehehe... The day of your rebirth is upon us. Through my dark magic, the slate of your life will be cleansed, paving the way for your true husband... Your fate was written the day you were born. There is no use in fighting destiny."
669,Deirdre: Wh-what are you doing?! Stop it! No!! ...Aaaah... Sig... u... r...
670,"Chagall: And just what do you think you are doing, Eldigan?! If you hadn't dawdled away your day here, then perhaps we wouldn't have lost Madino! Ah, but that's part of your plan, isn't it?! You're part of their plot to destroy Agustria, traitor!"
671,Eldigan: Your Majesty... How could you say that?
672,"Chagall: What's this? Do you dare to be displeased? To think, you've forgotten my father's favor, all to idly stall for time... You're a disgrace to the knighthood!"
673,"Eldigan: There's nothing more I can do to convince you... Very well, Your Majesty. My men and I will move out post-haste. I am proud to be a paladin of Agustria. If I must die, it shall be with sword in hand! By your leave, Your Majesty."
674,"Eldigan: This is it, men. It's time for us to enter the fray... Perhaps for the last time. I count myself the luckiest commander there is for your years of loyalty to me. The fatherland's fate hinges on this final battle. Do not let Agustria down. Cross Knights! MOVE OUT!"
675,"Chagall: Eldigan's finally moved out, has he? Pompous twit... The rest of you, fortify the defenses! I'm in command now!"
676,"Sigurd: Eldigan, please! Lay down your sword! I don't want to fight you! I still have every intention of returning Agusti to Chagall! All I need is a little more time, I swear!"
677,"Eldigan: ...Sigurd. I'm sorry, but I grow weary of these excuses. We stand now as two knights on the battlefield, sword to an honorable duel. Draw, Sigurd! So long as I wield the demon blade, Mystletainn, I won't be the one to fall this day!"
678,"Lachesis: Brother, stop! It's me, Lachesis! This pointlessness has gone on long enough! Your actions are utterly baffling! Would you really betray Sigurd, your friend? Is this what you call a knight's pride?! Please, brother! Believe in Sigurd. Give him even the tiniest amount more time to finish his job. We don't need to fight."
679,"Eldigan: Lachesis... Look, don't cry. Fighting is my only choice. Please don't make this harder than it already is. His Majesty's death will spell the death of Agustria, too, and I cannot allow that."
680,"Lachesis: That isn't true! Everything hinges on Chagall laying down his arms. Sigurd never had any interest in fighting, and has even less interest in continuing if you stop. Brother... Please. You lead the Cross Knights! Chagall simply cannot ignore your counsel!"
681,"Eldigan: ...You're right, Lachesis. I'll try and persuade His Majesty, one more time. If I must risk my life, I'd rather risk it to stop this blasted war than to fight my friend. Any knight would do the same. Lachesis... here. This sword is for you."
682,"Lachesis: Isn't this an Earth Sword?! ...Brother, you can't be-"
683,"Eldigan: This is a last memento, in case I... I'm sorry, Lachesis. You must survive!"
684,"Lachesis: W-wait! Stop! Don't go, Eldie!"
685,"Eldigan: Your Majesty, please order a retreat! There's no use in continuing this fight. Agusti shall be returned to Your Majesty someday, but it must happen peacefully."
686,"Chagall: Eldigan! How dare you abandon the battle to spout such nonsense! You couldn't hide your true colors forever, traitor! Men! Seize this... this worm! Off with his head! Humiliate him! Parade his shame before the world!"
687,Eldigan: I... this was all in vain... This spells Agustria's doom-
688,"Chagall: Tch, enough! Accept your death quietly, traitor! Finish him! Do it, right here, right NOW!"
689,Eldigan: Lachesis...
690,Sigurd: W... Why... Why did this happen? Why couldn't we save Eldigan?! Has this damned war been in vain all along...
691,"Oifey: I'm sorry, sire, but there was nothing you could have done. I know it hurts, but... For now, the best we can do is work to realize Eldigan's wishes, and give the Agustria people the peace they deserve."
692,Chagall: Travant! I trust your wyvern rider unit is ready?
693,"Travant: You can rest assured, Chagall. We'll deliver on your expectations."
694,Chagall: Hmph. I suppose even these common sellswords ought to do a better job for me than all of my worthless servants... Don't you dare let me down!
695,Papilio: Pick up the pace! Agustria's right ahead! Our targets are the knights of Grannvale. Take your fill of battle! Sear the name of Thracia into the memories of this land!
696,"Travant: Ugh... Papilio failed, did he? That does it. It's time to withdraw. I refuse to fall with this flaming wreck of a country. Heh, farewell, King Chagall... You fool."
697,Sigurd: Eldigan...
698,"Oifey: Sire... I know this is hard, but please, you mustn't lose heart just yet. By the way, Shannan has just arrived from Agusti. He'd like a word with you, sire."
699,Sigurd: Shannan?
700,"Shannan: Sigurd! I'm sorry... I'm so, so sorry!"
701,"Sigurd: What's happening, Shannan? Why are you crying?"
702,"Shannan: Deirdre's gone! She left the castle and was looking to talk to you, but she never returned. I'm sorry! I failed to protect her..."
703,"Sigurd: What?! This can't be happening! And Seliph... Shannan, what about my son?"
704,Shannan: I've got Seliph with me. See? Here he is. But Deirdre...
705,"Sigurd: I see... Shannan, this isn't your fault. Don't worry about it. We'll find her. No matter what it takes, I'll find her."
706,"Shannan: B-but, I... I should've tried harder to stop her! I'm so sorry, Sigurd!"
