,0
2180,"Flayn: May I let you in on something, Professor? My brother can be a bit...callous. He told me that he was concerned about you, and hinted that perhaps you would be better off patrolling a coffin!"
2181,"Seteth: That was said in jest, Flayn. And in confidence. Please just remain by my side and do not cause any more trouble. As a professor, you would do well to remember that it is your duty to guide your students down the path of righteousness."
2182,"Flayn: Please excuse us, everyone. We shall see you again after the ceremony has concluded!"
2183,Hubert: A coffin. How fascinating.
2184,"Edelgard: Hurry, Professor. We must find a place to hide where we can guard the stairs to the Holy Mausoleum. If the enemy moves as predicted, we should be able to cut off their escape path and capture every last one of them."
2185,"Hubert: The Rite of Rebirth is about to begin, but we still don't know what our enemy is after."
2186,Edelgard: We have no choice but to deal with the situation as it unfolds.
2187,Ferdinand: That does not sound like you at all. I suppose you'll be needing my help on this one.
2188,"Caspar: It doesn't matter where they go, they won't get past me. I'll never let them near Lady Rhea!"
2189,"Edelgard: Ugh, Caspar, focus. Our mission is to find out what their true aim is."
2190,"Seteth: You seem a mite too relaxed for my liking. The Goddess's Rite of Rebirth is about to begin. While we are in the Goddess Tower, we are relying on you to secure the locations that are lacking in defense."
2191,"Flayn: May I let you in on something, Professor? My brother can be a bit...callous. He told me that he was concerned about you, and hinted that perhaps you would be better off patrolling a coffin!"
2192,"Seteth: That was said in jest, Flayn. And in confidence. Please just remain by my side and do not cause any more trouble. As a professor, you would do well to remember that it is your duty to guide your students down the path of righteousness."
2193,"Flayn: Please excuse us, everyone. We shall see you again after the ceremony has concluded!"
2194,Hubert: A coffin. How fascinating.
2195,"Edelgard: A coffin... Professor, I do know of one location that has potential. If you can't think of another option, follow me to the Holy Mausoleum beneath the monastery."
2196,Dimitri: The Goddess's Rite of Rebirth is finally here. Let's move ahead with our plan.
2197,"Dedue: Leave it to me. Professor, Are you in as well?"
2198,"Byleth:
Choice 1: Of course.
Ingrid: We've narrowed down our objective...kind of. So, let's show everyone that we can carry out our duties better than anyone!
Choice 2: I'm not sure about this.
Mercedes: Oh dear. Our professor seems to lack confidence in our plan. That is not very reassuring.
Choice 3: I'm hungry.
Annette: Umm... Oh! Well, I'll be sure to whip you up some tasty treats when this is all over!"
2199,"Choice 1: Of course.
Ingrid: We've narrowed down our objective...kind of. So, let's show everyone that we can carry out our duties better than anyone!"
2200,"Ingrid: We've narrowed down our objective...kind of. So, let's show everyone that we can carry out our duties better than anyone!"
2201,"Choice 2: I'm not sure about this.
Mercedes: Oh dear. Our professor seems to lack confidence in our plan. That is not very reassuring."
2202,Mercedes: Oh dear. Our professor seems to lack confidence in our plan. That is not very reassuring.
2203,"Choice 3: I'm hungry.
Annette: Umm... Oh! Well, I'll be sure to whip you up some tasty treats when this is all over!"
2204,"Annette: Umm... Oh! Well, I'll be sure to whip you up some tasty treats when this is all over!"
2205,"Dimitri: We're counting on you, Professor."
2206,"Seteth: You seem a mite too relaxed for my liking. The Goddess's Rite of Rebirth is about to begin. While we are in the Goddess Tower, we are relying on you to secure the locations that are lacking in defense."
2207,"Flayn: May I let you in on something, Professor? My brother can be a bit...callous. He told me that he was concerned about you, and hinted that perhaps you would be better off patrolling a coffin!"
2208,"Seteth: That was said in jest, Flayn. And in confidence. Please just remain by my side and do not cause any more trouble. As a professor, you would do well to remember that it is your duty to guide your students down the path of righteousness."
2209,"Flayn: Please excuse us, everyone. We shall see you again after the ceremony has concluded!"
2210,Dedue: It's time.
2211,"Dimitri: All right. Let's stick to the plan, and go hide where we can watch over the entrance to the Holy Mausoleum. If anyone suspicious enters, we'll follow them in and take them down. Got it?"
2212,Dimitri: The Goddess's Rite of Rebirth is finally here. Yet we still don't know what the enemy is after... I suppose all we can do is try to cope with whatever should occur as we're patrolling the monastery.
2213,"Felix: Heh. Nothing like being a step behind, eh?"
2214,"Annette: Oh! I thought we might get hungry during our patrol, so I baked up some yummy treats for us. I may have messed them up though...just a bit."
2215,Dimitri: Annette... Don't tell me that explosion in the kitchen last night was–
2216,"Seteth: You seem a mite too relaxed for my liking. The Goddess's Rite of Rebirth is about to begin. While we are in the Goddess Tower, we are relying on you to secure the locations that are lacking in defense."
2217,"Flayn: May I let you in on something, Professor? My brother can be a bit...callous. He told me that he was concerned about you, and hinted that perhaps you would be better off patrolling a coffin!"
2218,"Seteth: That was said in jest, Flayn. And in confidence. Please just remain by my side and do not cause any more trouble. As a professor, you would do well to remember that it is your duty to guide your students down the path of righteousness."
2219,"Flayn: Please excuse us, everyone. We shall see you again after the ceremony has concluded!"
2220,Dedue: It's time.
2221,"Dimitri: OK. I've narrowed the possibilities down to just a few locations that seemed especially suspect. Let's tackle them one by one. The second floor, the white tower, and deep underground, the Holy Mausoleum."
2222,Claude: The Rite of Rebirth is finally underway. Time to see if our hunch was right.
2223,"Hilda: Ugh, I hope it's not. Then we wouldn't have to fight anyone."
2224,"Byleth:
Choice 1: Our hunch is right.
Ignatz: We've all come to this conclusion together. I'm sure we got it right.
Choice 2: We are mistaken.
Lorenz: Do you really believe that, Professor? Claude certainly looks confident.
Choice 3: Only the goddess knows.
Marianne: Dear Goddess... Please protect us..."
2225,"Choice 1: Our hunch is right.
Ignatz: We've all come to this conclusion together. I'm sure we got it right."
2226,Ignatz: We've all come to this conclusion together. I'm sure we got it right.
2227,"Choice 2: We are mistaken.
Lorenz: Do you really believe that, Professor? Claude certainly looks confident."
2228,"Lorenz: Do you really believe that, Professor? Claude certainly looks confident."
2229,"Choice 3: Only the goddess knows.
Marianne: Dear Goddess... Please protect us..."
2230,Marianne: Dear Goddess... Please protect us...
2231,"Claude: Right or wrong, the clock is ticking. All we can do now is stick to the plan."
2232,"Seteth: You seem a mite too relaxed for my liking. The Goddess's Rite of Rebirth is about to begin. While we are in the Goddess Tower, we are relying on you to secure the locations that are lacking in defense."
2233,"Flayn: May I let you in on something, Professor? My brother can be a bit...callous. He told me that he was concerned about you, and hinted that perhaps you would be better off patrolling a coffin!"
2234,"Seteth: That was said in jest, Flayn. And in confidence. Please just remain by my side and do not cause any more trouble. As a professor, you would do well to remember that it is your duty to guide your students down the path of righteousness."
2235,"Flayn: Please excuse us, everyone. We shall see you again after the ceremony has concluded!"
2236,Hilda: Seteth is way too overprotective. He reminds me of my brother.
2237,"Claude: Come on, Teach. I know a hidden spot where we can monitor the stairs that lead to the Holy Mausoleum. If there's anyone down there, they'll be trapped like the rats they are. We'll just have to take them down without getting bitten."
2238,Hilda: Oh! The Goddess's Rite of Rebirth is almost starting. But we didn't figure out what the enemy's real plan is...
2239,Claude: Worry not. I've got it all figured out.
2240,Hilda: Really? I guess I shouldn't be surprised. What did you come up with?
2241,"Claude: Last night, I imagined myself as the enemy and prowled around the monastery. That's when Master Thief Claude came across something very interesting..."
2242,"Seteth: You seem a mite too relaxed for my liking. The Goddess's Rite of Rebirth is about to begin. While we are in the Goddess Tower, we are relying on you to secure the locations that are lacking in defense."
2243,"Flayn: May I let you in on something, Professor? My brother can be a bit...callous. He told me that he was concerned about you, and hinted that perhaps you would be better off patrolling a coffin!"
2244,"Seteth: That was said in jest, Flayn. And in confidence. Please just remain by my side and do not cause any more trouble. As a professor, you would do well to remember that it is your duty to guide your students down the path of righteousness."
2245,"Flayn: Please excuse us, everyone. We shall see you again after the ceremony has concluded!"
2246,Hilda: Seteth is way too overprotective. He reminds me of my brother.
2247,"Claude: Back to the subject at hand. What I found last night was a sealed coffin in the underground Holy Mausoleum. I did some research, and the only time you can easily get in and out of that place is during the Rite of Rebirth. And because of that alleged assassination plot, it has even thinner defenses than usual. It's all too clear."
2248,Suggested Level: 7
2249,Victory Conditions: Defeat the enemy commander.
2250,"Defeat Conditions:
(Casual Mode) All of your units fall in battle, or 25 turns pass.
(Classic Mode) Byleth or Edelgard/Dimitri/Claude falls in battle, or 25 turns pass."
2251,"(Casual Mode) All of your units fall in battle, or 25 turns pass."
2252,"(Classic Mode) Byleth or Edelgard/Dimitri/Claude falls in battle, or 25 turns pass."
2253,Edelgard: We were right. Unwanted gusts have come to visit.
2254,Mysterious Mage: Those Central Church dastards have spotted us... Buy me some time while I open the seal on the casket!
2255,Western Church Soldier: I'm on it.
2256,Edelgard: We were one step too late. Our unwanted guests are already here.
2257,Mysterious Mage: Those Central Church dastards have spotted us... Buy me some time while I open the seal on the casket!
2258,Western Church Soldier: I'm on it.
2259,Edelgard: Our enemy appears to be after the tomb of Saint Seiros in the back. Are they attempting to steal her bones? It would be best to defeat them before the achieve their aim.
2260,Defeat the enemy general within 25 turns and protect the casket.
2261,Edelgard: Look closely... There are contraptions of some sort on the floor. We must pay attention to our enemies' weapons and advance while attacking them from advantageous positions.
2262,Mysterious Mage: Death Knight! Prove your strength and scatter these fools!
2263,Death Knight: I don't take commands. Or waste my time on weaklings.
2264,Edelgard: That knight is a powerful enemy... Let's do all we can to avoid him.
2265,Dimitri: It is as we suspected. The enemy is within.
2266,Mysterious Mage: Those Central Church dastards have spotted us... Buy me some time while I open the seal on the casket!
2267,Western Church Soldier: I'm on it.
2268,Dimitri: We're too late... The enemy is already in here.
2269,Mysterious Mage: Those Central Church dastards have spotted us... Buy me some time while I open the seal on the casket!
2270,Western Church Soldier: I'm on it.
2271,Dimitri: The enemy is after the casket of Saint Seiros. Do they intend to steal her bones? We must defeat those enemies before they open the casket.
2272,Defeat the enemy general within 25 turns and protect the casket.
2273,Dimitri: But look closely at the ground... There are contraptions of some sort in place. We'll have to look closely at the enemies' weapons and advance while attacking them from the best positions possible.
2274,Mysterious Mage: Death Knight! Prove your strength and scatter these fools!
2275,Death Knight: I don't take commands. Or waste my time on weaklings.
2276,Dimitri: That knight looks like he has experience. It would be foolish to challenge him recklessly.
2277,Claude: Our guess was spot on. Looks like we have company.
2278,Mysterious Mage: Those Central Church bastards have spotted us... Buy me some time while I open the seal on the casket!
2279,Western Church Soldier: I'm on it.
2280,Claude: We're late to our own party... Looks like the our company is already here.
2281,Mysterious Mage: Those Central Church dastards have spotted us... Buy me some time while I open the seal on the casket!
2282,Western Church Soldier: I'm on it.
2283,Claude: Looks like the enemy is going after the casket in the back. Maybe they're going after the saint's bones? Weird. I'd like to defeat them before they can finish the job.
2284,Defeat the enemy general within 25 turns and protect the casket.
2285,Claude: But did you notice? Look closely at the ground. There's some kind of contraption on certain parts of the floor. The smart move is to advance while finding the best fighting positions we can based on the enemy's weaponry.
2286,Mysterious Mage: Death Knight! Prove your strength and scatter these fools!
2287,Death Knight: I don't take commands. Or waste my time on weaklings.
2288,"Claude: I'm getting a really disturbing vibe from that guy... No one go near the evil-looking knight, OK?"
2289,"Mysterious Mage: The reinforcements haven't arrived?! If they approach from behind, we can attack them from both sides..."
2290,Mysterious Mage: It's no use! The seal is broken. You can't— Huh? A sword?
2291,The contents of the casket were stolen... You have been defeated. Use Divine Pulse to turn back time.
2292,Death Knight: Like moths to a flame...
2293,Edelgard: There's no way around it... I accept your challenge!
2294,Death Knight: Oh? This will be fun...
2295,"Mercedes: Oh my, how frightening! Won't you please go easy on me?"
2296,Death Knight: You... Was this meeting...preordained?
2297,Mercedes: Hmm? What do you mean?
2298,"Death Knight: I told you that if you fled, I would not chase you. But it seems you wish to die..."
2299,Death Knight: I didn't expect to encounter someone like you... How fortunate.
2300,Mysterious Mage: You're too late! The seal will be broken any minute now...
2301,Mysterious Mage: It's no use! The seal is broken. You can't– Huh? A sword?
2302,Death Knight: That sword is...I see. What a pleasant surprise. (Death Knight teleports away)
2303,"Edelgard: Ugh, he got away! That sword... Why is it –"
2304,"Hubert: That's the sword that was in the casket. Seems to be shimmering, almost as though..."
2305,Death Knight: That sword is...I see. What a pleasant surprise. (Death Knight teleports away)
2306,Dimitri: He got away... We have no choice but to let them go for now. Professor... The way that sword is glowing. I wonder...
2307,Death Knight: That sword is...I see. What a pleasant surprise. (Death Knight teleports away)
2308,"Claude: The jerk got away. Was that magic? We can't even chase after him. Hey, Professor. The way that sword is shining... Do you think it could be..."
2309,Catherine: Is the intruder here?! Oh... Looks like you have this under control. You! Round up any stragglers.
2310,Knight of Seiros: Will do!
2311,"Seteth: As all of you have committed a breach of faith, the archbishop will now pass judgement."
2312,"Shamir: Inciting a Kingdom noble to rebel. Unlawful entry. The attempted assassination of the archbishop. An attack on the Holy Mausoleum. It is unnecessary to go on, followers of the Western Church."
2313,Priest: What?! We have nothing to do with the Western Church!
2314,Seteth: You have already been identified. Please spare us your second-rate theater.
2315,"Rhea: Dishonoring a holy ceremony is worthy of death for a member of the church. You are well past the hope of redemption. If you have any grace remaining, you will willingly offer your life as atonement for this crime."
2316,Priest: No! This isn't what we were told would happen! We've been deceived!
2317,"Shamir: It's no use arguing. Whatever your excuse, the punishment stands."
2318,Rhea: May your souls find peace as they return to the goddess...
2319,Priest: Wait! Please! The goddess would never forgive you for our execution!
2320,Priest: Monster! We know you've already slaughtered many of our fellow brethren like this!
2321,"Rhea: This concludes the investigation. Please remove these poor, lost souls from my sight."
2322,"Edelgard: That's that, I suppose. The assassination attempt, the attack on the Holy Mausoleum... It was all the Western Church's doing. That masked knight who led the attack somehow managed to disappear without a trace."
2323,Hubert: The Church of Seiros clearly isn't as unified as it would hope to appear. It seems the bishop of the Western Church was always opposed to the church being ruled centrally from Garreg Mach. Perhaps they hope to remove the archbishop in order to completely strip the Central Church of its authority.
2324,"Byleth:
Choice 1: The Western Church...
Choice 2: The Central Church?"
2325,Choice 1: The Western Church...
2326,Choice 2: The Central Church?
2327,"Edelgard: Ugh, that's right. Jeralt mentioned that you were raised without any exposure to the church. In order to function more efficiently, the Church of Seiros is split into several smaller entities. The Central Church is the largest and leads the organization from Garreg Mach."
2328,"Hubert: The Western Church extends from Castle Gaspard, where Lord Lonato rebelled into the far west. They can be found just beyond the most renowned stronghold of the Kingdom, the Fortress City of Arianrhod."
2329,Edelgard: It seems the knights have been tasked with subduing the leaders of the Western Church. We may be give an opportunity to help them with their mission.
2330,"Hubert: To think...our own professor was born in Fódlan and yet knew nothing of the church. I never imagined explaining something so basic to an instructor of mine. You're something of a special case, are you not?"
2331,Edelgard: How strange that the archbishop would ask someone like that to lead her students. There's clearly more to that decision than we know.
2332,"Caspar: Lady Rhea is pretty scary sometimes...but to execute that whole group just like that? It seems harsh, even for her."
2333,"Bernadetta: If one of us does something bad, I wonder what she would do to us!"
2334,Dorothea: Professor... Do you agree with the archbishop's actions?
2335,"Seteth: There you are, Professor. It seems Lady Rhea would like a word with you. Come with me."
2336,Dimitri: There you have it... It seems that the assassination attempt and the attack on the Holy Mausoleum were all the work of the Western Church. As for the masked knight who led the attack... I'm afraid his whereabouts are yet unknown.
2337,Dedue: It makes no sense that the Western Church would try such a thing.
2338,"Dimitri: It just goes to show that the Church of Seiros is not completely united. The church is led by those here in Garreg Mach, and the Western Church doesn't have a strong voice on its governing council. I imagine the Western Church has harbored some resentment towards the Central Church for a while now."
2339,"Byleth:
Choice 1: The Western Church...
Choice 2: The Central Church?"
2340,Choice 1: The Western Church...
2341,Choice 2: The Central Church?
2342,"Dimitri: Ah, that's right. Jeralt did say that you grew up outside the influence of the church. The Church of Seiros is split into a few branches across Fódlan. The largest being the Central Church, which is headquartered right here at Garreg Mach."
2343,"Dimitri: The Western Church lies far to the west of Castle Gaspard, where Lord Lonato held his rebellion. It's situated on the far side of the Kingdom's most impressive fortress, Arianrhod. I imagine the Western Church's intention was to eliminate Lady Rhea, and the Central Church's authority along with her. Naturally, the knights will be riding out to question the Western Church's top officials. Or rather...to punish them."
2344,"Dedue: When they do, Your Highness, we will likely be asked to carry out said punishment."
2345,"Dimitri: Indeed. Now, I don't mean to be rude, Professor, but I must say that your situation is rather unusual. For someone to grow up in Fódlan and yet never have any contact with the Church of Seiros is...it's hard to believe."
2346,Dedue: I wonder why the archbishop would hire someone like that as a professor...
2347,"Ashe: So...those people from the Western Church were... Um, Lady Rhea had them killed, didn't she?"
2348,"Mercedes: Well, of course she did. Going against the teachings of Seiros like that. Quite unforgivable!"
2349,"Ingrid: Those who stray must be punished, I suppose. That said... Professor, I–"
2350,"Seteth: There you are, Professor. It seems Lady Rhea would like a word with you. Come with me."
2351,"Claude: I suppose that's that. The assassination attempt, the attack on the Holy Mausoleum... Looks like it was all a plot by the Western Church. It's just too bad that that masked knight who was leading the attack got away. Vanished without a trace."
2352,Hilda: But why would the Western Church want to attack Lady Rhea?
2353,Claude: Why? Take your pick of reasons. Relations with the Western Church aren't exactly friendly.
2354,"Byleth:
Choice 1: The Western Church...
Choice 2: What reasons?"
2355,Choice 1: The Western Church...
2356,Choice 2: What reasons?
2357,"Claude: Oh, that's right. Jeralt mentioned that you grew up completely isolated from the church. The Church of Seiros is split into a few different branches across Fódlan. The Central Church is headquartered right here at Garreg Mach."
2358,"Claude: Then there's the Western Church. Far west from Castle Gaspard, where Lord Lonato had his little rebellion, is the Fortress City of Arianrhod. It's the strongest fortress in the Kingdom. On the other side of it is the headquarters of the Western Church."
2359,Hilda: Not too smart to bicker with people who worship the same goddess as you.
2360,"Claude: The bishop of the Western Church must be pretty ambitious. Probably hopes to split off completely. In which case, he'd need to weaken the Central Church's influence. Killing Rhea is certainly one way to do that. To the shock of no one, I hear the knights have been sent to subdue the leaders of the Western Church. We'll probably get a chance to assist."
2361,"Hilda: You're an odd one, aren't you, Professor? How'd you make it this far in life without ever interacting with the church? I can't believe someone like you exists in Fódlan. It's too strange!"
2362,"Claude: If you think that's weird, consider the fact that Rhea hired Teach despite all that."
2363,"Raphael: So, those guys they caught... They all got the axe, right? That's brutal."
2364,Lysithea: Lady Rhea can be rather intimidating at times. In fact...she can be downright terrifying.
2365,Marianne: Professor. Those who cannot be saved must be delivered to the goddess for judgement. Is that not so?
2366,"Seteth: There you are, Professor. It seems Lady Rhea would like a word with you. Come with me."
2367,Arundel: The archbishop lives. Not that I had ever placed much faith in those swine from the Western Church.
2368,"Flame Emperor: I have news, both good and bad. The remains of Seiros were not in the tomb. However, something else was. The Sword of the Creator."
2369,"Arundel: Ah, the weapon wielded by that thief, the King of Liberation."
2370,"Flame Emperor: Thief? Hm. At any rate, it is now in the hands of the academy's new professor. I doubt you will be surprised to hear that the Crest Stone had already been removed from the sword when it was found."
2371,Arundel: Hmph. As expected. It would be foolish to keep both in the same location.
2372,"Flame Emperor: There's more. The professor was able to awaken the sword's true power. Even without the Crest Stone, the sword glowed red. The professor's Crest is compatible. There is no mistaking it."
2373,Arundel: Absurd. Using a Relic without its Crest Stone should be impossible... The King of Liberation's bloodline should not even... Hmm.
2374,"Flame Emperor: They must be allowed to keep it, for now. I do not have enough information about the professor to act. As for your request, I assent. The Death Knight is at your command. Use him well."
2375,Arundel: Good. I believe I will enjoy this a great deal...
2376,"Rhea: I cannot thank you enough for defeating those invaders in the Holy Mausoleum, and especially for protecting the Sword of the Creator. That sword is one of the Heroes' Relics, and the most precious artifact in the church's possession. It is also a weapon of terrifying power. For now...I will entrust the sword to you. Please, use it wisely."
2377,"Seteth: Lady Rhea, wait! Do you truly mean to give the Sword of the Creator to this stranger?! Surely it is not the sort of thing that one hands over so readily, even to someone who has the ability to wield it! If someone like Nemesis were to appear again, all of Fódlan would be consumed by war!"
2378,Byleth: Nemesis?
2379,"Seteth: Nemesis, the King of Liberation. He is an ancient king of mankind who was defeated by Seiros over a thousand years ago. When Fódlan was attacked by wicked gods, it is said that the goddess gifted Nemesis with the Sword of the Creator. Nemesis used that sword to defeat the wicked gods, saving all of Fódlan. Henceforth he was dubbed the King of Liberation. However, his power began to corrupt him until he, himself, turned to the darkness. Saint Seiros was forced to destroy him. Lady Rhea, I beg you to reconsider. Given a little more time, we could more accurately assess this stranger's abilities."
2380,"Rhea: No. I have faith, Seteth. Faith that our friend here will not be corrupted by wickedness. Since the death of Nemesis, none have been able to wield the Sword of the Creator. Now, after all those long years of being sealed away, it has returned and found a new master."
2381,"Seteth: I...understand. As you wish, Lady Rhea. There you have it, Professor. See that you do not betray the trust the archbishop has seen fit to bestow upon you."
2382,Sothis: The Sword of the Creator. The King of Liberation. Each tale is more confusing than the last! And I really can't read that Rhea at all... That sword is clearly precious... So why is she so keen to gift the thing to you?
2383,"Byleth:
Choice 1: It certainly is strange. (continued below)
Choice 2: The sword chose me.
Sothis: Is that a fact?"
2384,Choice 1: It certainly is strange. (continued below)
2385,"Choice 2: The sword chose me.
Sothis: Is that a fact?"
2386,Sothis: Is that a fact?
2387,"Sothis: I feel as though we have become entangled in a mystery... And there is one more thing that has been plaguing me. The Sword of the Creator... It somehow feels distinct from other Relics we have seen. Such as the one that... Oh goodness, what was her name? Ca... Cat..."
2388,"Byleth:
Choice 1: Catherine?
Sothis: Yes! Her!
Choice 2: Cat?
Sothis: What is wrong with that head of yours? Of course it's not a cat! Her name is Catherine."
2389,"Choice 1: Catherine?
Sothis: Yes! Her!"
2390,Sothis: Yes! Her!
2391,"Choice 2: Cat?
Sothis: What is wrong with that head of yours? Of course it's not a cat! Her name is Catherine."
2392,Sothis: What is wrong with that head of yours? Of course it's not a cat! Her name is Catherine.
2393,"Sothis: The Sword of the Creator differs from her Thunderbrand in one key way. It bears a hole...where something should have been, but is no more. I despise not knowing what is going on! It...it frightens me. And yet... I place my trust in you. I must. Whatever comes to pass...please swear to cut a path that is your own."
2394,"Claude: The Sword of the Creator… Pulled right from the legends. I finally found it, and yet it ended up in Teach's hands. Could I even use it anyway? Damn it. There's no telling what's to come…"
2395,"The ceaseless rains that satiate the verdant landscape of Fódlan are accompanied the fierce winds and mighty roars of thunder. This abundance of rain, sparkling as it falls against beams of emerging sunlight, is a constant reminder to the people of Fódlan that nature is ever wild and unpredictable. For when the rain finally does pause, the clouds part to give way to a glorious rainbow.
"
2396,"Audience Chamber | Daytime
"
2397,"Entrance Hall
"
2398,"Entrance Hall
"
2399,"Entrance Hall
"
2400,"It's unheard of.
"
2401,"This month's mission...
"
2402,"I am sorry...
"
2403,"I'm worn out.
"
2404,"What does that mean?
"
2405,"They must be desperate.
"
2406,"What could it mean?
"
2407,"Did no one consider the potential damage?
"
2408,"They chased me out.
"
2409,"Isn't it strange?
"
2410,"Graaargh!
"
2411,"So very mysterious...
"
2412,"I have never been traveling to that place...
"
2413,"So, Lord Rodrigue has come...
"
2414,"Complicated...
"
2415,"Why's he in the monastery?
"
2416,"Think of it...
"
2417,"What right do they have...
"
2418,"I'm so sorry…
"
2419,"Isn't it strange?
"
2420,"Where is he?
"
2421,"Take care of yourself.
"
2422,"What's Felix doing?
"
2423,"Sylvain...
"
2424,"What a disgrace to the nobility.
"
2425,"Muscles over Crests!
"
2426,"What's up with him?
"
2427,"Is it true?
"
2428,"They're fools.
"
2429,"All because of Crests...
"
2430,"It's been one thing after another.
"
2431,"Captain Jeralt seems worried.
"
2432,"I believe in you.
"
2433,"Jeralt was looking for you.
"
2434,"Accustomed to it yet?
"
2435,"The fish...
"
2436,"You acquitted yourself honorably.
"
2437,"I assure you, the pleasure is mine.
"
2438,"Mercedes...
"
2439,"Oh my...
"
2440,"Seems like everything's calmed down.
"
2441,"It must have been instigated.
"
2442,"I heard all about it.
"
2443,"I find the idea unsettling.
"
2444,"Everyone's talking...
"
2445,"Felix...
"
2446,"I'm pleased to meet you.
"
2447,"I'm an awful guard...
"
2448,"Was that really him?
"
2449,"The Leicester Alliance...
"
2450,"He reminds me of someone...
"
2451,"Not so easy for us, you know.
"
2452,"It's all so awful!
"
2453,"I don't want anyone thinking I'm like that.
"
2454,"Seems like a tough gig.
"
2455,"Nice sword.
"
2456,"Abysskeeper: Why is he still here...
"
2457,"Knight of Seiros: Lord Seteth requested my presence.
"
2458,"Aelfric set this whole place up for us.
"
2459,"If you ask me...
"
2460,"Are you looking for Captain Jeralt?
"
2461,"Something about a grave...
"
2462,"The graveyard?
"
2463,"Ah, so you found me.
"
2464,"This isn't enough...
"
2465,"Help me...
"
2466,"Have you ever been in the sauna?
"
2467,"Near Conand Tower (Kingdom Territory) | Daytime
"
2468,"Near Conand Tower (Kingdom Territory) | Daytime
"
2469,"Near Conand Tower (Kingdom Territory) | Daytime
"
2470,"Hallway | Daytime
"
2471,"Audience Chamber | Daytime
"
2472,"Black Eagles Classroom | Afternoon
"
2473,"Dormitory | Afternoon
"
2474,"Blue Lion Classroom | Afternoon
"
2475,"Library | Afternoon
"
2476,"Claude: So I've been found out, have I? I suppose I do spend more time at the library than most students. But I won't stop. I can't afford to.
"
2477,"Audience Chamber | Daytime
"
2478,"Rhea: I have a new mission for you, Professor. I would like for you to take your students into Kingdom territory to eliminate some thieves."
2479,Seteth: They stole a Hero's Relic from House Gautier of the Holy Kingdom of Faerghus–the Lance of Ruin. Their leader's name is Miklan. He is apparently a disowned son of House Gautier.
2480,"Byleth:
Choice 1: Why was he disowned?
Seteth: I believe it had something to do with his lack of a Crest. Such happenings are fairly common within the Kingdom.
Rhea: The Crestless cannot harness the goddess's power, even if they possess a Relic. Nonetheless, they are still capable of simply wielding those weapons.
Choice 2: Why must the church eliminate him?
Seteth: This skirmish involves a holy Relic, and is therefore more than a single noble is capable of resolving."
2481,"Choice 1: Why was he disowned?
Seteth: I believe it had something to do with his lack of a Crest. Such happenings are fairly common within the Kingdom.
Rhea: The Crestless cannot harness the goddess's power, even if they possess a Relic. Nonetheless, they are still capable of simply wielding those weapons."
2482,Seteth: I believe it had something to do with his lack of a Crest. Such happenings are fairly common within the Kingdom.
2483,"Rhea: The Crestless cannot harness the goddess's power, even if they possess a Relic. Nonetheless, they are still capable of simply wielding those weapons."
2484,"Choice 2: Why must the church eliminate him?
Seteth: This skirmish involves a holy Relic, and is therefore more than a single noble is capable of resolving."
2485,"Seteth: This skirmish involves a holy Relic, and is therefore more than a single noble is capable of resolving."
2486,"Seteth: The Heroes' Relics are immensely powerful weapons. We must meet this threat with adequate force. Unfortunately, most of the Knights of Seiros are away from the monastery purging the apostates of the Western Church. So we are entrusting you with this mission. After all, you wield the Sword of the Creator, which is more than capable of opposing any Relic."
2487,"Rhea: The Sword of the Creator is a powerful weapon, well beyond the other Relics. You have nothing to fear. However, to ensure that no harm comes to the students, we will also send the monastery's most skilled individuals to aid you."
2488,"Seteth: I must remind you that you are expected to conduct yourself in a manner befitting the wielder of that holy sword. Also, you should know that Professor Hanneman has been looking for you. That is all."
2489,"Edelgard: Professor, I heard about our mission for this month. A thief with a Hero's Relic is worrisome, but with you at our side, I'm certain we can handle him. After all, you have the Sword of the Creator. It was allegedly wielded by Nemesis, the King of Liberation. If the legends are true, you hold the power to stand against entire armies. A band of thieves should be nothing. Even the most elite Imperial forces or the Knights of Seiros could not hope to defeat you."
2490,"Byleth:
Choice 1: Why does it matter?
Edelgard: I'm just marveling at the potential. Besides, your power does not lie solely in the Sword of the Creator.
Choice 2: It would never come to that.
Edelgard: Is that so? Even if those forces were to hurt someone precious to you? Can you say with full confidence that you would not turn your sword on them if that were to happen? You know, your power does not lie solely in the Sword of the Creator."
2491,"Choice 1: Why does it matter?
Edelgard: I'm just marveling at the potential. Besides, your power does not lie solely in the Sword of the Creator."
2492,"Edelgard: I'm just marveling at the potential. Besides, your power does not lie solely in the Sword of the Creator."
2493,"Choice 2: It would never come to that.
Edelgard: Is that so? Even if those forces were to hurt someone precious to you? Can you say with full confidence that you would not turn your sword on them if that were to happen? You know, your power does not lie solely in the Sword of the Creator."
2494,"Edelgard: Is that so? Even if those forces were to hurt someone precious to you? Can you say with full confidence that you would not turn your sword on them if that were to happen? You know, your power does not lie solely in the Sword of the Creator."
2495,"Edelgard: You are stronger and more terrifying than you realize. Professor... When we leave the monastery, will you still think of yourself as my teacher?"
2496,"Byleth:
Choice 1: What do you mean?
Choice 2: If we left the monastery?"
2497,Choice 1: What do you mean?
2498,Choice 2: If we left the monastery?
2499,"Edelgard: Never mind. I'm being thoughtless with my words. For now, let's just focus on the problem at hand."
