,0
639,Orson: Yes...
640,"Ephraim: Your wounds still haven't healed from that last battle, have they? Don't push yourself. If we're defeated, you must return to Frelia. Understood?"
641,Orson: Understood...
642,Ephraim: Let's go! Kyle! Forde!
643,"Kyle: We've secured the entire castle. You were brilliant, Prince Ephraim! What a plan! What a battle!"
644,"Ephraim: I estimate at least half of the enemy troops are in the field. We took the castle, but we don't have the manpower to hold it in a siege. There's no point in lingering here. Let's continue on to Grado Keep.(Forde runs in)"
645,"Forde: Prince Ephraim, things have taken a turn for the worse. I took a look around the castle perimeter... We're surrounded."
646,Kyle: What?
647,Ephraim: Grado's sent reinforcements? So quickly...?
648,Kyle: What should we do?
649,Ephraim: ......We must escape!
650,"Valter: So, you've captured Renvall, have you? And with such a small force! Impressive! You've earned your reputation. I must say, I quite admire your work. I take it you're the leader of this pack--the misguided Prince Ephraim."
651,Ephraim: I am.
652,"Valter: I'm General Valter, the Moonstone of Grado's Imperial Army. Catching up to you has caused me no small amount of trouble. We've reduced your wretched home of Renais to ruin, and yet... you and your little band of bravos continue to be a thorn in our side. But that all ends here."
653,"Ephraim: We'll see... You claim you've taken the capital of Renais... Tell me, how did you know I would attack Renvall?"
654,"Valter: Ha ha... Patience. You'll have your answer soon enough. Now, be good lads, and drop your weapons, will you?"
655,"Kyle: Prince Ephraim, let us attack!"
656,Ephraim: ......
657,"Valter: Listen to me, Ephraim. You're a smart man. You know it's futile to fight me. You cannot win. You cannot escape. Accept the reality of your situation, and surrender to me."
658,Ephraim: Surrender?
659,"Valter: Heh heh heh... That's right. If you do, I'll let you live. I hold your life in the palm of my hand. Do not test my good humor. Now come over here, bend your knee, and beg for your life. Show me how Renais dogs grovel."
660,Ephraim: I think not.
661,Valter: What?
662,"Ephraim: You said your name was Valter, didn't you? Well, I'm sorry, Valter, but I don't have time to waste playing games with you. So, we're going to knock you louts about a bit and then make our way out of here."
663,Valter: Fool... Have you gone mad? Do you truly believe you can fight your way past my wyvern knights?
664,"Ephraim: Watch and see. I don't pick fights I can't win. Kyle, Forde. Are you ready?"
665,Kyle: My life has been yours since the moment I took my chivalric vows.
666,"Forde: It's moments like these that keep me by your side, my prince."
667,Valter: What idiotic wretches you are... Prepare yourselves to be destroyed utterly!
668,Ephraim: We break to the east. GO!
669,"Eirika suppresses her feelings of unease and continues to search for her brother. Passing through Serafew, the group crosses into the Grado Empire. From here forward, there is no doubt that they are walking through hostile territory. In hopes of avoiding unnecessary trouble, Eirika and company head for a sparsely populated region of Grado. However, it is too late. Their movements are already being tracked.
"
670,"Riev: So, tell me... You have ascertained Eirika's whereabouts, have you not?"
671,"Novala: I have. I sent some of our men to follow the princess as she fled Serafew. They tell me Eirika and her friends will be coming this way shortly. Our ambush is ready and waiting. There's no way they can escape. Like rats in a sack, as they say. Heh heh heh..."
672,"Riev: Very good... Won't that wretched Valter be delighted. Now about this Princess Eirika... I hear she's quite a handful. They say her paladin withstood Valter's lance... Tell me, Novala, are you certain you can handle this assignment?"
673,Novala: Don't worry. Everything is under control. I've brought along a certain something from Renais. It will negate whatever futile resistance they offer. Ha ha ha...
674,Riev: Heh heh heh... Pray it goes as you say. Very well. Do what you must. I must return to the capital.
675,Novala: Will you not stay and see how Eirika looks in captivity?
676,"Riev: Unlike two other layabouts I know, I do not have such time to waste. I have much to do for our master. A mountain of tasks awaits me. My time is far too precious to waste on the likes of that royal whelp. Trifles such as these are best left in the hands of servants...such as you."
677,"Novala: Y-yes, of course... Then...travel well.(Riev leaves)"
678,"Novala: Hmph... Freakish old man. You should have watched. You might have learned something. I will capture the princess, and I will replace you at our master's side. You will stew in regret, and I will enjoy every moment."
679,Novala: Ha ha ha... Princess Eirika of Renais! Accept your fate. You have nowhere to flee!
680,Eirika: What?! Who are you? And where...where did you come from?
681,Novala: You're as beautiful as I'd heard... And you're even wearing your bracelet. I suppose we should begin there. Would you surrender your lovely little trinket?
682,Seth: Ah!
683,Eirika: My bracelet... Why do you want it?
684,"Novala: His Majesty desires it. That's reason enough. Once I present it to him, he will make me a general, and I will be famous. Come, hand it over. Do it quickly, and I'll leave you alive."
685,"Seth: Princess Eirika, you will do no such thing."
686,Eirika: Of course not.
687,"Novala: Obedience will save you pain. You came all this way to aid Prince Ephraim, have you not? A fool's errand. Ephraim fell before the empire's might. As we speak he wastes away in a cell in Renvall, meekly awaiting his execution."
688,Eirika: My brother?! You lie! A pitiful worm like you could never defeat my brother!
689,"Novala: Bah. Protest all you like. It does not change the truth. Ephraim has lost, and it was Grado that defeated him!"
690,Eirika: ......
691,"Novala: You're not going to acquiesce, are you? Very well. Bring me the child.(A child is teleported next to Novala)"
692,Girl: H-help me...
693,Eirika: Ah!
694,"Novala: Look familiar? She's a citizen of your precious Renais. Now give me the bracelet! Do it, or the child dies!"
695,"Eirika: No, please... You win. But I must have your word the child will suffer no harm."
696,"Seth: Princess, wait. That bracelet--"
697,"Eirika: It's not worth a child's life. Forgive me, Seth.(Eirika hands over the bracelet)"
698,"Novala: Yes...there can be no mistaking it! Next, your weapons. Take them off and hand them over."
699,Seth: No. Surrendering our weapons would be tantamount to suicide. You demand too much of us.
700,"Novala: I see years of peace and idleness have not dulled the wits of all Renais's knights. Well then, my hostage has no more use to me, does she? Ah, such a waste. Wait a moment... I've just had a delicious idea. Have you heard of the giant spiders prowling about this region? They'd appreciate a nice, hot meal, wouldn't you agree?"
701,Eirika: You can't--
702,Girl: Nooo!(The girl is teleported away)
703,Novala: Ha ha! This will be a delight to watch! These fools will curse the day they were born to Renais!
704,Eirika: Why...why would you... How can you do such a thing?
705,"Novala: This is WAR! There are no rules here! In war, you can do anything! Anything! You curs of Renais have lost! Your idiotic ravings mean nothing..."
706,Eirika: Enough. Hold your tongue.
707,Novala: Wha...what?!
708,"Eirika: I... We, the people of Renais, have long honored our allegiance with the Grado Empire. And you invaded without warning. You ravaged our land. You killed my father... Even then, I told myself I must not hate Grado or her people. If I gave in to my hate, the bond between our lands would be lost forever. I refused to hate. Instead, I lived for the day our nations would know peace again. But... If this is Grado's true face... If you could extinguish Renais without pity, without remorse... If this is the case, then there is no room in my heart for forgiveness."
709,"Novala: Impudent girl! Do you expect your words to save your countrymen? They will not. Your beloved people will all die, as will you.(Novala teleports to where the villagers are)"
710,"Novala: If you must curse someone, curse your dear princess."
711,"Girl: Help, someone!"
712,Novala: Cry! Scream! HAHAHAHA!(Novala leaves)
713,Girl: Are we gonna get eaten?
714,Lady: We're going to be fine. Someone will rescue us.
715,Man: ......
716,"Eirika: Let's move, Seth! We have to save that girl!"
717,"Seth: Peace, Your Highness. This is a trap. The whole area is covered in a thick fog. We're virtually blind. There are certain to be enemy soldiers poised to attack."
718,"Eirika: I know, but we must hurry nevertheless. We cannot abandon those people while any hope remains."
719,Colm: Hey. It's times like these you need someone like me around to give a hand... People in my...profession...have sharp eyes. Far-off enemies? I'll spot 'em. Don't worry.
720,"Eirika: Is that so? Well then, Colm, please... Lead the way! Let's get moving!"
721,"Girl: Eeek! S-s-spider... Nooooo! Go away! Please, somebody, help! HEEEEELLLLPPP!"
722,Girl: N-noooooo!
723,"Boy: I heard there are monstrous spiders living in the mountains to the east. They're said to be poisonous, so I stocked up on antitoxins... This antitoxin's strong stuff. No need to worry about poison with this around. Hey! Why don't you go ahead and take one. Go on, you may need it. They might still eat you, but at least they won't be able to poison you!"
724,Girl: ......
725,Eirika: You're safe now.
726,"Girl: Wa... Waaaaaaa! I was so scared... So very, very scared."
727,"Lady: Thank you. You saved us both. If you would like, please take this... And thank you again."
728,"Seth: Your late father, King Fado... He ordered me to keep silent until the proper time arrived. However, with all that has happened, with Emperor Vigarde's actions... I feel it imperative that I tell you everything, Princess Eirika. Are you ready to hear the secret of the bracelet you wear?"
729,Eirika: I am...
730,"Seth: As you know, Princess... Renais houses one of the legendary Sacred Stones."
731,Eirika: Of course. It's in the temple. It's supposed to be a ward against evil.
732,"Seth: Yes, the true stone is. But the stone in the temple is nothing but a forgery. The real Sacred Stone of Renais lies beneath the royal castle. Guarding it is a powerful seal, an infinitely complex lock of sorts."
733,Eirika: What? Is this true?
734,"Seth: Yes. King Fado confided in me himself. The Sacred Stones banished evil long ago and possess powers beyond our ken. The ancient kings of Renais felt it prudent to seal ours away. They feared its power could be misused. They thought to remove the temptation. The keys to break the seal were hidden, too... Forged into bracelets... ...The very ones that you and your brother, Prince Ephraim, wear."
735,Eirika: Our bracelets? How could Father keep this a secret from me for so long?
736,"Seth: ""They must know nothing of the bracelets. Tell them only if some great peril strikes."" These were King Fado's exact orders. Prince Ephraim knows nothing of the bracelets' secret, either. The king told me this out of fear that something might happen to him. So that, when the time came, the two of you would learn the truth."
737,Eirika: The bracelets have such meaning...
738,"Seth: Yes. And we are the only living souls who know the secret of the Stone of Renais. At least, that's what I was given to  believe. And yet..."
739,Eirika: Yet the Grado army has made it clear that they want me only for my bracelet.
740,"Seth: Yes, quite clear at that... I don't know how, but Emperor Vigarde must have learned the secret somehow. And now, his troops pursue the bracelet, and we are no closer to knowing his motives."
741,Eirika: He would use the bracelets to unlock the Sacred Stone and destroy it in secret...
742,Seth: Perhaps.
743,Eirika: Which means that my brother... and his bracelet...
744,"Seth: If he's been captured, they may have the bracelet already, and he may be--"
745,Eirika: Ephraim...
746,"Seth: Princess, we must take Novala's words to be true. We must hurry to Prince Ephraim. The enemy soldiers who fled the battle will have reported our location by now. If the prince is being held prisoner at Renvall... I fear they might execute him once they learn of our approach."
747,Eirika: You're right. We've no time to waste. We must hurry to Renvall! Let's go rescue my brother!
748,"Rumors say that Ephraim has been defeated and taken prisoner. Now Eirika must find a way to rescue her brother from beneath enemy eyes. Eirika's company rushes towards Castle Renvall, where Ephraim is being held. Surrounded by lakes, Renvall is a natural fortress, all but unassailable. A lone bridge, held by the enemy, is its only entrance. Eirika has only one choice. Eirika decides to confront Grado's soldiers head on...
"
749,Eirika: My brother is somewhere inside that castle...
750,"Seth: Renvall is surrounded by lakes. The only entrance is the bridge to the main gate, and it's well guarded. Castle Renvall is a natural stronghold, easy to defend and difficult to assault. We must plan our attack carefully."
751,Eirika: I agree...
752,"Franz: Princess Eirika! Please allow me to fight beside you. My elder brother, Forde, is in there with Prince Ephraim, Sir Kyle, Sir Orson... Let me help you set them free!"
753,Gilliam: There is nothing to discuss. We will fight.
754,Moulder: The hour of your reunion is not far off now.
755,"Vanessa: I am yours to command, Your Highness."
756,"Ross: We're with you all the way! Right, Dad?"
757,"Garcia: Don't work yourself into a lather, Ross. In the heat of battle, a good warrior remains calm where lesser men do not."
758,"Colm: You need anything stolen, I'm your man. 'Course, my blade's no joke either."
759,Neimi: I'm sure I can help if you'll let me... I'll keep myself safe.
760,Lute: You can't possibly consider fighting without my genius at your side!
761,"Artur: I have yet to repay you for helping me fight those abominations. Please, let me stand by your side a while longer."
762,"Joshua: This has trouble written all over it. Bet you it's all a trap... Ah, well... My luck's gotta turn around sometime, right?"
763,Natasha: May the sacred light surround us and protect us all.
764,"Seth: Well, Princess, let us prepare for battle."
765,"Eirika: Brother, I'm on my way. Let's go!"
766,"Murray: We're under attack! Rouse yourselves! General Valter's adjutant, Lord Tirado, has charged us with defending the castle! Show them the might of Murray's Brigade! Don't let anyone near the castle!"
767,"Seth: Princess, look! They have ballistae positioned on the castle's perimeter."
768,"Eirika: Ballistae? What are ballistae, Seth?"
769,"Seth: They're siege weapons, but these have been modified for castle defense. They can shoot much farther than any bowman, and they're extremely powerful. We'd better be careful in our approach, lest we suffer a storm of arrows."
770,Eirika: What are we to do then?
771,"Seth: Ballistae only have so much ammunition. If we find some protective cover, we can wait until they run out of bolts."
772,"Neimi: Um, excuse me. I think... I think I might be able to use ballistae."
773,"Eirika: Are you certain, Neimi?"
774,"Neimi: Uh-huh. As long as it still has arrows and, well, there's no one in it already. So, just make sure there aren't any soldiers in it, and I can help. I mean, I'll do what I can."
775,"Man: Tirado's the new master of Castle Renvall. He's supposed to be an adjutant to General Valter of Grado. Who knows, though... Rumors say he's been plotting behind Valter's back. You should watch where you step."
776,"Old woman: Prince Ephraim? Well, gracious me... I haven't heard anything about him. But now that you mention it, there was a big commotion a few days back. I guess the soldiers were chasing somebody, but... Well, I was so tired, I fell asleep and missed the whole thing."
777,"Eirika: My brother is somewhere in this castle... Seth, we must go inside!"
778,"Seth: Hold, Lady Eirika. Look, in the shadows--a figure..."
779,Eirika: Ah! An enemy soldier!(Orson rides in)
780,"Orson: Princess Eirika. And... is that you, Seth?"
781,Seth: Sir Orson... Why are you here? You should be with Prince Ephraim.(Eirika steps in front of Seth)
782,"Eirika: Are you all right, Orson? If you're here, my brother must be here as well, right?"
783,Orson: Yes... Prince Ephraim and I were both captured by Grado forces and held here as prisoners. I just managed to escape my cell... A chance to escape-- It's what I had prayed for...
784,"Eirika: Orson...are you well? Your face is so pale. Grado's men, don't tell me they've--"
785,Orson: No... It's nothing. But Lord Ephraim... ]I cannot say whether he's still unharmed.
786,Eirika: What!? Where is he? Where is my brother?
787,"Orson: If he lives still, he will be in one of the deeper cells, where I was held. Head down this corridor to the dungeons. Quickly, before reinforcements arrive."
788,Eirika: Thank you...
789,Seth: ......
790,"Orson: This way, Princess Eirika. Prince Ephraim is being kept in a cell back here."
791,"Eirika: Very well, let's go."
792,Seth: ...Sir Orson. How long ago were you taken prisoner?
793,Orson: Some two weeks past. Prince Ephraim and I were forced to surrender. We've been held captive here in this dungeon since that black day.
794,Seth: Did you gain any news from your captors during that time?
795,"Orson: Unfortunately, no. Not a word... Our daily meal was brought to us by servants from the neighboring village. They were instructed not to speak to us, and we heard nothing of the war. Tell me, Seth. How fares Renais?"
796,Seth: ...Renais has fallen. King Fado... The king is dead.
797,"Orson: Dead... My king... My apologies, Princess Eirika. I have served you poorly..."
798,"Eirika: You're not to blame, Sir Orson. We must look to the future, not find fault in the past. The Grado army pursues me in hopes of acquiring my bracelet. My brother wears this bracelet's twin, and he is in danger, too."
799,"Orson: Bracelet? Ah, I remember... Prince Ephraim still wears the bracelet. And Grado is after them? If that's the case, Princess... Perhaps you should entrust the bracelets to someone else."
800,"Eirika: Perhaps, but..."
801,"Orson: Give them to me or to Seth. Let someone you trust guard them. If the empire desires your bracelet, you are in danger as long as you hold it. For your own safety, Your Highness, please. What say you? We must not allow the Sacred Stone of Renais to be taken."
802,"Eirika: Everything you say is true and sensible, yet...(Seth steps in front of Eirika)"
803,"Seth: ...Sir Orson. I am sorry for this, but please give me your weapons."
804,Eirika: Seth?
805,"Orson: What are you talking about, Seth? Can't you see I'm unarmed? Do you think they allow prisoners weapons? What kind of injury have you taken that you suggest such foolishness?"
806,"Seth: If I am mistaken, then I will give you all due apologies. However, there are questions I have that I cannot answer. Too many questions. Why did no enemy reinforcements come from the castle during our battle outside? Why would you escape your cell and yet leave Prince Ephraim in chains? How do you know of the tie between the bracelets and the Sacred Stone?"
807,"Orson: Seth, there is some misunderstanding here. I..."
808,Seth: And why... Why do you conceal a blade within your doublet?
809,Eirika: ...What?
810,"Orson: ...Very well. You haven't changed a bit, Seth. If only Eirika had been alone. You, however, simply will not be deceived."
811,Eirika: Orson! What is the--
812,Seth: Orson. Why did you betray Renais?
813,Orson: My fondest wish will be granted... To spend the rest of my days in the embrace of my loving wife once more...
814,Eirika: What are you saying?
815,"Tirado: That's enough. You've done well, Orson. I'll take over now. You may return to your beloved wife.(Orson turns into an enemy unit and runs past Tirado out of Renvall)"
816,Seth: Who are you?
817,"Tirado: We've never met. I am Tirado. Loyal and talented aide to Valter, general of the Grado army."
818,Seth: You're that monster's--
819,"Tirado: And you are General Seth of Renais, yes? I thought to catch a little bird in my net, and it seems instead I've snared a hawk."
820,Eirika: Where is my brother?!
821,"Tirado: Ah, yes. Your brother. He's not here. The coward fled Lord Valter's pursuit... Somehow, he escaped the castle. And escaping under these conditions... Tch! Such stubbornness is quite annoying. It was my cunning that led us to turn this unfortunate blunder to our advantage. I spread the rumors myself. I led the villagers to believe he was our prisoner. What better trap with which to catch his sweet, devoted sister?"
822,Eirika: My brother escaped?
823,"Tirado: Yes, but your no-doubt emotional reunion will have to wait until the afterlife. Let's end this, shall we? First, to destroy the bridge and cut off your only avenue of escape...(Tirado destroys the bridge)"
824,Tirado: All soldiers to arms! Kill the princess! Take her bracelet!
825,"Seth: Princess Eirika, we have to get away from this place!"
826,Eirika: But how? The bridge is gone!
827,Seth: Blast!
828,"Eirika: Oh, Brother... I'm so sorry. I..."
829,"Kyle: Prince Ephraim, I hear sounds from the east corridor. Sounds like fighting."
830,Forde: Do you think it could be General Seth and Princess Eirika?
831,"Ephraim: We have two goals here, men: save Eirika and vanquish the enemy. Kyle. Forde. Are you ready?"
832,"Kyle: Yes, Your Highness."
833,Forde: As always.
834,"Kyle: Lord Ephraim, we should join forces with Princess Eirika first. We should be able to reach them by way of the eastern corridor."
835,"Forde: Come now, Kyle. That seems like a lot of trouble when we could just crush Grado between us."
836,"Kyle: ""A lot of trouble""? Forde, you're as insolent as you are careless! If anything were to happen to Princess Eirika, we Knights of Renais would..."
837,"Forde: Fine, fine. I see where you stand. Calm down, before you boil over. Prince Ephraim will decide. How shall we proceed, Your Highness?"
838,"Kyle: We await your command, Prince Ephraim."
839,"Ephraim: Both of you, follow me!"
840,"Ephraim: Eirika, are you well?"
841,Eirika: Brother!? Is it really-- You're alive! You're alive!
842,"Ephraim: Well, of course I am. After we escaped Renvall, I thought I'd strike a blow against the emperor himself. When I heard that you'd been waylaid by the enemy, however, I turned back to find you. Looks like my timing was impeccable."
843,Eirika: I'm so sorry. The irony is that I was trying to rescue you. All I did was interfere with your plans...
844,"Ephraim: What are you talking about? You came to help me, didn't you? Your efforts alone are enough to inspire me. Come on, Eirika! The enemy awaits!"
845,Eirika: All right!
846,Seth: Prince Ephraim.
847,Ephraim: General Seth! You're safe!
848,"Seth: Princess Eirika is safe as well. I'm afraid I have much news to relate to you. That will have to wait, though. For now, we must cut our way out of here."
849,Ephraim: Yes. Let's conclude our business here before we talk of other matters. Come on!
850,"Seth: Yes, sire!"
851,"Seth: Well met, Kyle. I never thought for a moment that you could be bested easily."
852,"Kyle: No, sir! And I never doubted that I would see you again."
853,Seth: Kyle. About Orson...
854,"Kyle: We heard it all. Unbelievable, isn't it? But facts are facts."
855,"Seth: Yes. If Orson can turn his back on Renais... We remaining knights will have to work all the harder to prove ourselves! Let's go, Kyle."
856,"Kyle: Yes, sir!"
857,Franz: Brother!
858,Forde: Ha! Franz! How've you been?
859,Franz: I should ask you! We'd heard you were captured by Grado's men. I was worried.
860,"Forde: Worried? I ride with Prince Ephraim, little brother. Death will have a tough time catching anyone who rides with our prince! But it's not like we've avoided trouble altogether, that's for sure. Hm? Say, have you grown taller on me?"
861,Franz: I have. I've also finished my training. I'm now a sworn Knight of Renais. You just watch--I'm going to be on par with General Seth one day!
862,"Forde: You want to be like the general, eh? ...What about me?"
863,"Franz: Oh, I... I still want to be like you, too, Brother!"
864,Eirika: Brother...
865,"Ephraim: I worried you, didn't I, Eirika? And you as well, General?"
866,"Seth: Not at all. We're happy you're safe. But tell me, Prince, do you know of Orson's treachery against you and all of Renais?"
867,"Ephraim: Yes, though I learned of it all too late, after we'd been trapped at Renvall. I still find it difficult to believe that after all his years of service to Renais... I am morally responsible for his plight."
868,Eirika: Ephraim...(A girl moves to Ephraim's side)
869,???: ...Ephraim.
870,"Ephraim: What is it, Myrrh?"
871,Myrrh: Something's coming... It's drawing near. Dark...big...and great in number.
872,Ephraim: I understand. It looks like we should get out of here.
873,"Eirika: Um, Brother? This girl... Her hair is indigo... Where did..."
874,"Ephraim: Ah, that's a long story. For now, we must move. Suffice to say Emperor Vigarde has enlisted some...otherworldly powers. We must warn everyone of the danger."
875,Advertisement
876,"Eirika chooses to travel by sea to the theocracy of Rausten. Her search for a ship leads her to Port Kiris in Carcino. Carcino is a young nation ruled by a council of merchants, and it is an ally of Frelia. Carcino council leader Klimt, a staunch opponent of Grado's imperialistic actions, has pledged Carcino's support to Frelia in this conflict. Prince Innes also intends to pass through Carcino on his way to Jehanna. Eirika believes there is nothing to fear in Carcino, but she is wrong.
"
877,"Vigarde: Frelia's Sacred Stone has been destroyed. And yet you still cannot locate the Stone of Renais. Glen. Valter. Find the children of Renais. Find them and take from them the bracelets that they wear. Glen, take Eirika. Valter, take Ephraim. Find them. Conquer them."
878,"Glen: Yes, Your Majesty..."
879,"Valter: Ha ha... Eirika, eh? She's a ripe little peach. And her brother, Ephraim... He's better prey than I'd imagined. I can feel my blood rushing at the thought. This might be fun after all.(Glen and Valter leave)"
880,"Vigarde: Caellach. Riev. Shatter the remaining Sacred Stones. Caellach, take Jehanna. Riev, take Rausten. Go. Crush the Sacred Stones they house."
881,Riev: Heh heh heh... As you will. I'll begin making arrangements for Rausten's downfall immediately...
882,"Caellach: Bah! Why am I stuck with Jehanna? Accursed ill luck. I became a mercenary to escape that wretched place, and now I must go back?(Riev and Caellach leave)"
883,"Vigarde: Duessel. Go to Frelia. Take the Frelian army and punish Ephraim. Selena. Remain in the capital. Soon, I will have new orders for you."
884,"Selena: Yes, sire."
885,Tana: Eirika! Wait!
886,Eirika: Tana? What are you doing? You were supposed to remain in the palace.
887,"Tana: You left so abruptly, without any warning or farewell. You and Ephraim have only just arrived, and already you leave on another quest? Well, I'm your friend, Eirika, and I won't let you go into danger without me."
888,Eirika: Does King Hayden know of this?
889,"Tana: No. He'd just say, ""I forbid you to go on this foolish errand,"" like always. But I'm so worried about you."
890,"Eirika: Thank you, Tana. I appreciate your concern, but King Hayden would--"
891,"Tana: You and Ephraim, my father and my brother... You're all fighting together, fighting for a noble cause. I cannot be left out. I will not be left out. Please, Eirika."
892,"Eirika: ...Oh... All right. I never could refuse you anything. Come on. Let's go, Tana."
893,"Tana: Thank you, Eirika!"
894,"Seth: Your Highness, we've reached Port Kiris. If we can find passage across the North Sea, we will reach Rausten in 10 days."
895,"Eirika: It smells of the tides... This is a busy place, isn't it?"
896,Seth: It's a trade center. Peoples of all nations pass through here. Do not become so enthralled with the sights and sounds that you forget your mission.
897,Eirika: I won't. I'm a mercenary by the name of Erina. I'm traveling to Rausten to receive a commission.
898,"Seth: Let us look for a ship then, Erina. The docks are this way."
899,Eirika: Hm?
900,Seth: Is something amiss?
901,"Eirika: Seth, that woman over there? Is that...(L'Arachel, Dozla, and Rennac approach them)"
902,"L'Arachel: Oh, these dainty sugar pastries! They're delightfully scrumptious! Flavorful without being overwhelming, refined without being banal..."
903,"Dozla: Gwah ha ha! Right you are, Lady L'Arachel!"
904,Eirika: You look familiar...
905,L'Arachel: Oh! Aren't you--
906,"Eirika: We've met before, haven't we? You arrived with your companions when we encountered those creatures... Your name is L'Arachel, is it not?"
907,L'Arachel: A wonder and pleasure that we should meet again so soon! It is providence!
908,Rennac: Bad luck is the only thing the divine has ever provided you!
909,"L'Arachel: Oh, and if you have not yet tried one, these pastries are also divine. Would you care for one?"
910,"Eirika: Uh, thank you... No, wait... That's not why-- We're actually on our way to the Theocracy of Rausten. We're rather in a rush and need to find passage on a ship..."
911,"L'Arachel: Oh, dear. I'm afraid you'll find none to assist you. No ships are leaving port."
912,Eirika: Pardon?
913,"L'Arachel: You see, I find myself heading home once more to my beloved Rausten as well! And actually, I'm quite well known with the powers-that-be here in Port Kiris. So I ordered them to ready the finest passenger vessel for me. But both merchants and passenger ships alike are too frightened to set sail. It seems a giant ghost ship has been sinking every ship it finds... Would that I could confront it, I could stop its foul villainy in a moment. Alas. It's such a shame."
914,"Eirika: Yes, yes... Uh... That is troublesome. Still, I must get to Rausten somehow."
915,"L'Arachel: You needn't worry too much. After all, if the sea is closed to you, simply follow the overland route!"
916,Eirika: The overland route? I've heard that's a terribly roundabout path to travel.
917,"L'Arachel: Oh, it is, but don't you see? The hardships of the road, they are truly blessings! They will toughen you and strengthen your resolve when you need to face great evil. For example, I have been tasked with a great trial in order to better me. I understand my path, O unknowable forces of providence! I, your faithful servant L'Arachel, shall overcome! With faith and divine strength!"
918,"Rennac: Now, listen, L'Arachel! You might be thrilled about going the long way, but--"
919,"L'Arachel: Come now, we're leaving. Dozla? Rennac? Don't fall behind!"
920,"Dozla: Gwah ha ha! Wait for us, Lady L'Arachel! Come on, Rennac! We run 'til we drop! The first one to collapse from exhaustion is the winner!"
921,Rennac: Help... Why is this happening to me?(The trio leaves)
922,"Eirika: ...Uh, Seth? Isn't Rausten in the other direction? Aren't they heading toward Frelia?"
923,"Seth: ...It's nothing you need concern yourself with, milady. Our only concern now is to decide our next course of action. An overland journey would be very long. However, it seems that may be our only choice at the moment..."
924,Eirika: I agree. Whatever shall we do...(A Warrior approaches them)
925,"Binks: ...You're Eirika, the princess of Renais, ain't ya?"
926,Eirika: What?
927,Seth: Dastard! Away with you!
928,"Binks: No need to get personal! You know, there's a pretty price on your pretty head. Sorry, but I need that gold."
929,"Commander: Attention! Carcino's mercenaries will arrest the princess of Renais shortly. Our duty here is nearly ended, and I expect no further hostilities. If you must fight, however, remember that the whole empire fights with you!"
930,"Amelia: Um, Commander? What should I do?"
931,Commander: Who are you?
932,"Amelia: Sir! I'm Amelia of Silva, sir! I'm new. I was only assigned to your command today. I wanted to fight for the empire!"
933,"Commander: I don't need your life story, fool! Recruits are in front! Grab a lance and move!"
934,"Amelia: Sir, yes sir! This lance... Stab the enemy. I'm not afraid... I'm a citizen of Grado. It's my duty to fight. And I'll fight my best!"
935,"Commander: Hrm... This battle isn't going well at all. Stinking mercenaries! All a bunch of worthless slugs. I could smash the whole lot of 'em if I had the time, but.. I've got to follow orders. That's the lot of a soldier, ain't it? Let's move out, troops! We're returning to the capital!"
936,Amelia: What? Are we really supposed to leave with the enemy right there? Well...at least that means the fighting is finally over.
937,"Franz: Oh, who are you?"
938,Amelia: What? What?
939,"Franz: Are you one of the locals? This is a dangerous spot. You should hide. Here, come with me."
940,Amelia: But... But I'm...
941,"Franz: I'm Franz, a Knight of Renais. What's your name? What are you doing here?"
942,"Amelia: I-I'm Amelia. I'm... Actually, I'm a Grado soldier. I'm supposed to be fighting you."
943,"Franz: Really? So, uh, you're my enemy?"
944,Amelia: ...I guess... Are you... Are you going to make me your prisoner?!
945,"Franz: No! No, I wouldn't do that. But...this is a problem."
946,Amelia: What should we do?
947,"Franz: First of all, you must listen to me and do as I say. We'll talk to Princess Eirika later."
948,Amelia: What? NO! My commander told me Eirika's a cruel and merciless fiend who--
949,"Franz: Oh, that's utter nonsense. I've never heard the princess utter an unkind word to anyone. I understand why you're frightened. You think we're the enemy. But if you'd only trust me... Will you come with me?"
950,"Amelia: Mm... Well, all right. I'll trust you, Franz."
951,Eirika: Who are you?
952,Amelia: What? What?
953,Eirika: Are you from around here? You should find someplace to hide. These men are after me. It's not safe.
954,Amelia: But... But I'm...
955,Eirika: Yes?
956,Amelia: I'm a Grado soldier. I'm here to stop the princess of Renai...
957,Eirika: Huh? You're with Grado?
958,Amelia: And you're Princess Eirika? But the commander said Eirika's a cruel and merciless fiend...
959,"Eirika: What? No, I'm... ...I don't know what Grado's officers have been telling you, but... Our two countries are at war, so I suppose they can say what they want."
960,"Amelia: ...Mistress Eirika... I, uh, I surrender. I won't fight you."
961,Eirika: Huh?
962,"Amelia: I became a soldier because I admired General Duessel's sense of honor. But the general has been very opposed to this war from the beginning... And now I see you, and you look so sad about all of this. I don't know what's right anymore. I'm just a soldier, but I want to decide for myself. I want to understand the truth myself, to see it with my own eyes."
963,Eirika: ...I see. So...does this mean you're coming with us? I suppose I should ask your name then.
964,Amelia: Amelia. Amelia of Silva.
965,"Rennac: My, oh, my... It's about time they left. I'm finally done getting ordered about without getting paid. Huh? Oh, don't mind me. Just talking to myself. Here, I want you to hold on to this for me. Don't tell anyone. Oh, and don't say a word about seeing me to Lady L'Arachel, all right? Deal?"
