,0
1404,Ike: Do we rethink our strategy?
1405,"Soren: No, we’ve already split up. It’s too late to reconsider now."
1406,"Ike: Isn’t there some way we can at least get the princess, Mist, and Rolf to the far shore safely?"
1407,"Soren: There are two bridges…This thicket extends to the edge of the westernmost bridge. If we can use the trees as cover, we might be able to reach the bridge undetected. From there, we can launch a surprise attack."
1408,"Ike: We’ll be creating a diversion, right?"
1409,"Soren: Correct. While we keep the enemy’s attention, the princess and the others can cross the bridge to safety."
1410,Ike: We’ve no time for discussion. That’s the plan we go with.
1411,"Elincia: My lord Ike, I…I will fight with you!"
1412,"Ike: …No, you won’t."
1413,Elincia: My lord?
1414,"Ike: I cannot let you expose yourself to danger of any kind. Everyone here is risking his life to ensure your safety. If you understand that, you’ll cooperate and do as I ask."
1415,Elincia: I see…I will do my part.
1416,Soren: …
1417,Titania: It’s settled then.
1418,Ike: Right! Let’s break through their lines!
1419,Ike: Mist! Rolf! Take care of the princess. Do not let yourselves be seen!
1420,"Mist: Right! Be careful, everyone!"
1421,"Rolf: Leave it to us, Ike! We’ll just pretend it’s a game of hide-and-seek. And I never lose at hide-and-seek!"
1422,Ike: Everyone ready? Let’s go!
1423,"Titania: Ike, I want you to be careful. At times like these, if you’re not used to combat, it’s easy to be impatient…"
1424,Ike: Titania…Please take care of the princess and the others.
1425,Titania: I will. Don’t worry.
1426,"Ike: Soren, I want you to go with the princess and the others."
1427,"Soren: …All right. But, Ike, be careful."
1428,Emil: We’ve spotted the mercenaries! You there! Inform General Petrine at once! Request that she gather the troops!
1429,"Daein Soldier: Yes, sir!"
1430,"Emil: What’s this? They’re not bad! Let’s go, men! Hit those mercenary scum with everything you have!"
1431,Daein Soldier: Reinforcements have arrived!
1432,Emil: Very good! Let’s crush these sellswords once and for all!
1433,Emil: Try me! I’ll not let even a single soldier get past!
1434,Emil: I will not allow you to take one step more!
1435,Ike: Then I've no choice but to cut you down and walk over you!
1436,Emil: Oooh…My life ends here…But…though you flee to Gallia…you will…fall to Daein…
1437,"Ike: I don’t know how, but we made it…"
1438,Mist: Brother!
1439,Elincia: My lord Ike!
1440,"Ike: Mist! Princess, Rolf…Are you all well?"
1441,Rolf: Yep! We’re fine.
1442,"Mist: Is this Gallia? We made it, didn’t we? We’re safe now, right? I thought I would feel different, but I don’t."
1443,Elincia: This is all due to your efforts. Thank you…
1444,Ike: Princess Elincia…
1445,Soren: It’s still too early to rest easy. The others haven’t rejoined us yet.
1446,Elincia: Ah!
1447,Titania: We are talking about the commander. I don’t think there’s anything to worry about.
1448,Ike: Father… Shinon… Gatrie…
1449,Soren: …
1450,"Ike: …Princess Elincia, I’m afraid we’re going to have to part ways here."
1451,Elincia: But what do you mean?
1452,Ike: We’re going back to aid our companions. So I want you to continue with Mist to the royal palace of Gallia.
1453,"Mist: What? No, Ike! I’m going to stay with you!"
1454,"Ike: Listen to me, Mist! We must do it this way so that everyone gets out of here alive!"
1455,Mist: Mm…
1456,Ike: Father and I will catch up to you right away! Don’t worry. Have Father or I ever broken a promise to you?
1457,"Mist: Well…no. All right, then. We’ll go ahead."
1458,"Titania: Thank you, Mist. We’ll see you soon."
1459,Mist: All right. Titania…Please take care of my brother. Promise?
1460,Titania: You have my word on it.
1461,"Ike: I don’t know how, but we made it…"
1462,Mist: Brother!
1463,Elincia: My lord Ike!
1464,"Ike: Mist! Princess, Rolf…Are you all well?"
1465,Rolf: Yep! We’re fine.
1466,"Mist: Is this Gallia? We made it, didn’t we? We’re safe now, right? I thought I would feel different, but I don’t."
1467,Elincia: It is almost like a dream…This is all due to your efforts. Thank you…
1468,Ike: Princess Elincia…
1469,Soren: It’s still too early to rest easy. The others haven’t rejoined us yet.
1470,Elincia: Ah!
1471,Titania: We are talking about the commander. I don’t think there’s anything to worry about.
1472,Ike: …
1473,Soren: …
1474,"Ike: …Princess Elincia, I’m afraid we’re going to have to part ways here."
1475,Elincia: But what do you mean?
1476,Ike: We’re going back to aid our companions. So I want you to continue with Mist to the royal palace of Gallia.
1477,"Mist: What? No, Ike! I’m going to stay with you!"
1478,"Ike: Listen to me, Mist! We must do it this way so that everyone gets out of here alive!"
1479,Mist: Mm…
1480,Ike: Father and I will catch up to you right away! Don’t worry. Have Father or I ever broken a promise to you?
1481,"Mist: Well…no. All right, then. We’ll go ahead."
1482,"Titania: Thank you, Mist. We’ll see you soon."
1483,Mist: All right. Titania…Please take care of my brother. Promise?
1484,Titania: You have my word on it.
1485,"Ike: Somehow, we made it…"
1486,Mist: Brother!
1487,Elincia: My lord Ike!
1488,"Ike: Mist! Princess, Rolf…Are you all well?"
1489,Rolf: Yep! We’re fine.
1490,"Mist: Is this Gallia? We made it, didn’t we? We’re safe now, right? I thought I would feel different, but I don’t."
1491,Elincia: It is almost like a dream…This is all due to your efforts. Thank you…
1492,Ike: Princess Elincia…
1493,Soren: It’s still too early to rest easy. The others haven’t rejoined us yet.
1494,Elincia: Ah!
1495,Titania: We are talking about the commander. I don’t think there’s anything to worry about.
1496,Ike: Father…
1497,Soren: …
1498,"Ike: …Princess Elincia, I’m afraid we’re going to have to part ways here."
1499,Elincia: But what do you mean?
1500,Ike: We’re going back to aid our companions. So I want you to continue with Mist to the royal palace of Gallia.
1501,"Mist: What? No, Ike! I’m going to stay with you!"
1502,"Ike: Listen to me, Mist! We must do it this way so that everyone gets out of here alive!"
1503,Mist: Mm…
1504,Ike: Father and I will catch up to you right away! Don’t worry. Have Father or I ever broken a promise to you?
1505,"Mist: Well…no. All right, then. We’ll go ahead."
1506,"Titania: Thank you, Mist. We’ll see you soon."
1507,Mist: All right. Titania…Please take care of my brother. Promise?
1508,Titania: You have my word on it.
1509,"Rolf: Oscar…Boyd…Don’t get killed out there, all right?"
1510,Oscar: Rolf…
1511,"Boyd: Knock it off, both of you! You’re like a couple of old women. We’re gonna be fine. Nothing bad’s gonna happen while I’m around!"
1512,"Elincia: Pardon, my lord Rhys…"
1513,Rhys: Y-yes?
1514,"Elincia: Take this with you, please."
1515,"Elincia: This is a mend staff, isn’t it? Er, are you sure this is all right?"
1516,Elincia: Every one of you is putting yourself in harm’s way on my account. I only hope that staff can mitigate your risks even slightly.
1517,Rhys: Thank you very much! This will help greatly. I will use it to aid the others in your name.
1518,Elincia: …Thank you. Please…be careful.
1519,Rhys: If you’ll excuse me.
1520,Elincia: O benevolent Ashera…Grant them all your blessings…
1521,"Mist: All right, we’re going to go now."
1522,"Ike: Good luck. Watch your step, and be careful."
1523,Elincia: We’ll see all of you again…I’m sure of it! I know you will all be safe.
1524,"Ike: Let’s get moving! Where to, Soren?"
1525,Soren: We go east on the road we used before. Let’s find the commander before the enemy reinforcements show up.
1526,Ike: They’re not here either...
1527,"Soren: Ike, pursuing them any farther may be dangerous. I think it would be best if we returned to Gallia for now. It’s possible the commander may have followed another road into Gallia. It’s something we should consider."
1528,Ike: ...You’re right. Getting killed looking for them would waste everything they accomplished by breaking away. I guess all we can do is trust that they’re well and withdraw.
1529,"Titania: Ike, there’s a fort over there. Just now, for a moment only..I thought I saw someone. Shall we investigate?"
1530,"Ike: What? Really? Yes, let’s go take a look."
1531,Soren: It seems as though this place has been abandoned for a long time.
1532,"Titania: There’s no one here...Hm. I could’ve sworn I saw a silhouette, but...I guess it was a trick of the light."
1533,"Ike: Let’s take a quick look around. If we don’t find anything here, we’ll head back to Gallia."
1534,Titania: Very well...
1535,Daein Soldier: Here they are! I’ve found the Crimean mercenaries! Surround them!
1536,Ike: Curses! Daein troops...
1537,"Mia: Uh-oh. Daein soldiers here, too. Now, where’s that exit...Hm? What’s that sound? Someone...fighting?"
1538,"Mia: Your name wouldn’t happen to be Ike, would it?"
1539,"Ike: It is, but...who are you?"
1540,"Mia: I’m Mia. I’m a mercenary, hired by Crimea to bolster the army’s numbers."
1541,"Ike: An army mercenary, huh? So, uh, what are you doing here?"
1542,Mia: I got careless and was captured. They were about to send me to a prison camp when Greil saved me.
1543,Ike: You’ve seen my father? Where?
1544,"Mia: Just a little bit north of here. Not too far away, though."
1545,Ike: Really? So he’s safe...
1546,"Mia: Tell me, who exactly are you guys?"
1547,"Ike: We’re the Greil Mercenaries. As you can see, we’re fighting against Daein."
1548,Mia: Huh...You’re taking on a whole Daein battalion with these numbers? Nice. That settles it then!
1549,Ike: Settles what?
1550,"Mia: This battle. I’m coming in on your side. You don’t mind, do you?"
1551,"Ike: It’s fine with me, but...I don’t know if you’ll get paid just because I let you fight."
1552,"Mia: We’ll worry about the details later! Great, so that’s all taken care of. What next, boss man?"
1553,Petrine: Ha ha ha...Found you at last. You provided more entertainment than I thought you would.
1554,Ike: Who are you?
1555,"Petrine: Me? I am General Petrine, and my arrival marks your doom. Lament your fortune,dear children, for all hope is lost. You will not leave this place alive."
1556,Soren: Petrine...of the Four Riders of Daein?
1557,"Ike: Do you know her, Soren?"
1558,"Soren: If she’s who I think, then she’s one of the four generals who are King Daein’s most trusted confidants. She is said to wield a flame lance of terrible arcane might."
1559,"Petrine: Ha ha ha...You’ve heard of me? Why, I’m flattered. I’ll try to make this easy on all of you. Give me the princess, and do it now. If I roast the girl along with you curs, I won’t be able to present her head to His Majesty."
1560,"Ike: Sorry to tell you this, but the princess isn’t here. She’s been in Gallia for quite some time now."
1561,Petrine: What...nonsense is that? Do you expect me to believe you? There’s no way mercenary scum like you could get past my troops!
1562,Greil: They say that blind arrogance sows the field of its own destruction. Something tells me they were talking about you.
1563,Petrine: Who–
1564,Petrine: Ha ha ha...Found you at last. You provided more entertainment than I thought you would.
1565,Ike: Who are you?
1566,"Petrine: Me? I am General Petrine, and my arrival marks your doom. Lament your fortune,dear children, for all hope is lost. You will not leave this place alive."
1567,"Ike: Petrine? Is that supposed to mean something? You must be one of Daein’s generals, huh?"
1568,"Petrine: Are you saying you don’t know me? You anger me, boy, you know that? No time for a lesson now, though. Give me the princess, and do it now. If I roast the girl along with you curs, I won’t be able to present her head to His Majesty."
1569,"Ike: Sorry to tell you this, but the princess isn’t here. She’s been in Gallia for quite some time now."
1570,Petrine: What...nonsense is that? Do you expect me to believe you? There’s no way mercenary scum like you could get past my troops!
1571,Greil: They say that blind arrogance sows the field of its own destruction. Something tells me they were talking about you.
1572,Petrine: Who–
1573,Ike: Father!
1574,"Greil: What’re you doing back here, you dumb pup?"
1575,"Ike: We got the princess safely into Gallia. When you didn’t rejoin us, we decided to look for you. The mission wouldn’t be complete until you returned."
1576,"Greil: ...What am I to do with you? Still, you did well. Good work, Ike."
1577,"Petrine: Ha! Ignoring me proves you’ve got more guts than common sense. So you’re the commander, eh? Hmph! And I was waiting for some great hero. You’re just another sellsword."
1578,Greil: Am I?
1579,"Petrine: Ha ha. You know, I think I’ll keep you! His Majesty, well...Let’s just say he enjoys strong men. Yes, I do think you’ll make a grand souvenir. You don’t have to come along quietly, but I must have you alive. Dead men have no value, after all."
1580,"Greil: ...So the rumors of mad King Ashnard’s twisted games are true, are they?"
1581,"Gatrie: Shinon... What are these ""twisted games"" the boss is talking about?"
1582,"Shinon: There’s rumor that King Daein gathers strong men from around the continent and sets them to fight one another. Those who live, regardless of their birth, are given influential positions. Don’t know if it’s true, though."
1583,"Gatrie: Oh...So that weird dame’s got her eye on the boss now, does she?"
1584,Greil: Shinon! Gatrie! I’ll distract the woman. You two grab Ike and the others and get out of here now!
1585,Shinon: Got it!
1586,"Gatrie: But, Commander! We can’t leave you here on your own!"
1587,Shinon: Idiot! That woman’s no threat to the commander. All right Come on! Let’s go!
1588,Greil: Move it! We’ll regroup in Gallia!
1589,Petrine: You’ll not escape me. Not you or your little friends. You’re far too tasty a treat to pass up.
1590,"Greil: You said your name was Petrine, is that right? Listen up. This place is nowhere near big enough. There’s not enough room for a true contest between the two of us. I’m going elsewhere. You coming?"
1591,Petrine: Do you actually think I’m going to fall for such a simple ruse?
1592,"Greil: You and I, we’ve got more power than the average person. We don’t come across a chance like this too often. I’d like to flex my muscles without any distractions getting in the way. You?"
1593,"Petrine: Ha ha...You really do know how to sweet talk a girl, don’t you? All right, I’m coming."
1594,Greil: Over here.
1595,"Petrine: All right, men. I’m leaving you in charge here. Don’t let even one of these Crimean vermin escape! Understood? I want them exterminated by the time I return."
1596,Ike: Father!
1597,"Greil: What’re you doing back here, you dumb pup?"
1598,"Ike: We got the princess safely into Gallia. When you didn’t rejoin us, we decided to look for you. The mission wouldn’t be complete until you returned."
1599,"Greil: ...What am I to do with you? Still, you did well. Good work, Ike."
1600,"Petrine: Ha! Ignoring me proves you’ve got more guts than common sense. So you’re the commander, eh? Hmph! And I was waiting for some great hero. You’re just another sellsword."
1601,Greil: Am I?
1602,"Petrine: Ha ha. You know, I think I’ll keep you! His Majesty, well...Let’s just say he enjoys strong men. Yes, I do think you’ll make a grand souvenir. You don’t have to come along quietly, but I must have you alive. Dead men have no value, after all."
1603,"Greil: ...So the rumors of mad King Ashnard’s twisted games are true, are they?"
1604,Greil: Ike! I’ll distract the woman. Take the others and get out of here now!
1605,"Ike: But, Father..."
1606,Greil: I thought I told you there was nothing to worry about. Now move! We’ll regroup in Gallia!
1607,Petrine: You’ll not escape me. Not you or your little friends. You’re far too tasty a treat to pass up.
1608,"Greil: You said your name was Petrine, is that right? Listen up. This place is nowhere near big enough. There’s not enough room for a true contest between the two of us. I’m going elsewhere. You coming?"
1609,Petrine: Do you actually think I’m going to fall for such a simple ruse?
1610,"Greil: You and I, we’ve got more power than the average person. We don’t come across a chance like this too often. I’d like to flex my muscles without any distractions getting in the way. You?"
1611,"Petrine: Ha ha...You really do know how to sweet talk a girl, don’t you? All right, I’m coming."
1612,Greil: Over here.
1613,"Petrine: All right, men. I’m leaving you in charge here. Don’t let even one of these Crimean vermin escape! Understood? I want them exterminated by the time I return."
1614,"Ike: We join up with Shinon, and we get out of here! Come on, don’t fall behind!"
1615,"Ike: We’re all breaking out of here! Come on, don’t fall behind!"
1616,"Ike: Well met, Shinon. Are you unharmed?"
1617,Shinon: Do I look injured? I’m as fit as ever. You must be disappointed Daein hasn’t stuck me full of holes yet.
1618,Ike: ...
1619,"Shinon: Guess it’s time to tighten our belts and move on. Now that I’m gonna be dragging your worthless carcass around again, ‘ll have to work twice as hard."
1620,Ike: Gatrie!
1621,"Gatrie: Hey, is that you, Ike? I heard you got the princess to Gallia. Nice work! You’re quite the hero. ...But wait! So what in blazes are you doing back here?"
1622,"Ike: You’ll think it foolish, but I was worried about all of you."
1623,"Gatrie: Aww...You’re going to make me cry, you silly pup! All right...sniff... Get it together, Gatrie. Tonight, you and I will share a meal sing a song or two!"
1624,Balmer: How goes the battle?
1625,"Daein Soldier: There aren’t very many of those mercenaries, but they’re fierce."
1626,"Balmer: And you’re having a rough time, eh? Bah! What an embarrassment."
1627,Daein Soldier: I apologize...
1628,"Balmer: It will work out. Reinforcements will be arriving soon. Once they’re here, I want you to end this farce at once!"
1629,"Daein Soldier: Yes, sir!"
1630,Ike: More enemy troops...
1631,Balmer: Hmph. You wretches...You’re not worthy of General Petrine’s attention. I will roast your bones and present them to her as a trophy!
1632,"Ike: Whoa! So you're a mage, are you?"
1633,"Balmer: I am, vermin, and I will see you burn to cinders!"
1634,Balmer: Urgg...Ahh...
1635,Ike: Titania! Are you all right?
1636,"Titania: Ooh...I think I can move, but...there’s no way I can fight..."
1637,"Ike: Get yourself to safety, then, and wait until this is all over."
1638,"Titania: I understand. Watch your back, Ike..."
1639,"Soren: I’m sorry, Ike. I don’t think I can fight anymore."
1640,"Ike: That doesn’t matter, not as long as you’re still alive. Find someplace out of harm’s way, understood?"
1641,"Soren: I’ll do that. And, Ike...watch yourself..."
1642,Ike: I have to find my father. Where did he go?
1643,Ike: Titania! Is my father...
1644,Titania: Don’t worry. Commander Greil’s the better fighter. He’ll be fine.
1645,"Petrine: Dog’s breath! Who are you, man? You look like a common sellsword, but you fight like a demon!"
1646,Greil: What’s wrong? Ready to surrender?
1647,Petrine: And admit defeat? Me? Dont’t be absurd...
1648,Daein Soldier: Here they are! Over here!
1649,Ike: Blast. Enemy reinforcements! Father! Let’s get out of here! There are too many–
1650,Greil: ...Looks like I’ve got no choice.
1651,"Petrine: Ha ha ha ha...So now, the tide has turned, hasn’t it?"
1652,"Petrine: All troops, attack! Kill them! Kill them all!"
1653,Greil: Hm...Looks like our luck’s run out.
1654,Ike: Father!
1655,"Greil: You have to survive this, Ike. I’m not going to lose you, not in this place. Are you ready?"
1656,"Ike: Yes, Commander!"
1657,"Petrine: You’ve nowhere to run. Curse whatever gods you hold, for they have abandoned you!"
1658,Ike: What was that?
1659,Daein Soldier: B-b-beasts! Gallian beast soldiers!
1660,Daein Soldier: R-r-run! We’re going to be torn to shreds!
1661,"Petrine: Stand your ground, all of you! Don’t panic! I will personally slaughter the first man to turn his back on the enemy!"
1662,Daein Soldier: Noooo!
1663,Daein Soldier: B-b-beasts!
1664,"Petrine: Pfeh. Worthless cowards, one and all."
1665,"Ranulf: Attention, Daein soldiers! Leave this place at once! If you do not comply immediately, you will face Gallia’s full strength!"
1666,"Petrine: Threaten me all you like. It’s not going to frighten me off. If I leave, His Majesty will have me executed. I’d rather die here in battle, with my honor intact."
1667,"Black Knight: Withdraw, General Petrine."
1668,Petrine: The Black Knight...
1669,"Black Knight: As for your king, you have nothing to fear. I’ll explain things to him. Take your men and go."
1670,"Petrine: Tsk! All troops, fall back!"
1671,Black Knight: ...
1672,Greil: Hm?
1673,"Ike: He’s staring at you, isn’t he, Father?"
1674,Greil: Yeah. He is.
1675,Ranulf: Hey! Are you planning on taking us all on by yourself?
1676,Black Knight: ...
1677,Greil: ...
1678,Ike: Father?
1679,Mist: Father! Brother!
1680,Ike: Mist!
1681,"Elincia: Master Greil, my lord Ike...I am pleased you are well."
1682,Ike: Princess Elincia...Why did you return here?=
1683,Ranulf: The princess came and requested Gallian aid for your mercenary company. That is what brings us here.
1684,Ike: Are you one of Gallia’s sub-humans?
1685,"Ranulf: Sub-human? Ha! What arrogance it takes to coin such a name! You think yourselves the only onesworthy of the name human, and so we laguz must be beneath you? And thus you call us sub-human. We are less than human to you, is that it?"
1686,"Ike: I’m sorry...I don’t know any other name for you. If I have offended you, I apologize. What should I call you? Laguz? Would that be more appropriate?"
1687,"Ranulf: Huh? You show manners? How odd. I like that. Now, you are...Who, exactly?"
1688,Ike: My name is Ike. Ike of the Greil Mercenaries.
1689,"Ranulf: I’m Ranulf, a warrior of Gallia. We did not know what to think when this group of beorc came tramping through Gallian fields...Imagine our surprise to learn that one of them is Princess Elincia. Now, that was a shock. Two days ago, Daein proclaimed their conquest. We thought Crimea’s royals had all been killed."
1690,Ike: Conquest? They’ve laid claim to Crimea? So that means Crimea must be...
1691,Elincia: I...also heard this news from my lord Ranulf...After...after I fled the capital...My lord uncle Renning...He...I...I am...all alone.
1692,Ike: Princess Elincia...
1693,Ranulf: This is why our king ordered extra patrols along the nation’s border. It wasn’t mere chance that brought my warriors here to offer you support.
1694,Ike: I see...
1695,"Ranulf: First of all, I must present Princess Elincia to the king. As for the rest of your men, Ike, I must get orders from my superiors. Until then you may rest at an old castle inside Gallia. Sorry, but I cannot bring so large a group of foreigners to the palace without warning."
1696,"Ike: I understand. Commander, that’s not going to be a problem, is it?"
1697,Greil: ...
1698,Ike: Commander?
1699,Greil: Hm? What was that?
1700,Ike: What’s wrong? You’re not paying attention. It’s not like you.
1701,"Greil: I was thinking about something. So, what’s been decided?"
1702,"Ike: Princess Elincia is going on to the palace with Ranulf. We’re going into Galliaand setting up camp at an old castle. Which way to this castle, Ranulf?"
1703,Ranulf: I shall prepare a guide to take you. One of you! Quickly!
1704,"Greil: No, don’t go to the trouble. If it’s nearby, we cross the river on the border and head west. It’s Gebal Castle, right? You go ahead. Get the princess to King Caineghis as fast as you can."
1705,"Ranulf: ...Understood. What thoughtful guests you are. If you’ll excuse me. Oh, and if it’s not overly presumptuous, I’ll have food delivered to you later."
1706,"Greil: We’d appreciate it. The road has been hard, and we had little time to pack more than salted meat and hard biscuits."
1707,"Ranulf: Then we shall provide! Princess Elincia, shall we leave?"
1708,"Elincia: Farewell, everyone...Until later. I will see you soon, won’t I?"
1709,Greil: Mm.
1710,Ike: Take care.
1711,Ike: Father!
1712,Greil: Ike? What are you doing still awake?
1713,"Ike: I couldn’t sleep, so I was lying there staring outside, and I saw you leave the castle. Where are you going at this hour?"
1714,"Greil: It’s nothing to do with you, boy. Go back inside and get to sleep."
1715,"Ike: Will you stop treating me like a child? I’ll do as I please, got it?"
1716,Greil: Hmph. You always were a stubborn pup. What say we take a walk and chat a bit?
1717,Ike: ...Yeah.
1718,"Greil: Tell me, Ike, are you getting used to the ins and outs of the mercenary life? The way we approach combat?"
1719,Ike: I’m definitely a better fighter. But I don’t understand...Why would you put a recruit like me in charge?
1720,Greil: What is it with all the complaining? You have a problem with authority?
1721,Ike: Just give me a straight answer. I’ve only just started. I’m barely able to handle my own duties around here. I shouldn’t be in charge of anyone.
1722,Greil: You can learn it all at once. It’ll all fall into place as soon as you start to get some experience.
1723,"Greil: It’s just strange is all... A while ago, you never would have said or done anything like this."
1724,Greil: ...
1725,"Ike: Is something wrong, Father? Why are you in such a rush?"
1726,Greil: ......Do you remember anything at all about your mother?
1727,Ike: What? Where did that come from?
1728,Greil: Just answer the question.
1729,"Ike: Let’s see...She was kind, I...think...I don’t really remember. And you’ve never said much about her either."
1730,Greil: Hm. Is that so...
1731,Ike: Father? What is it?
1732,Greil: We’re done. Leave me and go back to the castle.
1733,Ike: What? Just like that?
1734,Greil: You heard me. That’s a direct order! Return to the castle immediately!
1735,Ike: I... Fine...
1736,Greil: ...
1737,Black Knight: ...Unbelievable. Is this truly what has become of my teacher?
1738,Ike: Father! Father!!
1739,Greil: I...Ike...
1740,Ike: Hold on!
1741,"Black Knight: Now then, will you give me what I came for?"
1742,Greil: I...don’t...have it.........I threw...it away...
1743,"Black Knight: Ha. You, who knows better than any what it truly is, threw it away? Surely you can craft a more plausible lie. You’re not even trying anymore."
1744,Greil: I’m done talking to you.
1745,"Black Knight: So there’s no way for me to get my answers, is that it? The dead keep their secrets, or so it is said. But you, however...You are not dead yet. I wonder...Will watching your son’s face grow pale, his eyes grow dim as his life bleeds away...And then your daughter... Oh, the horrors I will visit upon her. Will that loosen your tongue, perhaps? I suppose we will simply have to see."
1746,Ike: What?
1747,Greil: No! Ike!!!
1748,Ike: ...Urk...
1749,Greil: Ike!!!
1750,"Black Knight: I won’t check my hand again. Give me what I am after. If you offer no more resistance, I will leave your child alive."
1751,Greil: S-stop...You will not touch my son!
1752,Black Knight: ...What is this? The king of beasts? How bothersome. Do I retreat? Eh?
1753,Ike: You’re not going anywhere.
1754,"Black Knight: Tell me, is the son as stupid as the father?"
1755,Greil: ...Nng...Ahh...
1756,Ike: Father!
1757,"Greil: Ike, stop. There’s no way you can win."
1758,Ike: But...
1759,Greil: Ike!
1760,Black Knight: You will not continue? Then I will finish...
1761,"Black Knight: ...So close.Now is not the time for me to deal with him. Hmph. You get to keep your head today, boy."
1762,Greil: Blast.
1763,Greil: So willful. So arrogant...Of course... The one who...made him that way...was...m-me...
1764,Ike: ...Father? Father! Hold on! I can’t do anything here..I’ve...I’ve got to get you back to the castle!
1765,Ike: ...Nngh
1766,Greil: I-Ike...
1767,Ike: Father? You’re awake!
1768,Greil: I...There’s something I need to tell you.
1769,"Ike: Tell me later. Right now, I’m getting you back to the castle."
1770,Greil: Forget about revenge...Leave that knight alone...Stay away...
1771,Ike: What? Father?
1772,Greil: Stay with the king of Gallia...Live here. Live in peace...
1773,"Ike: Father, stop talking. You’re wasting your strength. Please..."
1774,Greil:  need you to take care of everything...The company...Mist...
1775,Ike: Wait...You mustn’t say such things! It’ll be light soon. You’ll be fine...
1776,Ike: A little longer...Stay a little longer...
1777,"Exit base
"
1778,"Greil: What’s wrong, Ike? Done already? Come on, Son! You’ll never beat me with that attitude!"
1779,Greil: Ha ha ha! Think you’re as stubborn as your mule-headed father?
1780,Greil: Ike. Grow up big and strong. I believe you’ve got the makings of a great warrior.
1781,"Ike: …Father. This isn’t a dream, is it? This… This is all real."
1782,"Ike: Mist. The sun’s going down, and it’s getting cold. Come on. Let’s go."
1783,Mist: …
1784,Ike: Mist?
1785,"Mist: Oh…Oh, Ike…sniff…"
1786,Ike: Mist…
1787,Mist: …W-why…Why?
1788,"Ike: I was at his side, but…I couldn’t save him. I’m sorry."
1789,Mist: …Sniff…
1790,Ike: It’s… It’s so unreal…
1791,"Mist: Dad’s gone… He’s gone, Ike. Sniff…And…I…don’t…I don’t know what to do…"
1792,Ike: Don’t worry. I’m here.
1793,Mist: Bro-Brother…
1794,"Ike: I’ll lead the company…In Father’s stead…And I’ll protect you all. You, the princess…everyone. I’ll protect you. You’ll see."
1795,Mist: Brother…Ike… No…
1796,Ike: Mist?
1797,"Mist: I won’t allow it… I can’t lose you. Don’t you see? If you go, then I’ll be all alone…I won’t allow it."
1798,"Ike: I’m not going anywhere. I promise you, Mist…"
1799,"Titania: Commander…Greil…Why is this happening? Why is any of this happening? Why now? First, Crimea…And now you…"
1800,Soren: …
1801,Soren: Ike…
1802,"Titania: Oh, Ike! Where’s Mist?"
1803,Ike: She’s resting in her room. Rhys and Rolf are with her.
1804,Ike: She’s resting in her room. Rolf is with her.
1805,"Titania: That’s good…She needs to sleep. She’s been through too much. We all have…You should rest too, Ike."
1806,Ike: I’ll be all right. Grief won’t bring my father back to life.
1807,"Ike: I know I’ve been a burden on the both of you. Titania, Soren, I just need to thank you both for staying here with me."
1808,Soren: Not at all…
1809,Titania: There’s no need. Don’t trouble yourself.
1810,Ike: So…where is everyone?
1811,"Titania: Ike, to tell the truth…"
1812,Ike: Yes?
1813,Oscar: Boyd and I are back.
1814,Titania: How did it go?
1815,"Boyd: I can’t believe it! They just left, and they didn’t take one look back! Heartless scum! I’ll never forgive them!"
1816,Ike: Boyd? What’s going on?
1817,Boyd: Ike! Are you all right?
1818,Ike: I’m fine. Tell me what’s happened. Start talking.
1819,"Boyd: Well, uh, it’s…What I mean to say is…Uh…"
1820,Soren: Shinon and Gatrie have left us.
1821,Boyd: Soren!
1822,"Soren: What? There’s nothing to hide, is there?"
1823,"Ike: They left? Both of them? Why did they–Oh, I see. They left because of me, didn’t they?"
1824,Titania: Ike…
1825,Boyd: Titania told us you were going to be the new commander. Shinon just about exploded…He and Gatrie left not long ago.
1826,"Oscar: We went after them. We tried to talk things out, but it was a waste of time."
1827,"Soren: We all knew that Ike was going to inherit command of the company, didn’t we? It just happened sooner than we wanted. It was Greil’s decision. If some of us aren’t satisfied with that, there’s no reason we should stop them from leaving. As far as losing fighting strength is concerned, we can solve that by adding new members."
1828,"Boyd: How can you say that? After all the battles we’ve been through together, how can you say that?"
1829,"Titania: Forgive me, Ike. I wasn’t able to stop any of this…"
1830,"Ike: It’s not your fault, Titania. They did what they felt they had to do They didn’t want to lose their lives to an inexperienced commander."
1831,Titania: Ike! Don’t talk about yourself like that.
1832,"Ike: I’m not saying that to gain anyone’s pity. It’s the truth. But even so, I have no intention of giving up command of this company."
1833,Titania: Ike? Then what will you–
1834,"Ike: I’m going to follow my father’s wishes. I’m going to assume command. If everyone will accept me, that’s what I’d like to do."
1835,Titania: Of course!
1836,Oscar: I’d already made up my mind. That’s what I was going to do all along.
1837,"Boyd: What, so now you want me to start calling you Boss? Is that it? Well, I can do that. Boss it is!"
1838,Ike: So…where is everyone?
1839,"Titania: Ike, to tell the truth…"
1840,Ike: Yes?
1841,Oscar: Boyd and I are back.
1842,Titania: How did it go?
1843,"Boyd: I can’t believe it! He just left, without even a single look back! Heartless scum! I’ll never forgive him!"
1844,Ike: Boyd? What’s going on?
1845,Boyd: Ike! Are you all right?
1846,Ike: I’m fine. Tell me what’s happened. Start talking.
1847,"Boyd: Well, uh, it’s…What I mean to say is…Uh…"
1848,Soren: Shinon left.
